"","t","k"
"73769",18443,81
"73773",18444,81
"73777",18445,81
"73781",18446,81
"73785",18447,81
"73789",18448,81
"73793",18449,81
"73797",18450,81
"73801",18451,81
"73805",18452,81
"73809",18453,81
"73813",18454,81
"73817",18455,81
"73821",18456,81
"73825",18457,81
"73829",18458,81
"73833",18459,81
"73837",18460,81
"73841",18461,81
"73845",18462,81
"73849",18463,81
"73853",18464,81
"73857",18465,81
"73861",18466,81
"73865",18467,81
"73869",18468,81
"73873",18469,81
"73877",18470,81
"73881",18471,81
"73885",18472,81
"73889",18473,81
"73893",18474,81
"73897",18475,81
"73901",18476,81
"73905",18477,81
"73909",18478,81
"73913",18479,81
"73917",18480,81
"73921",18481,81
"73925",18482,81
"73929",18483,81
"73933",18484,81
"73937",18485,81
"73941",18486,81
"73945",18487,81
"73949",18488,81
"73953",18489,81
"73957",18490,81
"73961",18491,81
"73965",18492,81
"73969",18493,81
"73973",18494,81
"73977",18495,81
"73981",18496,81
"73985",18497,81
"73989",18498,81
"73993",18499,81
"73997",18500,81
"74001",18501,81
"74005",18502,81
"74009",18503,81
"74013",18504,81
"74017",18505,81
"74021",18506,81
"74025",18507,81
"74029",18508,81
"74033",18509,81
"74037",18510,81
"74041",18511,81
"74045",18512,81
"74049",18513,81
"74053",18514,81
"74057",18515,81
"74061",18516,81
"74065",18517,81
"74069",18518,81
"74073",18519,81
"74077",18520,81
"74081",18521,81
"74085",18522,81
"74089",18523,81
"74093",18524,81
"74097",18525,81
"74101",18526,81
"74105",18527,81
"74109",18528,81
"74113",18529,81
"74117",18530,81
"74121",18531,81
"74125",18532,81
"74129",18533,81
"74133",18534,81
"74137",18535,81
"74141",18536,81
"74145",18537,81
"74149",18538,81
"74153",18539,81
"74157",18540,81
"74161",18541,81
"74165",18542,81
"74169",18543,81
"74173",18544,81
"74177",18545,81
"74181",18546,81
"74185",18547,81
"74189",18548,81
"74193",18549,81
"74197",18550,81
"74201",18551,81
"74205",18552,81
"74209",18553,81
"74213",18554,81
"74217",18555,81
"74221",18556,81
"74225",18557,81
"74229",18558,81
"74233",18559,81
"74237",18560,81
"74241",18561,81
"74245",18562,81
"74249",18563,81
"74253",18564,81
"74257",18565,81
"74261",18566,81
"74265",18567,81
"74269",18568,81
"74273",18569,81
"74277",18570,81
"74281",18571,81
"74285",18572,81
"74289",18573,81
"74293",18574,81
"74297",18575,81
"74301",18576,81
"74305",18577,81
"74309",18578,81
"74313",18579,81
"74317",18580,81
"74321",18581,81
"74325",18582,81
"74329",18583,81
"74333",18584,81
"74337",18585,81
"74341",18586,81
"74345",18587,81
"74349",18588,81
"74353",18589,81
"74357",18590,81
"74361",18591,81
"74365",18592,81
"74369",18593,81
"74373",18594,81
"74377",18595,81
"74381",18596,81
"74385",18597,81
"74389",18598,81
"74393",18599,81
"74397",18600,81
"74401",18601,81
"74405",18602,81
"74409",18603,81
"74413",18604,81
"74417",18605,81
"74421",18606,81
"74425",18607,81
"74429",18608,81
"74433",18609,81
"74437",18610,81
"74441",18611,81
"74445",18612,81
"74449",18613,81
"74453",18614,81
"74457",18615,81
"74461",18616,81
"74465",18617,81
"74469",18618,81
"74473",18619,81
"74477",18620,81
"74481",18621,81
"74485",18622,81
"74489",18623,81
"74493",18624,81
"74497",18625,81
"74501",18626,81
"74505",18627,81
"74509",18628,81
"74513",18629,81
"74517",18630,81
"74521",18631,81
"74525",18632,81
"74529",18633,81
"74533",18634,81
"74537",18635,81
"74541",18636,81
"74545",18637,81
"74549",18638,81
"74553",18639,81
"74557",18640,81
"74561",18641,81
"74565",18642,81
"74569",18643,81
"74573",18644,81
"74577",18645,81
"74581",18646,81
"74585",18647,81
"74589",18648,81
"74593",18649,81
"74597",18650,81
"74601",18651,81
"74605",18652,81
"74609",18653,81
"74613",18654,81
"74617",18655,81
"74621",18656,81
"74625",18657,81
"74629",18658,81
"74633",18659,81
"74637",18660,81
"74641",18661,81
"74645",18662,81
"74649",18663,81
"74653",18664,81
"74657",18665,81
"74661",18666,81
"74665",18667,81
"74669",18668,81
"74673",18669,81
"74677",18670,81
"74681",18671,81
"74685",18672,81
"74689",18673,81
"74693",18674,81
"74697",18675,81
"74701",18676,81
"74705",18677,81
"74709",18678,81
"74713",18679,81
"74717",18680,81
"74721",18681,81
"74725",18682,81
"74729",18683,81
"74733",18684,81
"74737",18685,81
"74741",18686,81
"74745",18687,81
"74749",18688,81
"74753",18689,81
"74757",18690,81
"74761",18691,81
"74765",18692,81
"74769",18693,81
"74773",18694,81
"74777",18695,81
"74781",18696,81
"74785",18697,81
"74789",18698,81
"74793",18699,81
"74797",18700,81
"74801",18701,81
"74805",18702,81
"74809",18703,81
"74813",18704,81
"74817",18705,81
"74821",18706,81
"74825",18707,81
"74829",18708,81
"74833",18709,81
"74837",18710,81
"74841",18711,81
"74845",18712,81
"74849",18713,81
"74853",18714,81
"74857",18715,81
"74861",18716,81
"74865",18717,81
"74869",18718,81
"74873",18719,81
"74877",18720,81
"74881",18721,81
"74885",18722,81
"74889",18723,81
"74893",18724,81
"74897",18725,81
"74901",18726,81
"74905",18727,81
"74909",18728,81
"74913",18729,81
"74917",18730,81
"74921",18731,81
"74925",18732,81
"74929",18733,81
"74933",18734,81
"74937",18735,81
"74941",18736,81
"74945",18737,81
"74949",18738,81
"74953",18739,81
"74957",18740,81
"74961",18741,81
"74965",18742,81
"74969",18743,81
"74973",18744,81
"74977",18745,81
"74981",18746,81
"74985",18747,81
"74989",18748,81
"74993",18749,81
"74997",18750,81
"75001",18751,81
"75005",18752,81
"75009",18753,81
"75013",18754,81
"75017",18755,81
"75021",18756,81
"75025",18757,81
"75029",18758,81
"75033",18759,81
"75037",18760,81
"75041",18761,81
"75045",18762,81
"75049",18763,81
"75053",18764,81
"75057",18765,81
"75061",18766,81
"75065",18767,81
"75069",18768,81
"75073",18769,81
"75077",18770,81
"75081",18771,81
"75085",18772,81
"75089",18773,81
"75093",18774,81
"75097",18775,81
"75101",18776,81
"75105",18777,81
"75109",18778,81
"75113",18779,81
"75117",18780,81
"75121",18781,81
"75125",18782,81
"75129",18783,81
"75133",18784,81
"75137",18785,81
"75141",18786,81
"75145",18787,81
"75149",18788,81
"75153",18789,81
"75157",18790,81
"75161",18791,81
"75165",18792,81
"75169",18793,81
"75173",18794,81
"75177",18795,81
"75181",18796,81
"75185",18797,81
"75189",18798,81
"75193",18799,81
"75197",18800,81
"75201",18801,81
"75205",18802,81
"75209",18803,81
"75213",18804,81
"75217",18805,81
"75221",18806,81
"75225",18807,81
"75229",18808,81
"75233",18809,81
"75237",18810,81
"75241",18811,81
"75245",18812,81
"75249",18813,81
"75253",18814,81
"75257",18815,81
"75261",18816,81
"75265",18817,81
"75269",18818,81
"75273",18819,81
"75277",18820,81
"75281",18821,81
"75285",18822,81
"75289",18823,81
"75293",18824,81
"75297",18825,81
"75301",18826,81
"75305",18827,81
"75309",18828,81
"75313",18829,81
"75317",18830,81
"75321",18831,81
"75325",18832,81
"75329",18833,81
"75333",18834,82
"75337",18835,82
"75341",18836,82
"75345",18837,82
"75349",18838,82
"75353",18839,82
"75357",18840,82
"75361",18841,82
"75365",18842,82
"75369",18843,82
"75373",18844,82
"75377",18845,82
"75381",18846,82
"75385",18847,82
"75389",18848,82
"75393",18849,82
"75397",18850,82
"75401",18851,82
"75405",18852,82
"75409",18853,82
"75413",18854,82
"75417",18855,82
"75421",18856,82
"75425",18857,82
"75429",18858,82
"75433",18859,82
"75437",18860,82
"75441",18861,82
"75445",18862,82
"75449",18863,82
"75453",18864,82
"75457",18865,82
"75461",18866,82
"75465",18867,82
"75469",18868,82
"75473",18869,82
"75477",18870,82
"75481",18871,82
"75485",18872,82
"75489",18873,82
"75493",18874,82
"75497",18875,82
"75501",18876,82
"75505",18877,82
"75509",18878,82
"75513",18879,82
"75517",18880,82
"75521",18881,82
"75525",18882,82
"75529",18883,82
"75533",18884,82
"75537",18885,82
"75541",18886,82
"75545",18887,82
"75549",18888,82
"75553",18889,82
"75557",18890,82
"75561",18891,82
"75565",18892,82
"75569",18893,82
"75573",18894,82
"75577",18895,82
"75581",18896,82
"75585",18897,82
"75589",18898,82
"75593",18899,82
"75597",18900,82
"75601",18901,82
"75605",18902,82
"75609",18903,82
"75613",18904,82
"75617",18905,82
"75621",18906,82
"75625",18907,82
"75629",18908,82
"75633",18909,82
"75637",18910,82
"75641",18911,82
"75645",18912,82
"75649",18913,82
"75653",18914,82
"75657",18915,82
"75661",18916,82
"75665",18917,82
"75669",18918,82
"75673",18919,82
"75677",18920,82
"75681",18921,82
"75685",18922,82
"75689",18923,82
"75693",18924,82
"75697",18925,82
"75701",18926,82
"75705",18927,82
"75709",18928,82
"75713",18929,82
"75717",18930,82
"75721",18931,83
"75725",18932,83
"75729",18933,83
"75733",18934,83
"75737",18935,83
"75741",18936,83
"75745",18937,83
"75749",18938,83
"75753",18939,83
"75757",18940,83
"75761",18941,83
"75765",18942,83
"75769",18943,83
"75773",18944,83
"75777",18945,83
"75781",18946,83
"75785",18947,83
"75789",18948,83
"75793",18949,83
"75797",18950,83
"75801",18951,83
"75805",18952,83
"75809",18953,83
"75813",18954,83
"75817",18955,83
"75821",18956,83
"75825",18957,83
"75829",18958,83
"75833",18959,83
"75837",18960,83
"75841",18961,83
"75845",18962,83
"75849",18963,83
"75853",18964,83
"75857",18965,83
"75861",18966,83
"75865",18967,83
"75869",18968,83
"75873",18969,83
"75877",18970,83
"75881",18971,83
"75885",18972,83
"75889",18973,83
"75893",18974,83
"75897",18975,83
"75901",18976,83
"75905",18977,83
"75909",18978,83
"75913",18979,83
"75917",18980,83
"75921",18981,83
"75925",18982,83
"75929",18983,83
"75933",18984,83
"75937",18985,83
"75941",18986,83
"75945",18987,83
"75949",18988,83
"75953",18989,83
"75957",18990,83
"75961",18991,83
"75965",18992,83
"75969",18993,83
"75973",18994,83
"75977",18995,83
"75981",18996,83
"75985",18997,83
"75989",18998,83
"75993",18999,83
"75997",19000,83
"76001",19001,83
"76005",19002,83
"76009",19003,83
"76013",19004,83
"76017",19005,83
"76021",19006,83
"76025",19007,83
"76029",19008,83
"76033",19009,83
"76037",19010,83
"76041",19011,83
"76045",19012,83
"76049",19013,83
"76053",19014,83
"76057",19015,83
"76061",19016,83
"76065",19017,83
"76069",19018,83
"76073",19019,83
"76077",19020,83
"76081",19021,83
"76085",19022,83
"76089",19023,83
"76093",19024,83
"76097",19025,83
"76101",19026,83
"76105",19027,83
"76109",19028,83
"76113",19029,83
"76117",19030,83
"76121",19031,83
"76125",19032,83
"76129",19033,83
"76133",19034,83
"76137",19035,83
"76141",19036,83
"76145",19037,83
"76149",19038,83
"76153",19039,83
"76157",19040,83
"76161",19041,83
"76165",19042,83
"76169",19043,83
"76173",19044,83
"76177",19045,83
"76181",19046,83
"76185",19047,83
"76189",19048,83
"76193",19049,83
"76197",19050,83
"76201",19051,83
"76205",19052,83
"76209",19053,83
"76213",19054,83
"76217",19055,83
"76221",19056,83
"76225",19057,83
"76229",19058,83
"76233",19059,83
"76237",19060,83
"76241",19061,83
"76245",19062,83
"76249",19063,83
"76253",19064,83
"76257",19065,83
"76261",19066,83
"76265",19067,83
"76269",19068,83
"76273",19069,83
"76277",19070,83
"76281",19071,83
"76285",19072,83
"76289",19073,83
"76293",19074,83
"76297",19075,83
"76301",19076,83
"76305",19077,83
"76309",19078,83
"76313",19079,83
"76317",19080,83
"76321",19081,83
"76325",19082,83
"76329",19083,83
"76333",19084,83
"76337",19085,83
"76341",19086,83
"76345",19087,83
"76349",19088,83
"76353",19089,83
"76357",19090,83
"76361",19091,83
"76365",19092,83
"76369",19093,83
"76373",19094,83
"76377",19095,83
"76381",19096,83
"76385",19097,83
"76389",19098,83
"76393",19099,83
"76397",19100,83
"76401",19101,83
"76405",19102,83
"76409",19103,83
"76413",19104,83
"76417",19105,83
"76421",19106,83
"76425",19107,83
"76429",19108,83
"76433",19109,83
"76437",19110,83
"76441",19111,83
"76445",19112,83
"76449",19113,83
"76453",19114,83
"76457",19115,83
"76461",19116,83
"76465",19117,83
"76469",19118,83
"76473",19119,83
"76477",19120,83
"76481",19121,83
"76485",19122,83
"76489",19123,83
"76493",19124,83
"76497",19125,83
"76501",19126,83
"76505",19127,83
"76509",19128,83
"76513",19129,83
"76517",19130,83
"76521",19131,83
"76525",19132,83
"76529",19133,83
"76533",19134,83
"76537",19135,83
"76541",19136,83
"76545",19137,83
"76549",19138,83
"76553",19139,83
"76557",19140,83
"76561",19141,83
"76565",19142,83
"76569",19143,83
"76573",19144,83
"76577",19145,83
"76581",19146,83
"76585",19147,83
"76589",19148,83
"76593",19149,83
"76597",19150,83
"76601",19151,83
"76605",19152,83
"76609",19153,83
"76613",19154,83
"76617",19155,83
"76621",19156,83
"76625",19157,83
"76629",19158,83
"76633",19159,83
"76637",19160,83
"76641",19161,83
"76645",19162,83
"76649",19163,83
"76653",19164,83
"76657",19165,83
"76661",19166,83
"76665",19167,83
"76669",19168,83
"76673",19169,83
"76677",19170,83
"76681",19171,83
"76685",19172,83
"76689",19173,83
"76693",19174,83
"76697",19175,83
"76701",19176,83
"76705",19177,83
"76709",19178,83
"76713",19179,83
"76717",19180,83
"76721",19181,83
"76725",19182,83
"76729",19183,83
"76733",19184,83
"76737",19185,83
"76741",19186,83
"76745",19187,83
"76749",19188,83
"76753",19189,83
"76757",19190,83
"76761",19191,83
"76765",19192,83
"76769",19193,83
"76773",19194,83
"76777",19195,83
"76781",19196,83
"76785",19197,83
"76789",19198,83
"76793",19199,83
"76797",19200,83
"76801",19201,83
"76805",19202,83
"76809",19203,83
"76813",19204,83
"76817",19205,83
"76821",19206,83
"76825",19207,83
"76829",19208,83
"76833",19209,83
"76837",19210,83
"76841",19211,83
"76845",19212,83
"76849",19213,83
"76853",19214,83
"76857",19215,83
"76861",19216,83
"76865",19217,83
"76869",19218,83
"76873",19219,83
"76877",19220,83
"76881",19221,83
"76885",19222,83
"76889",19223,83
"76893",19224,83
"76897",19225,83
"76901",19226,83
"76905",19227,83
"76909",19228,83
"76913",19229,83
"76917",19230,83
"76921",19231,83
"76925",19232,83
"76929",19233,83
"76933",19234,83
"76937",19235,83
"76941",19236,83
"76945",19237,83
"76949",19238,83
"76953",19239,83
"76957",19240,83
"76961",19241,83
"76965",19242,83
"76969",19243,83
"76973",19244,83
"76977",19245,83
"76981",19246,83
"76985",19247,83
"76989",19248,83
"76993",19249,83
"76997",19250,83
"77001",19251,83
"77005",19252,83
"77009",19253,83
"77013",19254,83
"77017",19255,83
"77021",19256,83
"77025",19257,83
"77029",19258,83
"77033",19259,83
"77037",19260,83
"77041",19261,83
"77045",19262,83
"77049",19263,83
"77053",19264,83
"77057",19265,83
"77061",19266,83
"77065",19267,83
"77069",19268,83
"77073",19269,83
"77077",19270,83
"77081",19271,83
"77085",19272,83
"77089",19273,83
"77093",19274,83
"77097",19275,83
"77101",19276,83
"77105",19277,83
"77109",19278,83
"77113",19279,83
"77117",19280,83
"77121",19281,83
"77125",19282,83
"77129",19283,83
"77133",19284,83
"77137",19285,83
"77141",19286,83
"77145",19287,83
"77149",19288,83
"77153",19289,83
"77157",19290,83
"77161",19291,83
"77165",19292,84
"77169",19293,84
"77173",19294,84
"77177",19295,84
"77181",19296,84
"77185",19297,84
"77189",19298,84
"77193",19299,84
"77197",19300,84
"77201",19301,84
"77205",19302,84
"77209",19303,84
"77213",19304,84
"77217",19305,84
"77221",19306,84
"77225",19307,84
"77229",19308,84
"77233",19309,84
"77237",19310,84
"77241",19311,84
"77245",19312,84
"77249",19313,84
"77253",19314,84
"77257",19315,84
"77261",19316,84
"77265",19317,84
"77269",19318,84
"77273",19319,84
"77277",19320,84
"77281",19321,84
"77285",19322,84
"77289",19323,84
"77293",19324,84
"77297",19325,84
"77301",19326,84
"77305",19327,84
"77309",19328,84
"77313",19329,84
"77317",19330,84
"77321",19331,84
"77325",19332,84
"77329",19333,84
"77333",19334,84
"77337",19335,84
"77341",19336,84
"77345",19337,84
"77349",19338,84
"77353",19339,84
"77357",19340,84
"77361",19341,84
"77365",19342,84
"77369",19343,84
"77373",19344,84
"77377",19345,84
"77381",19346,84
"77385",19347,84
"77389",19348,84
"77393",19349,84
"77397",19350,84
"77401",19351,84
"77405",19352,84
"77409",19353,84
"77413",19354,84
"77417",19355,84
"77421",19356,84
"77425",19357,84
"77429",19358,84
"77433",19359,84
"77437",19360,84
"77441",19361,84
"77445",19362,84
"77449",19363,84
"77453",19364,84
"77457",19365,84
"77461",19366,84
"77465",19367,84
"77469",19368,84
"77473",19369,84
"77477",19370,84
"77481",19371,84
"77485",19372,84
"77489",19373,84
"77493",19374,84
"77497",19375,84
"77501",19376,84
"77505",19377,84
"77509",19378,84
"77513",19379,84
"77517",19380,84
"77521",19381,84
"77525",19382,84
"77529",19383,84
"77533",19384,84
"77537",19385,84
"77541",19386,84
"77545",19387,84
"77549",19388,84
"77553",19389,84
"77557",19390,84
"77561",19391,84
"77565",19392,84
"77569",19393,84
"77573",19394,84
"77577",19395,84
"77581",19396,84
"77585",19397,84
"77589",19398,84
"77593",19399,84
"77597",19400,84
"77601",19401,84
"77605",19402,84
"77609",19403,84
"77613",19404,84
"77617",19405,84
"77621",19406,84
"77625",19407,84
"77629",19408,84
"77633",19409,84
"77637",19410,84
"77641",19411,84
"77645",19412,84
"77649",19413,84
"77653",19414,84
"77657",19415,84
"77661",19416,84
"77665",19417,84
"77669",19418,84
"77673",19419,84
"77677",19420,84
"77681",19421,84
"77685",19422,84
"77689",19423,84
"77693",19424,84
"77697",19425,84
"77701",19426,84
"77705",19427,84
"77709",19428,84
"77713",19429,84
"77717",19430,84
"77721",19431,84
"77725",19432,84
"77729",19433,84
"77733",19434,84
"77737",19435,84
"77741",19436,84
"77745",19437,84
"77749",19438,84
"77753",19439,84
"77757",19440,84
"77761",19441,84
"77765",19442,84
"77769",19443,84
"77773",19444,85
"77777",19445,85
"77781",19446,85
"77785",19447,85
"77789",19448,85
"77793",19449,85
"77797",19450,85
"77801",19451,85
"77805",19452,85
"77809",19453,85
"77813",19454,85
"77817",19455,85
"77821",19456,85
"77825",19457,85
"77829",19458,85
"77833",19459,85
"77837",19460,85
"77841",19461,85
"77845",19462,85
"77849",19463,85
"77853",19464,85
"77857",19465,85
"77861",19466,85
"77865",19467,85
"77869",19468,85
"77873",19469,85
"77877",19470,85
"77881",19471,85
"77885",19472,85
"77889",19473,85
"77893",19474,85
"77897",19475,85
"77901",19476,85
"77905",19477,85
"77909",19478,85
"77913",19479,85
"77917",19480,85
"77921",19481,85
"77925",19482,85
"77929",19483,85
"77933",19484,85
"77937",19485,85
"77941",19486,85
"77945",19487,85
"77949",19488,85
"77953",19489,85
"77957",19490,85
"77961",19491,85
"77965",19492,85
"77969",19493,86
"77973",19494,86
"77977",19495,86
"77981",19496,86
"77985",19497,86
"77989",19498,86
"77993",19499,86
"77997",19500,86
"78001",19501,86
"78005",19502,86
"78009",19503,86
"78013",19504,86
"78017",19505,86
"78021",19506,86
"78025",19507,86
"78029",19508,86
"78033",19509,86
"78037",19510,86
"78041",19511,86
"78045",19512,86
"78049",19513,86
"78053",19514,86
"78057",19515,86
"78061",19516,86
"78065",19517,86
"78069",19518,86
"78073",19519,86
"78077",19520,86
"78081",19521,86
"78085",19522,86
"78089",19523,86
"78093",19524,86
"78097",19525,86
"78101",19526,86
"78105",19527,86
"78109",19528,86
"78113",19529,86
"78117",19530,86
"78121",19531,86
"78125",19532,86
"78129",19533,86
"78133",19534,86
"78137",19535,86
"78141",19536,86
"78145",19537,86
"78149",19538,86
"78153",19539,86
"78157",19540,86
"78161",19541,86
"78165",19542,86
"78169",19543,86
"78173",19544,86
"78177",19545,86
"78181",19546,86
"78185",19547,86
"78189",19548,86
"78193",19549,86
"78197",19550,86
"78201",19551,86
"78205",19552,86
"78209",19553,86
"78213",19554,86
"78217",19555,86
"78221",19556,86
"78225",19557,86
"78229",19558,86
"78233",19559,86
"78237",19560,86
"78241",19561,86
"78245",19562,86
"78249",19563,86
"78253",19564,86
"78257",19565,87
"78261",19566,87
"78265",19567,87
"78269",19568,87
"78273",19569,87
"78277",19570,87
"78281",19571,87
"78285",19572,87
"78289",19573,87
"78293",19574,87
"78297",19575,87
"78301",19576,87
"78305",19577,87
"78309",19578,87
"78313",19579,87
"78317",19580,87
"78321",19581,87
"78325",19582,87
"78329",19583,87
"78333",19584,87
"78337",19585,87
"78341",19586,87
"78345",19587,87
"78349",19588,87
"78353",19589,87
"78357",19590,87
"78361",19591,87
"78365",19592,87
"78369",19593,87
"78373",19594,87
"78377",19595,87
"78381",19596,87
"78385",19597,87
"78389",19598,87
"78393",19599,87
"78397",19600,87
"78401",19601,87
"78405",19602,87
"78409",19603,87
"78413",19604,87
"78417",19605,87
"78421",19606,87
"78425",19607,87
"78429",19608,87
"78433",19609,87
"78437",19610,87
"78441",19611,87
"78445",19612,87
"78449",19613,87
"78453",19614,87
"78457",19615,87
"78461",19616,87
"78465",19617,87
"78469",19618,87
"78473",19619,87
"78477",19620,87
"78481",19621,87
"78485",19622,87
"78489",19623,87
"78493",19624,87
"78497",19625,87
"78501",19626,87
"78505",19627,87
"78509",19628,87
"78513",19629,87
"78517",19630,87
"78521",19631,87
"78525",19632,87
"78529",19633,87
"78533",19634,87
"78537",19635,87
"78541",19636,87
"78545",19637,87
"78549",19638,87
"78553",19639,87
"78557",19640,87
"78561",19641,87
"78565",19642,87
"78569",19643,87
"78573",19644,87
"78577",19645,87
"78581",19646,87
"78585",19647,87
"78589",19648,87
"78593",19649,87
"78597",19650,87
"78601",19651,87
"78605",19652,87
"78609",19653,87
"78613",19654,87
"78617",19655,87
"78621",19656,87
"78625",19657,87
"78629",19658,87
"78633",19659,87
"78637",19660,87
"78641",19661,87
"78645",19662,87
"78649",19663,87
"78653",19664,87
"78657",19665,87
"78661",19666,87
"78665",19667,87
"78669",19668,87
"78673",19669,87
"78677",19670,87
"78681",19671,87
"78685",19672,87
"78689",19673,87
"78693",19674,87
"78697",19675,87
"78701",19676,87
"78705",19677,87
"78709",19678,87
"78713",19679,87
"78717",19680,87
"78721",19681,87
"78725",19682,87
"78729",19683,87
"78733",19684,87
"78737",19685,87
"78741",19686,87
"78745",19687,87
"78749",19688,87
"78753",19689,87
"78757",19690,87
"78761",19691,87
"78765",19692,87
"78769",19693,87
"78773",19694,87
"78777",19695,87
"78781",19696,87
"78785",19697,87
"78789",19698,87
"78793",19699,87
"78797",19700,87
"78801",19701,87
"78805",19702,87
"78809",19703,87
"78813",19704,87
"78817",19705,87
"78821",19706,87
"78825",19707,87
"78829",19708,87
"78833",19709,87
"78837",19710,87
"78841",19711,87
"78845",19712,87
"78849",19713,87
"78853",19714,87
"78857",19715,87
"78861",19716,87
"78865",19717,87
"78869",19718,87
"78873",19719,87
"78877",19720,87
"78881",19721,87
"78885",19722,87
"78889",19723,87
"78893",19724,87
"78897",19725,87
"78901",19726,87
"78905",19727,87
"78909",19728,87
"78913",19729,87
"78917",19730,87
"78921",19731,87
"78925",19732,87
"78929",19733,87
"78933",19734,87
"78937",19735,87
"78941",19736,87
"78945",19737,87
"78949",19738,87
"78953",19739,87
"78957",19740,87
"78961",19741,87
"78965",19742,87
"78969",19743,87
"78973",19744,87
"78977",19745,87
"78981",19746,87
"78985",19747,87
"78989",19748,87
"78993",19749,87
"78997",19750,87
"79001",19751,87
"79005",19752,87
"79009",19753,87
"79013",19754,87
"79017",19755,87
"79021",19756,87
"79025",19757,87
"79029",19758,87
"79033",19759,87
"79037",19760,87
"79041",19761,87
"79045",19762,87
"79049",19763,87
"79053",19764,87
"79057",19765,87
"79061",19766,87
"79065",19767,87
"79069",19768,87
"79073",19769,87
"79077",19770,87
"79081",19771,87
"79085",19772,87
"79089",19773,87
"79093",19774,87
"79097",19775,87
"79101",19776,87
"79105",19777,87
"79109",19778,87
"79113",19779,87
"79117",19780,87
"79121",19781,87
"79125",19782,87
"79129",19783,87
"79133",19784,87
"79137",19785,87
"79141",19786,87
"79145",19787,87
"79149",19788,87
"79153",19789,87
"79157",19790,87
"79161",19791,87
"79165",19792,87
"79169",19793,87
"79173",19794,87
"79177",19795,87
"79181",19796,87
"79185",19797,87
"79189",19798,87
"79193",19799,87
"79197",19800,87
"79201",19801,87
"79205",19802,87
"79209",19803,87
"79213",19804,87
"79217",19805,87
"79221",19806,87
"79225",19807,87
"79229",19808,87
"79233",19809,87
"79237",19810,87
"79241",19811,87
"79245",19812,87
"79249",19813,87
"79253",19814,87
"79257",19815,87
"79261",19816,87
"79265",19817,87
"79269",19818,87
"79273",19819,87
"79277",19820,87
"79281",19821,87
"79285",19822,87
"79289",19823,87
"79293",19824,87
"79297",19825,87
"79301",19826,87
"79305",19827,87
"79309",19828,87
"79313",19829,87
"79317",19830,87
"79321",19831,87
"79325",19832,87
"79329",19833,87
"79333",19834,87
"79337",19835,87
"79341",19836,87
"79345",19837,87
"79349",19838,87
"79353",19839,87
"79357",19840,87
"79361",19841,87
"79365",19842,87
"79369",19843,87
"79373",19844,87
"79377",19845,87
"79381",19846,87
"79385",19847,87
"79389",19848,87
"79393",19849,87
"79397",19850,87
"79401",19851,87
"79405",19852,87
"79409",19853,87
"79413",19854,87
"79417",19855,87
"79421",19856,87
"79425",19857,87
"79429",19858,87
"79433",19859,87
"79437",19860,87
"79441",19861,87
"79445",19862,87
"79449",19863,87
"79453",19864,87
"79457",19865,87
"79461",19866,87
"79465",19867,87
"79469",19868,87
"79473",19869,87
"79477",19870,87
"79481",19871,87
"79485",19872,87
"79489",19873,87
"79493",19874,87
"79497",19875,87
"79501",19876,87
"79505",19877,87
"79509",19878,87
"79513",19879,87
"79517",19880,87
"79521",19881,87
"79525",19882,87
"79529",19883,87
"79533",19884,87
"79537",19885,87
"79541",19886,87
"79545",19887,87
"79549",19888,87
"79553",19889,87
"79557",19890,87
"79561",19891,87
"79565",19892,87
"79569",19893,87
"79573",19894,87
"79577",19895,87
"79581",19896,87
"79585",19897,87
"79589",19898,87
"79593",19899,87
"79597",19900,87
"79601",19901,87
"79605",19902,87
"79609",19903,87
"79613",19904,88
"79617",19905,88
"79621",19906,88
"79625",19907,88
"79629",19908,88
"79633",19909,88
"79637",19910,88
"79641",19911,88
"79645",19912,88
"79649",19913,88
"79653",19914,88
"79657",19915,88
"79661",19916,88
"79665",19917,88
"79669",19918,88
"79673",19919,88
"79677",19920,88
"79681",19921,88
"79685",19922,88
"79689",19923,88
"79693",19924,88
"79697",19925,88
"79701",19926,88
"79705",19927,88
"79709",19928,88
"79713",19929,88
"79717",19930,88
"79721",19931,88
"79725",19932,88
"79729",19933,88
"79733",19934,88
"79737",19935,88
"79741",19936,88
"79745",19937,88
"79749",19938,88
"79753",19939,88
"79757",19940,88
"79761",19941,88
"79765",19942,88
"79769",19943,88
"79773",19944,88
"79777",19945,88
"79781",19946,88
"79785",19947,88
"79789",19948,88
"79793",19949,88
"79797",19950,88
"79801",19951,88
"79805",19952,88
"79809",19953,88
"79813",19954,88
"79817",19955,88
"79821",19956,88
"79825",19957,88
"79829",19958,88
"79833",19959,88
"79837",19960,88
"79841",19961,88
"79845",19962,88
"79849",19963,88
"79853",19964,88
"79857",19965,88
"79861",19966,88
"79865",19967,88
"79869",19968,88
"79873",19969,88
"79877",19970,88
"79881",19971,88
"79885",19972,88
"79889",19973,88
"79893",19974,88
"79897",19975,88
"79901",19976,88
"79905",19977,88
"79909",19978,88
"79913",19979,88
"79917",19980,88
"79921",19981,88
"79925",19982,88
"79929",19983,88
"79933",19984,88
"79937",19985,88
"79941",19986,88
"79945",19987,88
"79949",19988,88
"79953",19989,88
"79957",19990,88
"79961",19991,88
"79965",19992,88
"79969",19993,88
"79973",19994,88
"79977",19995,88
"79981",19996,88
