"","t","k"
"14663",3666,5
"14667",3667,5
"14671",3668,5
"14675",3669,5
"14679",3670,5
"14683",3671,5
"14687",3672,5
"14691",3673,5
"14695",3674,5
"14699",3675,5
"14703",3676,5
"14707",3677,5
"14711",3678,5
"14715",3679,5
"14719",3680,5
"14723",3681,5
"14727",3682,5
"14731",3683,5
"14735",3684,5
"14739",3685,5
"14743",3686,5
"14747",3687,5
"14751",3688,5
"14755",3689,5
"14759",3690,5
"14763",3691,5
"14767",3692,5
"14771",3693,5
"14775",3694,5
"14779",3695,5
"14783",3696,5
"14787",3697,5
"14791",3698,5
"14795",3699,5
"14799",3700,5
"14803",3701,5
"14807",3702,5
"14811",3703,5
"14815",3704,5
"14819",3705,5
"14823",3706,5
"14827",3707,5
"14831",3708,5
"14835",3709,5
"14839",3710,5
"14843",3711,5
"14847",3712,5
"14851",3713,5
"14855",3714,5
"14859",3715,5
"14863",3716,5
"14867",3717,5
"14871",3718,5
"14875",3719,5
"14879",3720,5
"14883",3721,5
"14887",3722,5
"14891",3723,5
"14895",3724,5
"14899",3725,5
"14903",3726,5
"14907",3727,5
"14911",3728,5
"14915",3729,5
"14919",3730,5
"14923",3731,5
"14927",3732,5
"14931",3733,5
"14935",3734,5
"14939",3735,5
"14943",3736,5
"14947",3737,5
"14951",3738,5
"14955",3739,5
"14959",3740,5
"14963",3741,5
"14967",3742,5
"14971",3743,5
"14975",3744,5
"14979",3745,5
"14983",3746,5
"14987",3747,5
"14991",3748,5
"14995",3749,5
"14999",3750,5
"15003",3751,5
"15007",3752,5
"15011",3753,5
"15015",3754,5
"15019",3755,5
"15023",3756,5
"15027",3757,5
"15031",3758,5
"15035",3759,5
"15039",3760,5
"15043",3761,5
"15047",3762,5
"15051",3763,5
"15055",3764,5
"15059",3765,5
"15063",3766,5
"15067",3767,5
"15071",3768,5
"15075",3769,5
"15079",3770,5
"15083",3771,5
"15087",3772,5
"15091",3773,5
"15095",3774,5
"15099",3775,5
"15103",3776,5
"15107",3777,5
"15111",3778,5
"15115",3779,5
"15119",3780,5
"15123",3781,5
"15127",3782,5
"15131",3783,5
"15135",3784,5
"15139",3785,5
"15143",3786,5
"15147",3787,5
"15151",3788,5
"15155",3789,5
"15159",3790,5
"15163",3791,5
"15167",3792,5
"15171",3793,5
"15175",3794,5
"15179",3795,5
"15183",3796,5
"15187",3797,5
"15191",3798,5
"15195",3799,5
"15199",3800,5
"15203",3801,5
"15207",3802,5
"15211",3803,5
"15215",3804,5
"15219",3805,5
"15223",3806,5
"15227",3807,5
"15231",3808,5
"15235",3809,5
"15239",3810,5
"15243",3811,5
"15247",3812,5
"15251",3813,5
"15255",3814,5
"15259",3815,5
"15263",3816,5
"15267",3817,5
"15271",3818,5
"15275",3819,5
"15279",3820,5
"15283",3821,5
"15287",3822,5
"15291",3823,5
"15295",3824,5
"15299",3825,5
"15303",3826,5
"15307",3827,5
"15311",3828,5
"15315",3829,5
"15319",3830,5
"15323",3831,5
"15327",3832,5
"15331",3833,5
"15335",3834,5
"15339",3835,5
"15343",3836,5
"15347",3837,5
"15351",3838,5
"15355",3839,5
"15359",3840,5
"15363",3841,5
"15367",3842,5
"15371",3843,5
"15375",3844,5
"15379",3845,5
"15383",3846,5
"15387",3847,5
"15391",3848,5
"15395",3849,5
"15399",3850,5
"15403",3851,5
"15407",3852,5
"15411",3853,5
"15415",3854,5
"15419",3855,5
"15423",3856,5
"15427",3857,5
"15431",3858,5
"15435",3859,5
"15439",3860,5
"15443",3861,5
"15447",3862,5
"15451",3863,5
"15455",3864,5
"15459",3865,5
"15463",3866,5
"15467",3867,5
"15471",3868,5
"15475",3869,5
"15479",3870,5
"15483",3871,5
"15487",3872,5
"15491",3873,5
"15495",3874,5
"15499",3875,5
"15503",3876,5
"15507",3877,5
"15511",3878,5
"15515",3879,5
"15519",3880,5
"15523",3881,5
"15527",3882,5
"15531",3883,5
"15535",3884,5
"15539",3885,5
"15543",3886,5
"15547",3887,5
"15551",3888,5
"15555",3889,5
"15559",3890,5
"15563",3891,5
"15567",3892,5
"15571",3893,5
"15575",3894,5
"15579",3895,5
"15583",3896,5
"15587",3897,5
"15591",3898,5
"15595",3899,5
"15599",3900,5
"15603",3901,5
"15607",3902,5
"15611",3903,5
"15615",3904,5
"15619",3905,5
"15623",3906,5
"15627",3907,5
"15631",3908,5
"15635",3909,5
"15639",3910,5
"15643",3911,5
"15647",3912,5
"15651",3913,5
"15655",3914,5
"15659",3915,5
"15663",3916,5
"15667",3917,5
"15671",3918,5
"15675",3919,5
"15679",3920,5
"15683",3921,5
"15687",3922,5
"15691",3923,5
"15695",3924,5
"15699",3925,5
"15703",3926,5
"15707",3927,5
"15711",3928,5
"15715",3929,5
"15719",3930,5
"15723",3931,5
"15727",3932,5
"15731",3933,5
"15735",3934,5
"15739",3935,5
"15743",3936,5
"15747",3937,5
"15751",3938,5
"15755",3939,5
"15759",3940,5
"15763",3941,5
"15767",3942,5
"15771",3943,5
"15775",3944,5
"15779",3945,5
"15783",3946,5
"15787",3947,5
"15791",3948,5
"15795",3949,5
"15799",3950,5
"15803",3951,5
"15807",3952,5
"15811",3953,5
"15815",3954,5
"15819",3955,5
"15823",3956,5
"15827",3957,5
"15831",3958,5
"15835",3959,5
"15839",3960,5
"15843",3961,5
"15847",3962,5
"15851",3963,5
"15855",3964,5
"15859",3965,5
"15863",3966,5
"15867",3967,5
"15871",3968,5
"15875",3969,5
"15879",3970,5
"15883",3971,5
"15887",3972,5
"15891",3973,5
"15895",3974,5
"15899",3975,5
"15903",3976,5
"15907",3977,5
"15911",3978,5
"15915",3979,5
"15919",3980,5
"15923",3981,5
"15927",3982,5
"15931",3983,5
"15935",3984,5
"15939",3985,5
"15943",3986,5
"15947",3987,5
"15951",3988,5
"15955",3989,5
"15959",3990,5
"15963",3991,5
"15967",3992,5
"15971",3993,5
"15975",3994,5
"15979",3995,5
"15983",3996,5
"15987",3997,5
"15991",3998,5
"15995",3999,5
"15999",4000,5
"16003",4001,5
"16007",4002,5
"16011",4003,5
"16015",4004,5
"16019",4005,5
"16023",4006,5
"16027",4007,5
"16031",4008,5
"16035",4009,5
"16039",4010,5
"16043",4011,5
"16047",4012,5
"16051",4013,5
"16055",4014,5
"16059",4015,5
"16063",4016,5
"16067",4017,5
"16071",4018,5
"16075",4019,5
"16079",4020,5
"16083",4021,5
"16087",4022,5
"16091",4023,5
"16095",4024,5
"16099",4025,5
"16103",4026,5
"16107",4027,5
"16111",4028,5
"16115",4029,5
"16119",4030,5
"16123",4031,5
"16127",4032,5
"16131",4033,5
"16135",4034,5
"16139",4035,5
"16143",4036,5
"16147",4037,5
"16151",4038,5
"16155",4039,5
"16159",4040,5
"16163",4041,5
"16167",4042,5
"16171",4043,5
"16175",4044,5
"16179",4045,5
"16183",4046,5
"16187",4047,5
"16191",4048,5
"16195",4049,5
"16199",4050,5
"16203",4051,6
"16207",4052,6
"16211",4053,6
"16215",4054,6
"16219",4055,6
"16223",4056,6
"16227",4057,6
"16231",4058,6
"16235",4059,6
"16239",4060,6
"16243",4061,6
"16247",4062,6
"16251",4063,6
"16255",4064,6
"16259",4065,6
"16263",4066,6
"16267",4067,6
"16271",4068,6
"16275",4069,6
"16279",4070,6
"16283",4071,6
"16287",4072,6
"16291",4073,6
"16295",4074,6
"16299",4075,6
"16303",4076,6
"16307",4077,6
"16311",4078,6
"16315",4079,6
"16319",4080,6
"16323",4081,6
"16327",4082,6
"16331",4083,6
"16335",4084,6
"16339",4085,6
"16343",4086,6
"16347",4087,6
"16351",4088,6
"16355",4089,6
"16359",4090,6
"16363",4091,6
"16367",4092,6
"16371",4093,6
"16375",4094,6
"16379",4095,6
"16383",4096,6
"16387",4097,6
"16391",4098,6
"16395",4099,6
"16399",4100,6
"16403",4101,6
"16407",4102,6
"16411",4103,6
"16415",4104,6
"16419",4105,6
"16423",4106,6
"16427",4107,6
"16431",4108,6
"16435",4109,6
"16439",4110,6
"16443",4111,6
"16447",4112,6
"16451",4113,6
"16455",4114,6
"16459",4115,6
"16463",4116,6
"16467",4117,6
"16471",4118,6
"16475",4119,6
"16479",4120,6
"16483",4121,6
"16487",4122,6
"16491",4123,6
"16495",4124,6
"16499",4125,6
"16503",4126,6
"16507",4127,6
"16511",4128,6
"16515",4129,6
"16519",4130,6
"16523",4131,6
"16527",4132,6
"16531",4133,6
"16535",4134,6
"16539",4135,6
"16543",4136,6
"16547",4137,6
"16551",4138,6
"16555",4139,6
"16559",4140,6
"16563",4141,6
"16567",4142,6
"16571",4143,6
"16575",4144,6
"16579",4145,6
"16583",4146,6
"16587",4147,6
"16591",4148,6
"16595",4149,6
"16599",4150,6
"16603",4151,6
"16607",4152,6
"16611",4153,6
"16615",4154,6
"16619",4155,6
"16623",4156,6
"16627",4157,6
"16631",4158,6
"16635",4159,6
"16639",4160,6
"16643",4161,6
"16647",4162,6
"16651",4163,6
"16655",4164,6
"16659",4165,6
"16663",4166,6
"16667",4167,6
"16671",4168,6
"16675",4169,6
"16679",4170,6
"16683",4171,6
"16687",4172,6
"16691",4173,6
"16695",4174,6
"16699",4175,6
"16703",4176,6
"16707",4177,6
"16711",4178,6
"16715",4179,6
"16719",4180,6
"16723",4181,6
"16727",4182,6
"16731",4183,6
"16735",4184,6
"16739",4185,6
"16743",4186,6
"16747",4187,6
"16751",4188,6
"16755",4189,6
"16759",4190,6
"16763",4191,6
"16767",4192,6
"16771",4193,6
"16775",4194,6
"16779",4195,6
"16783",4196,6
"16787",4197,6
"16791",4198,6
"16795",4199,6
"16799",4200,6
"16803",4201,6
"16807",4202,6
"16811",4203,6
"16815",4204,6
"16819",4205,6
"16823",4206,6
"16827",4207,6
"16831",4208,6
"16835",4209,6
"16839",4210,6
"16843",4211,6
"16847",4212,6
"16851",4213,6
"16855",4214,6
"16859",4215,6
"16863",4216,6
"16867",4217,6
"16871",4218,6
"16875",4219,6
"16879",4220,6
"16883",4221,6
"16887",4222,6
"16891",4223,6
"16895",4224,6
"16899",4225,6
"16903",4226,6
"16907",4227,6
"16911",4228,6
"16915",4229,6
"16919",4230,6
"16923",4231,6
"16927",4232,6
"16931",4233,6
"16935",4234,6
"16939",4235,6
"16943",4236,6
"16947",4237,6
"16951",4238,6
"16955",4239,6
"16959",4240,6
"16963",4241,6
"16967",4242,6
"16971",4243,6
"16975",4244,6
"16979",4245,6
"16983",4246,6
"16987",4247,6
"16991",4248,6
"16995",4249,6
"16999",4250,6
"17003",4251,6
"17007",4252,6
"17011",4253,6
"17015",4254,6
"17019",4255,6
"17023",4256,6
"17027",4257,6
"17031",4258,6
"17035",4259,6
"17039",4260,6
"17043",4261,6
"17047",4262,6
"17051",4263,6
"17055",4264,6
"17059",4265,6
"17063",4266,6
"17067",4267,6
"17071",4268,6
"17075",4269,6
"17079",4270,6
"17083",4271,6
"17087",4272,6
"17091",4273,6
"17095",4274,6
"17099",4275,6
"17103",4276,6
"17107",4277,6
"17111",4278,6
"17115",4279,6
"17119",4280,6
"17123",4281,6
"17127",4282,6
"17131",4283,6
"17135",4284,6
"17139",4285,6
"17143",4286,6
"17147",4287,6
"17151",4288,6
"17155",4289,6
"17159",4290,6
"17163",4291,6
"17167",4292,6
"17171",4293,6
"17175",4294,6
"17179",4295,6
"17183",4296,6
"17187",4297,6
"17191",4298,6
"17195",4299,6
"17199",4300,6
"17203",4301,6
"17207",4302,6
"17211",4303,6
"17215",4304,6
"17219",4305,6
"17223",4306,6
"17227",4307,6
"17231",4308,6
"17235",4309,6
"17239",4310,6
"17243",4311,6
"17247",4312,6
"17251",4313,6
"17255",4314,6
"17259",4315,6
"17263",4316,6
"17267",4317,6
"17271",4318,6
"17275",4319,6
"17279",4320,6
"17283",4321,6
"17287",4322,6
"17291",4323,6
"17295",4324,6
"17299",4325,6
"17303",4326,6
"17307",4327,6
"17311",4328,6
"17315",4329,6
"17319",4330,6
"17323",4331,6
"17327",4332,6
"17331",4333,6
"17335",4334,6
"17339",4335,6
"17343",4336,6
"17347",4337,6
"17351",4338,6
"17355",4339,6
"17359",4340,6
"17363",4341,6
"17367",4342,6
"17371",4343,6
"17375",4344,6
"17379",4345,6
"17383",4346,6
"17387",4347,6
"17391",4348,6
"17395",4349,6
"17399",4350,6
"17403",4351,6
"17407",4352,6
"17411",4353,6
"17415",4354,6
"17419",4355,6
"17423",4356,6
"17427",4357,6
"17431",4358,6
"17435",4359,6
"17439",4360,6
"17443",4361,6
"17447",4362,6
"17451",4363,6
"17455",4364,6
"17459",4365,6
"17463",4366,6
"17467",4367,6
"17471",4368,6
"17475",4369,6
"17479",4370,6
"17483",4371,6
"17487",4372,6
"17491",4373,6
"17495",4374,6
"17499",4375,6
"17503",4376,6
"17507",4377,6
"17511",4378,6
"17515",4379,6
"17519",4380,6
"17523",4381,6
"17527",4382,6
"17531",4383,6
"17535",4384,6
"17539",4385,6
"17543",4386,6
"17547",4387,6
"17551",4388,6
"17555",4389,6
"17559",4390,6
"17563",4391,6
"17567",4392,6
"17571",4393,6
"17575",4394,6
"17579",4395,6
"17583",4396,6
"17587",4397,6
"17591",4398,6
"17595",4399,6
"17599",4400,6
"17603",4401,6
"17607",4402,6
"17611",4403,6
"17615",4404,6
"17619",4405,6
"17623",4406,6
"17627",4407,6
"17631",4408,6
"17635",4409,6
"17639",4410,6
"17643",4411,6
"17647",4412,6
"17651",4413,6
"17655",4414,6
"17659",4415,6
"17663",4416,6
"17667",4417,6
"17671",4418,6
"17675",4419,6
"17679",4420,6
"17683",4421,6
"17687",4422,6
"17691",4423,6
"17695",4424,6
"17699",4425,6
"17703",4426,6
"17707",4427,6
"17711",4428,6
"17715",4429,6
"17719",4430,6
"17723",4431,6
"17727",4432,6
"17731",4433,6
"17735",4434,6
"17739",4435,6
"17743",4436,6
"17747",4437,6
"17751",4438,6
"17755",4439,6
"17759",4440,6
"17763",4441,6
"17767",4442,6
"17771",4443,6
"17775",4444,6
"17779",4445,6
"17783",4446,6
"17787",4447,6
"17791",4448,6
"17795",4449,6
"17799",4450,6
"17803",4451,6
"17807",4452,6
"17811",4453,6
"17815",4454,6
"17819",4455,6
"17823",4456,6
"17827",4457,6
"17831",4458,6
"17835",4459,6
"17839",4460,6
"17843",4461,6
"17847",4462,6
"17851",4463,6
"17855",4464,6
"17859",4465,6
"17863",4466,6
"17867",4467,6
"17871",4468,6
"17875",4469,6
"17879",4470,6
"17883",4471,6
"17887",4472,6
"17891",4473,6
"17895",4474,6
"17899",4475,6
"17903",4476,6
"17907",4477,6
"17911",4478,6
"17915",4479,6
"17919",4480,6
"17923",4481,6
"17927",4482,6
"17931",4483,6
"17935",4484,6
"17939",4485,6
"17943",4486,6
"17947",4487,6
"17951",4488,6
"17955",4489,6
"17959",4490,6
"17963",4491,6
"17967",4492,6
"17971",4493,6
"17975",4494,6
"17979",4495,6
"17983",4496,6
"17987",4497,6
"17991",4498,6
"17995",4499,6
"17999",4500,6
"18003",4501,6
"18007",4502,6
"18011",4503,6
"18015",4504,6
"18019",4505,6
"18023",4506,6
"18027",4507,6
"18031",4508,6
"18035",4509,6
"18039",4510,6
"18043",4511,6
"18047",4512,6
"18051",4513,6
"18055",4514,6
"18059",4515,6
"18063",4516,6
"18067",4517,6
"18071",4518,6
"18075",4519,6
"18079",4520,6
"18083",4521,6
"18087",4522,6
"18091",4523,6
"18095",4524,6
"18099",4525,6
"18103",4526,6
"18107",4527,6
"18111",4528,6
"18115",4529,6
"18119",4530,6
"18123",4531,6
"18127",4532,6
"18131",4533,6
"18135",4534,6
"18139",4535,6
"18143",4536,6
"18147",4537,6
"18151",4538,6
"18155",4539,6
"18159",4540,6
"18163",4541,6
"18167",4542,6
"18171",4543,6
"18175",4544,6
"18179",4545,6
"18183",4546,6
"18187",4547,6
"18191",4548,6
"18195",4549,6
"18199",4550,6
"18203",4551,6
"18207",4552,6
"18211",4553,6
"18215",4554,6
"18219",4555,6
"18223",4556,6
"18227",4557,6
"18231",4558,6
"18235",4559,6
"18239",4560,6
"18243",4561,6
"18247",4562,6
"18251",4563,6
"18255",4564,6
"18259",4565,6
"18263",4566,6
"18267",4567,6
"18271",4568,6
"18275",4569,6
"18279",4570,6
"18283",4571,6
"18287",4572,6
"18291",4573,6
"18295",4574,6
"18299",4575,6
"18303",4576,6
"18307",4577,6
"18311",4578,6
"18315",4579,6
"18319",4580,6
"18323",4581,6
"18327",4582,6
"18331",4583,6
"18335",4584,6
"18339",4585,6
"18343",4586,6
"18347",4587,6
"18351",4588,6
"18355",4589,6
"18359",4590,6
"18363",4591,6
"18367",4592,6
"18371",4593,6
"18375",4594,6
"18379",4595,6
"18383",4596,6
"18387",4597,6
"18391",4598,6
"18395",4599,6
"18399",4600,6
"18403",4601,6
"18407",4602,6
"18411",4603,6
"18415",4604,6
"18419",4605,6
"18423",4606,6
"18427",4607,6
"18431",4608,6
"18435",4609,6
"18439",4610,6
"18443",4611,6
"18447",4612,6
"18451",4613,6
"18455",4614,6
"18459",4615,6
"18463",4616,6
"18467",4617,6
"18471",4618,6
"18475",4619,6
"18479",4620,6
"18483",4621,6
"18487",4622,6
"18491",4623,6
"18495",4624,6
"18499",4625,6
"18503",4626,6
"18507",4627,6
"18511",4628,6
"18515",4629,6
"18519",4630,6
"18523",4631,6
"18527",4632,6
"18531",4633,6
"18535",4634,6
"18539",4635,6
"18543",4636,6
"18547",4637,6
"18551",4638,6
"18555",4639,6
"18559",4640,6
"18563",4641,6
"18567",4642,6
"18571",4643,6
"18575",4644,6
"18579",4645,6
"18583",4646,6
"18587",4647,6
"18591",4648,6
"18595",4649,6
"18599",4650,6
"18603",4651,7
"18607",4652,7
"18611",4653,7
"18615",4654,7
"18619",4655,7
"18623",4656,7
"18627",4657,7
"18631",4658,7
"18635",4659,7
"18639",4660,7
"18643",4661,7
"18647",4662,7
"18651",4663,7
"18655",4664,7
"18659",4665,7
"18663",4666,7
"18667",4667,7
"18671",4668,7
"18675",4669,7
"18679",4670,7
"18683",4671,7
"18687",4672,7
"18691",4673,7
"18695",4674,7
"18699",4675,7
"18703",4676,7
"18707",4677,7
"18711",4678,7
"18715",4679,7
"18719",4680,7
"18723",4681,7
"18727",4682,7
"18731",4683,7
"18735",4684,7
"18739",4685,7
"18743",4686,7
"18747",4687,7
"18751",4688,7
"18755",4689,7
"18759",4690,7
"18763",4691,7
"18767",4692,7
"18771",4693,7
"18775",4694,7
"18779",4695,7
"18783",4696,7
"18787",4697,7
"18791",4698,7
"18795",4699,7
"18799",4700,7
"18803",4701,7
"18807",4702,7
"18811",4703,7
"18815",4704,7
"18819",4705,7
"18823",4706,7
"18827",4707,7
"18831",4708,7
"18835",4709,7
"18839",4710,7
"18843",4711,7
"18847",4712,7
"18851",4713,7
"18855",4714,7
"18859",4715,7
"18863",4716,7
"18867",4717,7
"18871",4718,7
"18875",4719,7
"18879",4720,7
"18883",4721,7
"18887",4722,7
"18891",4723,7
"18895",4724,7
"18899",4725,7
"18903",4726,7
"18907",4727,7
"18911",4728,7
"18915",4729,7
"18919",4730,7
"18923",4731,7
"18927",4732,7
"18931",4733,7
"18935",4734,7
"18939",4735,7
"18943",4736,7
"18947",4737,7
"18951",4738,7
"18955",4739,7
"18959",4740,7
"18963",4741,7
"18967",4742,7
"18971",4743,7
"18975",4744,7
"18979",4745,7
"18983",4746,7
"18987",4747,7
"18991",4748,7
"18995",4749,7
"18999",4750,7
"19003",4751,7
"19007",4752,7
"19011",4753,7
"19015",4754,7
"19019",4755,7
"19023",4756,7
"19027",4757,7
"19031",4758,7
"19035",4759,8
"19039",4760,8
"19043",4761,8
"19047",4762,8
"19051",4763,8
"19055",4764,8
"19059",4765,8
"19063",4766,8
"19067",4767,8
"19071",4768,8
"19075",4769,8
"19079",4770,8
"19083",4771,8
"19087",4772,8
"19091",4773,8
"19095",4774,8
"19099",4775,8
"19103",4776,8
"19107",4777,8
"19111",4778,8
"19115",4779,8
"19119",4780,8
"19123",4781,8
"19127",4782,8
"19131",4783,8
"19135",4784,8
"19139",4785,8
"19143",4786,8
"19147",4787,8
"19151",4788,8
"19155",4789,8
"19159",4790,8
"19163",4791,8
"19167",4792,8
"19171",4793,8
"19175",4794,8
"19179",4795,8
"19183",4796,8
"19187",4797,8
"19191",4798,8
"19195",4799,8
"19199",4800,8
"19203",4801,8
"19207",4802,8
"19211",4803,8
"19215",4804,8
"19219",4805,8
"19223",4806,8
"19227",4807,8
"19231",4808,8
"19235",4809,8
"19239",4810,8
"19243",4811,8
"19247",4812,8
"19251",4813,8
"19255",4814,8
"19259",4815,8
"19263",4816,8
"19267",4817,8
"19271",4818,8
"19275",4819,8
"19279",4820,8
"19283",4821,8
"19287",4822,8
"19291",4823,8
"19295",4824,8
"19299",4825,8
"19303",4826,8
"19307",4827,8
"19311",4828,8
"19315",4829,8
"19319",4830,8
"19323",4831,8
"19327",4832,8
"19331",4833,8
"19335",4834,8
"19339",4835,8
"19343",4836,8
"19347",4837,8
"19351",4838,8
"19355",4839,8
"19359",4840,8
"19363",4841,8
"19367",4842,8
"19371",4843,8
"19375",4844,8
"19379",4845,8
"19383",4846,8
"19387",4847,8
"19391",4848,8
"19395",4849,8
"19399",4850,8
"19403",4851,8
"19407",4852,8
"19411",4853,8
"19415",4854,8
"19419",4855,8
"19423",4856,8
"19427",4857,8
"19431",4858,8
"19435",4859,8
"19439",4860,8
"19443",4861,8
"19447",4862,8
"19451",4863,8
"19455",4864,8
"19459",4865,8
"19463",4866,8
"19467",4867,8
"19471",4868,8
"19475",4869,8
"19479",4870,8
"19483",4871,8
"19487",4872,8
"19491",4873,8
"19495",4874,8
"19499",4875,8
"19503",4876,8
"19507",4877,8
"19511",4878,8
"19515",4879,8
"19519",4880,8
"19523",4881,8
"19527",4882,8
"19531",4883,8
"19535",4884,8
"19539",4885,8
"19543",4886,8
"19547",4887,8
"19551",4888,8
"19555",4889,8
"19559",4890,8
"19563",4891,8
"19567",4892,8
"19571",4893,8
"19575",4894,8
"19579",4895,8
"19583",4896,8
"19587",4897,8
"19591",4898,8
"19595",4899,8
"19599",4900,8
"19603",4901,8
"19607",4902,8
"19611",4903,8
"19615",4904,8
"19619",4905,8
"19623",4906,8
"19627",4907,8
"19631",4908,8
"19635",4909,8
"19639",4910,8
"19643",4911,8
"19647",4912,8
"19651",4913,8
"19655",4914,8
"19659",4915,8
"19663",4916,8
"19667",4917,8
"19671",4918,8
"19675",4919,8
"19679",4920,8
"19683",4921,8
"19687",4922,8
"19691",4923,8
"19695",4924,8
"19699",4925,8
"19703",4926,8
"19707",4927,8
"19711",4928,8
"19715",4929,8
"19719",4930,8
"19723",4931,8
"19727",4932,8
"19731",4933,8
"19735",4934,8
"19739",4935,8
"19743",4936,8
"19747",4937,8
"19751",4938,8
"19755",4939,8
"19759",4940,8
"19763",4941,8
"19767",4942,8
"19771",4943,8
"19775",4944,8
"19779",4945,8
"19783",4946,8
"19787",4947,8
"19791",4948,8
"19795",4949,8
"19799",4950,8
"19803",4951,8
"19807",4952,8
"19811",4953,8
"19815",4954,8
"19819",4955,8
"19823",4956,8
"19827",4957,8
"19831",4958,8
"19835",4959,8
"19839",4960,8
"19843",4961,8
"19847",4962,8
"19851",4963,8
"19855",4964,8
"19859",4965,8
"19863",4966,8
"19867",4967,8
"19871",4968,8
"19875",4969,8
"19879",4970,8
"19883",4971,8
"19887",4972,8
"19891",4973,8
"19895",4974,8
"19899",4975,8
"19903",4976,8
"19907",4977,8
"19911",4978,8
"19915",4979,8
"19919",4980,8
"19923",4981,8
"19927",4982,8
"19931",4983,8
"19935",4984,8
"19939",4985,8
"19943",4986,8
"19947",4987,8
"19951",4988,8
"19955",4989,8
"19959",4990,8
"19963",4991,8
"19967",4992,8
"19971",4993,8
"19975",4994,8
"19979",4995,8
"19983",4996,8
"19987",4997,8
"19991",4998,8
"19995",4999,8
"19999",5000,8
"20003",5001,8
"20007",5002,8
"20011",5003,8
"20015",5004,8
"20019",5005,8
"20023",5006,8
"20027",5007,8
"20031",5008,8
"20035",5009,8
"20039",5010,8
"20043",5011,8
"20047",5012,8
"20051",5013,8
"20055",5014,8
"20059",5015,8
"20063",5016,8
"20067",5017,8
"20071",5018,8
"20075",5019,8
"20079",5020,8
"20083",5021,8
"20087",5022,8
"20091",5023,8
"20095",5024,8
"20099",5025,8
"20103",5026,8
"20107",5027,8
"20111",5028,8
"20115",5029,8
"20119",5030,8
"20123",5031,8
"20127",5032,8
"20131",5033,8
"20135",5034,8
"20139",5035,8
"20143",5036,8
"20147",5037,8
"20151",5038,8
"20155",5039,8
"20159",5040,8
"20163",5041,8
"20167",5042,8
"20171",5043,8
"20175",5044,8
"20179",5045,8
"20183",5046,8
"20187",5047,8
"20191",5048,8
"20195",5049,8
"20199",5050,8
"20203",5051,8
"20207",5052,8
"20211",5053,8
"20215",5054,8
"20219",5055,8
"20223",5056,8
"20227",5057,8
"20231",5058,8
"20235",5059,8
"20239",5060,8
"20243",5061,8
"20247",5062,8
"20251",5063,8
"20255",5064,8
"20259",5065,8
"20263",5066,8
"20267",5067,8
"20271",5068,8
"20275",5069,8
"20279",5070,8
"20283",5071,8
"20287",5072,8
"20291",5073,8
"20295",5074,8
"20299",5075,8
"20303",5076,8
"20307",5077,8
"20311",5078,8
"20315",5079,8
"20319",5080,8
"20323",5081,8
"20327",5082,8
"20331",5083,8
"20335",5084,8
"20339",5085,8
"20343",5086,8
"20347",5087,8
"20351",5088,8
"20355",5089,8
"20359",5090,8
"20363",5091,8
"20367",5092,8
"20371",5093,8
"20375",5094,8
"20379",5095,8
"20383",5096,8
"20387",5097,8
"20391",5098,8
"20395",5099,8
"20399",5100,8
"20403",5101,8
"20407",5102,8
"20411",5103,8
"20415",5104,8
"20419",5105,8
"20423",5106,8
"20427",5107,8
"20431",5108,8
"20435",5109,8
"20439",5110,8
"20443",5111,8
"20447",5112,8
"20451",5113,8
"20455",5114,8
"20459",5115,8
"20463",5116,8
"20467",5117,8
"20471",5118,8
"20475",5119,8
"20479",5120,8
"20483",5121,8
"20487",5122,8
"20491",5123,8
"20495",5124,8
"20499",5125,8
"20503",5126,8
"20507",5127,8
"20511",5128,8
"20515",5129,8
"20519",5130,8
"20523",5131,8
"20527",5132,8
"20531",5133,8
"20535",5134,8
"20539",5135,8
"20543",5136,8
"20547",5137,8
"20551",5138,8
"20555",5139,8
"20559",5140,8
"20563",5141,8
"20567",5142,8
"20571",5143,8
"20575",5144,8
"20579",5145,8
"20583",5146,8
"20587",5147,8
"20591",5148,8
"20595",5149,8
"20599",5150,8
"20603",5151,8
"20607",5152,8
"20611",5153,8
"20615",5154,8
"20619",5155,8
"20623",5156,8
"20627",5157,8
"20631",5158,8
"20635",5159,8
"20639",5160,8
"20643",5161,8
"20647",5162,8
"20651",5163,8
"20655",5164,8
"20659",5165,8
"20663",5166,8
"20667",5167,8
"20671",5168,8
"20675",5169,8
"20679",5170,8
"20683",5171,8
"20687",5172,8
"20691",5173,8
"20695",5174,8
"20699",5175,8
"20703",5176,8
"20707",5177,8
"20711",5178,8
"20715",5179,8
"20719",5180,8
"20723",5181,8
"20727",5182,8
"20731",5183,8
"20735",5184,8
"20739",5185,8
"20743",5186,8
"20747",5187,8
"20751",5188,8
"20755",5189,8
"20759",5190,8
"20763",5191,8
"20767",5192,8
"20771",5193,8
"20775",5194,8
"20779",5195,8
"20783",5196,8
"20787",5197,8
"20791",5198,8
"20795",5199,8
"20799",5200,8
"20803",5201,8
"20807",5202,8
"20811",5203,8
"20815",5204,8
"20819",5205,8
"20823",5206,8
"20827",5207,8
"20831",5208,8
"20835",5209,8
"20839",5210,8
"20843",5211,8
"20847",5212,8
"20851",5213,8
"20855",5214,8
"20859",5215,8
"20863",5216,8
"20867",5217,8
"20871",5218,8
"20875",5219,8
