"","t","k"
"101537",26384,410
"101541",26385,410
"101545",26386,410
"101549",26387,410
"101553",26388,410
"101557",26389,410
"101561",26390,410
"101565",26391,410
"101569",26392,410
"101573",26393,410
"101577",26394,410
"101581",26395,410
"101585",26396,410
"101589",26397,410
"101593",26398,410
"101597",26399,410
"101601",26400,410
"101605",26401,410
"101609",26402,410
"101613",26403,410
"101617",26404,410
"101621",26405,410
"101625",26406,410
"101629",26407,410
"101633",26408,410
"101637",26409,410
"101641",26410,410
"101645",26411,410
"101649",26412,410
"101653",26413,410
"101657",26414,410
"101661",26415,410
"101665",26416,410
"101669",26417,410
"101673",26418,410
"101677",26419,410
"101681",26420,410
"101685",26421,410
"101689",26422,410
"101693",26423,410
"101697",26424,410
"101701",26425,410
"101705",26426,410
"101709",26427,410
"101713",26428,410
"101717",26429,410
"101721",26430,410
"101725",26431,410
"101729",26432,410
"101733",26433,410
"101737",26434,410
"101741",26435,410
"101745",26436,410
"101749",26437,410
"101753",26438,410
"101757",26439,410
"101761",26440,410
"101765",26441,410
"101769",26442,410
"101773",26443,410
"101777",26444,410
"101781",26445,410
"101785",26446,410
"101789",26447,410
"101793",26448,410
"101797",26449,410
"101801",26450,410
"101805",26451,410
"101809",26452,410
"101813",26453,410
"101817",26454,410
"101821",26455,410
"101825",26456,410
"101829",26457,410
"101833",26458,410
"101837",26459,410
"101841",26460,410
"101845",26461,410
"101849",26462,410
"101853",26463,410
"101857",26464,410
"101861",26465,410
"101865",26466,410
"101869",26467,410
"101873",26468,410
"101877",26469,410
"101881",26470,410
"101885",26471,410
"101889",26472,410
"101893",26473,410
"101897",26474,410
"101901",26475,410
"101905",26476,410
"101909",26477,410
"101913",26478,410
"101917",26479,410
"101921",26480,410
"101925",26481,410
"101929",26482,410
"101933",26483,410
"101937",26484,410
"101941",26485,410
"101945",26486,410
"101949",26487,410
"101953",26488,410
"101957",26489,410
"101961",26490,410
"101965",26491,410
"101969",26492,410
"101973",26493,410
"101977",26494,410
"101981",26495,410
"101985",26496,410
"101989",26497,410
"101993",26498,410
"101997",26499,410
"102001",26500,410
"102005",26501,410
"102009",26502,410
"102013",26503,410
"102017",26504,410
"102021",26505,410
"102025",26506,410
"102029",26507,410
"102033",26508,410
"102037",26509,410
"102041",26510,410
"102045",26511,410
"102049",26512,410
"102053",26513,410
"102057",26514,410
"102061",26515,410
"102065",26516,410
"102069",26517,410
"102073",26518,410
"102077",26519,410
"102081",26520,410
"102085",26521,410
"102089",26522,410
"102093",26523,410
"102097",26524,410
"102101",26525,410
"102105",26526,410
"102109",26527,410
"102113",26528,410
"102117",26529,410
"102121",26530,410
"102125",26531,410
"102129",26532,410
"102133",26533,410
"102137",26534,410
"102141",26535,410
"102145",26536,410
"102149",26537,410
"102153",26538,410
"102157",26539,410
"102161",26540,410
"102165",26541,410
"102169",26542,410
"102173",26543,410
"102177",26544,410
"102181",26545,410
"102185",26546,410
"102189",26547,410
"102193",26548,410
"102197",26549,410
"102201",26550,410
"102205",26551,410
"102209",26552,410
"102213",26553,410
"102217",26554,410
"102221",26555,410
"102225",26556,410
"102229",26557,410
"102233",26558,410
"102237",26559,410
"102241",26560,410
"102245",26561,410
"102249",26562,410
"102253",26563,410
"102257",26564,410
"102261",26565,410
"102265",26566,410
"102269",26567,410
"102273",26568,410
"102277",26569,410
"102281",26570,410
"102285",26571,410
"102289",26572,410
"102293",26573,410
"102297",26574,410
"102301",26575,410
"102305",26576,410
"102309",26577,410
"102313",26578,410
"102317",26579,410
"102321",26580,410
"102325",26581,410
"102329",26582,410
"102333",26583,410
"102337",26584,410
"102341",26585,410
"102345",26586,410
"102349",26587,410
"102353",26588,410
"102357",26589,410
"102361",26590,410
"102365",26591,410
"102369",26592,410
"102373",26593,410
"102377",26594,410
"102381",26595,410
"102385",26596,410
"102389",26597,410
"102393",26598,410
"102397",26599,410
"102401",26600,410
"102405",26601,410
"102409",26602,410
"102413",26603,410
"102417",26604,410
"102421",26605,410
"102425",26606,410
"102429",26607,410
"102433",26608,410
"102437",26609,410
"102441",26610,410
"102445",26611,410
"102449",26612,410
"102453",26613,410
"102457",26614,410
"102461",26615,410
"102465",26616,410
"102469",26617,410
"102473",26618,410
"102477",26619,410
"102481",26620,410
"102485",26621,410
"102489",26622,410
"102493",26623,410
"102497",26624,410
"102501",26625,410
"102505",26626,410
"102509",26627,410
"102513",26628,410
"102517",26629,410
"102521",26630,410
"102525",26631,410
"102529",26632,410
"102533",26633,410
"102537",26634,410
"102541",26635,410
"102545",26636,410
"102549",26637,410
"102553",26638,410
"102557",26639,410
"102561",26640,410
"102565",26641,410
"102569",26642,410
"102573",26643,410
"102577",26644,410
"102581",26645,410
"102585",26646,410
"102589",26647,410
"102593",26648,410
"102597",26649,410
"102601",26650,410
"102605",26651,410
"102609",26652,410
"102613",26653,410
"102617",26654,410
"102621",26655,410
"102625",26656,410
"102629",26657,410
"102633",26658,410
"102637",26659,410
"102641",26660,410
"102645",26661,410
"102649",26662,410
"102653",26663,410
"102657",26664,410
"102661",26665,410
"102665",26666,410
"102669",26667,410
"102673",26668,410
"102677",26669,410
"102681",26670,410
"102685",26671,410
"102689",26672,410
"102693",26673,410
"102697",26674,410
"102701",26675,410
"102705",26676,410
"102709",26677,410
"102713",26678,410
"102717",26679,410
"102721",26680,410
"102725",26681,410
"102729",26682,410
"102733",26683,410
"102737",26684,410
"102741",26685,410
"102745",26686,410
"102749",26687,410
"102753",26688,410
"102757",26689,410
"102761",26690,410
"102765",26691,410
"102769",26692,410
"102773",26693,410
"102777",26694,410
"102781",26695,410
"102785",26696,411
"102789",26697,411
"102793",26698,411
"102797",26699,411
"102801",26700,411
"102805",26701,411
"102809",26702,411
"102813",26703,411
"102817",26704,411
"102821",26705,411
"102825",26706,411
"102829",26707,411
"102833",26708,411
"102837",26709,411
"102841",26710,411
"102845",26711,411
"102849",26712,411
"102853",26713,411
"102857",26714,411
"102861",26715,411
"102865",26716,411
"102869",26717,411
"102873",26718,411
"102877",26719,411
"102881",26720,411
"102885",26721,411
"102889",26722,411
"102893",26723,411
"102897",26724,411
"102901",26725,411
"102905",26726,411
"102909",26727,411
"102913",26728,411
"102917",26729,411
"102921",26730,411
"102925",26731,411
"102929",26732,411
"102933",26733,411
"102937",26734,411
"102941",26735,411
"102945",26736,411
"102949",26737,411
"102953",26738,411
"102957",26739,411
"102961",26740,411
"102965",26741,411
"102969",26742,411
"102973",26743,411
"102977",26744,411
"102981",26745,411
"102985",26746,411
"102989",26747,411
"102993",26748,411
"102997",26749,411
"103001",26750,411
"103005",26751,411
"103009",26752,411
"103013",26753,411
"103017",26754,411
"103021",26755,411
"103025",26756,411
"103029",26757,411
"103033",26758,411
"103037",26759,411
"103041",26760,411
"103045",26761,411
"103049",26762,411
"103053",26763,411
"103057",26764,411
"103061",26765,411
"103065",26766,411
"103069",26767,411
"103073",26768,411
"103077",26769,411
"103081",26770,411
"103085",26771,411
"103089",26772,411
"103093",26773,411
"103097",26774,411
"103101",26775,411
"103105",26776,411
"103109",26777,411
"103113",26778,411
"103117",26779,411
"103121",26780,411
"103125",26781,411
"103129",26782,411
"103133",26783,411
"103137",26784,411
"103141",26785,411
"103145",26786,411
"103149",26787,411
"103153",26788,411
"103157",26789,411
"103161",26790,411
"103165",26791,411
"103169",26792,411
"103173",26793,411
"103177",26794,411
"103181",26795,411
"103185",26796,411
"103189",26797,411
"103193",26798,411
"103197",26799,411
"103201",26800,411
"103205",26801,411
"103209",26802,411
"103213",26803,411
"103217",26804,411
"103221",26805,411
"103225",26806,411
"103229",26807,411
"103233",26808,411
"103237",26809,411
"103241",26810,411
"103245",26811,411
"103249",26812,411
"103253",26813,411
"103257",26814,411
"103261",26815,411
"103265",26816,411
"103269",26817,411
"103273",26818,411
"103277",26819,411
"103281",26820,411
"103285",26821,411
"103289",26822,411
"103293",26823,411
"103297",26824,411
"103301",26825,411
"103305",26826,411
"103309",26827,411
"103313",26828,411
"103317",26829,411
"103321",26830,411
"103325",26831,411
"103329",26832,411
"103333",26833,411
"103337",26834,411
"103341",26835,412
"103345",26836,412
"103349",26837,412
"103353",26838,412
"103357",26839,412
"103361",26840,412
"103365",26841,412
"103369",26842,412
"103373",26843,412
"103377",26844,412
"103381",26845,412
"103385",26846,412
"103389",26847,412
"103393",26848,412
"103397",26849,412
"103401",26850,412
"103405",26851,412
"103409",26852,412
"103413",26853,412
"103417",26854,412
"103421",26855,412
"103425",26856,412
"103429",26857,412
"103433",26858,412
"103437",26859,412
"103441",26860,412
"103445",26861,412
"103449",26862,412
"103453",26863,412
"103457",26864,412
"103461",26865,412
"103465",26866,412
"103469",26867,412
"103473",26868,412
"103477",26869,412
"103481",26870,412
"103485",26871,412
"103489",26872,412
"103493",26873,412
"103497",26874,412
"103501",26875,412
"103505",26876,412
"103509",26877,412
"103513",26878,412
"103517",26879,412
"103521",26880,412
"103525",26881,413
"103529",26882,413
"103533",26883,413
"103537",26884,413
"103541",26885,413
"103545",26886,413
"103549",26887,413
"103553",26888,413
"103557",26889,413
"103561",26890,413
"103565",26891,413
"103569",26892,413
"103573",26893,413
"103577",26894,413
"103581",26895,413
"103585",26896,413
"103589",26897,413
"103593",26898,413
"103597",26899,413
"103601",26900,413
"103605",26901,413
"103609",26902,413
"103613",26903,413
"103617",26904,413
"103621",26905,413
"103625",26906,413
"103629",26907,413
"103633",26908,413
"103637",26909,413
"103641",26910,413
"103645",26911,413
"103649",26912,413
"103653",26913,413
"103657",26914,413
"103661",26915,413
"103665",26916,413
"103669",26917,413
"103673",26918,413
"103677",26919,413
"103681",26920,413
"103685",26921,413
"103689",26922,413
"103693",26923,413
"103697",26924,413
"103701",26925,413
"103705",26926,413
"103709",26927,413
"103713",26928,413
"103717",26929,413
"103721",26930,413
"103725",26931,413
"103729",26932,413
"103733",26933,413
"103737",26934,413
"103741",26935,413
"103745",26936,413
"103749",26937,413
"103753",26938,413
"103757",26939,413
"103761",26940,413
"103765",26941,413
"103769",26942,413
"103773",26943,413
"103777",26944,413
"103781",26945,413
"103785",26946,413
"103789",26947,413
"103793",26948,413
"103797",26949,413
"103801",26950,413
"103805",26951,413
"103809",26952,413
"103813",26953,413
"103817",26954,413
"103821",26955,413
"103825",26956,413
"103829",26957,413
"103833",26958,413
"103837",26959,413
"103841",26960,413
"103845",26961,413
"103849",26962,413
"103853",26963,413
"103857",26964,413
"103861",26965,413
"103865",26966,413
"103869",26967,413
"103873",26968,413
"103877",26969,413
"103881",26970,413
"103885",26971,413
"103889",26972,413
"103893",26973,413
"103897",26974,413
"103901",26975,413
"103905",26976,413
"103909",26977,413
"103913",26978,413
"103917",26979,413
"103921",26980,413
"103925",26981,413
"103929",26982,413
"103933",26983,413
"103937",26984,413
"103941",26985,413
"103945",26986,413
"103949",26987,413
"103953",26988,413
"103957",26989,413
"103961",26990,413
"103965",26991,413
"103969",26992,413
"103973",26993,413
"103977",26994,413
"103981",26995,413
"103985",26996,413
"103989",26997,413
"103993",26998,413
"103997",26999,413
"104001",27000,413
"104005",27001,413
"104009",27002,413
"104013",27003,413
"104017",27004,413
"104021",27005,413
"104025",27006,413
"104029",27007,413
"104033",27008,413
"104037",27009,413
"104041",27010,413
"104045",27011,413
"104049",27012,413
"104053",27013,413
"104057",27014,413
"104061",27015,413
"104065",27016,413
"104069",27017,413
"104073",27018,413
"104077",27019,413
"104081",27020,413
"104085",27021,413
"104089",27022,413
"104093",27023,413
"104097",27024,413
"104101",27025,413
"104105",27026,413
"104109",27027,413
"104113",27028,413
"104117",27029,413
"104121",27030,413
"104125",27031,413
"104129",27032,413
"104133",27033,413
"104137",27034,413
"104141",27035,413
"104145",27036,413
"104149",27037,413
"104153",27038,413
"104157",27039,413
"104161",27040,413
"104165",27041,413
"104169",27042,413
"104173",27043,413
"104177",27044,413
"104181",27045,413
"104185",27046,413
"104189",27047,413
"104193",27048,413
"104197",27049,413
"104201",27050,413
"104205",27051,413
"104209",27052,413
"104213",27053,413
"104217",27054,413
"104221",27055,413
"104225",27056,413
"104229",27057,413
"104233",27058,413
"104237",27059,413
"104241",27060,413
"104245",27061,414
"104249",27062,414
"104253",27063,414
"104257",27064,414
"104261",27065,414
"104265",27066,414
"104269",27067,414
"104273",27068,414
"104277",27069,414
"104281",27070,414
"104285",27071,414
"104289",27072,414
"104293",27073,414
"104297",27074,414
"104301",27075,414
"104305",27076,414
"104309",27077,414
"104313",27078,414
"104317",27079,414
"104321",27080,414
"104325",27081,414
"104329",27082,414
"104333",27083,414
"104337",27084,414
"104341",27085,414
"104345",27086,414
"104349",27087,414
"104353",27088,414
"104357",27089,414
"104361",27090,414
"104365",27091,414
"104369",27092,414
"104373",27093,414
"104377",27094,414
"104381",27095,414
"104385",27096,414
"104389",27097,414
"104393",27098,414
"104397",27099,414
"104401",27100,414
"104405",27101,414
"104409",27102,414
"104413",27103,414
"104417",27104,414
"104421",27105,414
"104425",27106,414
"104429",27107,414
"104433",27108,414
"104437",27109,414
"104441",27110,414
"104445",27111,414
"104449",27112,414
"104453",27113,414
"104457",27114,414
"104461",27115,414
"104465",27116,414
"104469",27117,414
"104473",27118,414
"104477",27119,414
"104481",27120,414
"104485",27121,414
"104489",27122,414
"104493",27123,414
"104497",27124,414
"104501",27125,414
"104505",27126,414
"104509",27127,414
"104513",27128,414
"104517",27129,414
"104521",27130,414
"104525",27131,414
"104529",27132,414
"104533",27133,414
"104537",27134,414
"104541",27135,414
"104545",27136,415
"104549",27137,415
"104553",27138,415
"104557",27139,415
"104561",27140,415
"104565",27141,415
"104569",27142,415
"104573",27143,415
"104577",27144,415
"104581",27145,415
"104585",27146,415
"104589",27147,415
"104593",27148,415
"104597",27149,415
"104601",27150,415
"104605",27151,415
"104609",27152,415
"104613",27153,415
"104617",27154,415
"104621",27155,415
"104625",27156,415
"104629",27157,415
"104633",27158,416
"104637",27159,416
"104641",27160,416
"104645",27161,416
"104649",27162,416
"104653",27163,416
"104657",27164,416
"104661",27165,416
"104665",27166,417
"104669",27167,417
"104673",27168,417
"104677",27169,417
"104681",27170,417
"104685",27171,417
"104689",27172,417
"104693",27173,417
"104697",27174,417
"104701",27175,417
"104705",27176,417
"104709",27177,417
"104713",27178,417
"104717",27179,417
"104721",27180,417
"104725",27181,417
"104729",27182,417
"104733",27183,417
"104737",27184,417
"104741",27185,417
"104745",27186,417
"104749",27187,417
"104753",27188,417
"104757",27189,417
"104761",27190,417
"104765",27191,417
"104769",27192,417
"104773",27193,417
"104777",27194,417
"104781",27195,417
"104785",27196,417
"104789",27197,417
"104793",27198,417
"104797",27199,417
"104801",27200,417
"104805",27201,417
"104809",27202,417
"104813",27203,417
"104817",27204,417
"104821",27205,417
"104825",27206,417
"104829",27207,417
"104833",27208,417
"104837",27209,417
"104841",27210,417
"104845",27211,417
"104849",27212,417
"104853",27213,417
"104857",27214,417
"104861",27215,417
"104865",27216,417
"104869",27217,417
"104873",27218,417
"104877",27219,417
"104881",27220,417
"104885",27221,417
"104889",27222,417
"104893",27223,417
"104897",27224,417
"104901",27225,417
"104905",27226,417
"104909",27227,417
"104913",27228,417
"104917",27229,417
"104921",27230,417
"104925",27231,417
"104929",27232,417
"104933",27233,417
"104937",27234,418
"104941",27235,418
"104945",27236,418
"104949",27237,418
"104953",27238,418
"104957",27239,418
"104961",27240,418
"104965",27241,418
"104969",27242,418
"104973",27243,418
"104977",27244,418
"104981",27245,418
"104985",27246,418
"104989",27247,418
"104993",27248,418
"104997",27249,418
"105001",27250,418
"105005",27251,418
"105009",27252,418
"105013",27253,418
"105017",27254,418
"105021",27255,418
"105025",27256,418
"105029",27257,418
"105033",27258,418
"105037",27259,418
"105041",27260,418
"105045",27261,418
"105049",27262,418
"105053",27263,418
"105057",27264,418
"105061",27265,418
"105065",27266,418
"105069",27267,418
"105073",27268,418
"105077",27269,418
"105081",27270,418
"105085",27271,418
"105089",27272,418
"105093",27273,418
"105097",27274,418
"105101",27275,418
"105105",27276,418
"105109",27277,418
"105113",27278,418
"105117",27279,418
"105121",27280,418
"105125",27281,418
"105129",27282,418
"105133",27283,418
"105137",27284,418
"105141",27285,418
"105145",27286,418
"105149",27287,418
"105153",27288,418
"105157",27289,418
"105161",27290,418
"105165",27291,418
"105169",27292,418
"105173",27293,418
"105177",27294,418
"105181",27295,418
"105185",27296,418
"105189",27297,418
"105193",27298,418
"105197",27299,418
"105201",27300,418
"105205",27301,418
"105209",27302,418
"105213",27303,418
"105217",27304,418
"105221",27305,418
"105225",27306,418
"105229",27307,418
"105233",27308,418
"105237",27309,418
"105241",27310,418
"105245",27311,418
"105249",27312,418
"105253",27313,418
"105257",27314,418
"105261",27315,418
"105265",27316,418
"105269",27317,418
"105273",27318,418
"105277",27319,418
"105281",27320,418
"105285",27321,418
"105289",27322,418
"105293",27323,418
"105297",27324,418
"105301",27325,418
"105305",27326,418
"105309",27327,418
"105313",27328,418
"105317",27329,418
"105321",27330,418
"105325",27331,418
"105329",27332,418
"105333",27333,418
"105337",27334,418
"105341",27335,418
"105345",27336,418
"105349",27337,418
"105353",27338,418
"105357",27339,418
"105361",27340,418
"105365",27341,418
"105369",27342,418
"105373",27343,418
"105377",27344,418
"105381",27345,418
"105385",27346,418
"105389",27347,418
"105393",27348,418
"105397",27349,418
"105401",27350,419
"105405",27351,419
"105409",27352,419
"105413",27353,419
"105417",27354,419
"105421",27355,419
"105425",27356,419
"105429",27357,419
"105433",27358,419
"105437",27359,419
"105441",27360,419
"105445",27361,419
"105449",27362,419
"105453",27363,419
"105457",27364,419
"105461",27365,419
"105465",27366,419
"105469",27367,419
"105473",27368,419
"105477",27369,419
"105481",27370,419
"105485",27371,419
"105489",27372,419
"105493",27373,419
"105497",27374,419
"105501",27375,419
"105505",27376,419
"105509",27377,419
"105513",27378,419
"105517",27379,419
"105521",27380,419
"105525",27381,419
"105529",27382,419
"105533",27383,419
"105537",27384,419
"105541",27385,419
"105545",27386,419
"105549",27387,419
"105553",27388,419
"105557",27389,419
"105561",27390,419
"105565",27391,419
"105569",27392,419
"105573",27393,419
"105577",27394,419
"105581",27395,419
"105585",27396,419
"105589",27397,419
"105593",27398,419
"105597",27399,419
"105601",27400,419
"105605",27401,419
"105609",27402,419
"105613",27403,419
"105617",27404,419
"105621",27405,419
"105625",27406,419
"105629",27407,419
"105633",27408,419
"105637",27409,419
"105641",27410,419
"105645",27411,419
"105649",27412,419
"105653",27413,419
"105657",27414,419
"105661",27415,419
"105665",27416,419
"105669",27417,419
"105673",27418,419
"105677",27419,419
"105681",27420,419
"105685",27421,419
"105689",27422,419
"105693",27423,419
"105697",27424,419
"105701",27425,419
"105705",27426,419
"105709",27427,419
"105713",27428,419
"105717",27429,419
"105721",27430,419
"105725",27431,419
"105729",27432,419
"105733",27433,419
"105737",27434,419
"105741",27435,419
"105745",27436,419
"105749",27437,419
"105753",27438,419
"105757",27439,419
"105761",27440,419
"105765",27441,419
"105769",27442,419
"105773",27443,419
"105777",27444,419
"105781",27445,419
"105785",27446,419
"105789",27447,419
"105793",27448,419
"105797",27449,419
"105801",27450,419
"105805",27451,419
"105809",27452,419
"105813",27453,419
"105817",27454,419
"105821",27455,419
"105825",27456,419
"105829",27457,419
"105833",27458,419
"105837",27459,419
"105841",27460,419
"105845",27461,419
"105849",27462,419
"105853",27463,419
"105857",27464,419
"105861",27465,419
"105865",27466,419
"105869",27467,419
"105873",27468,419
"105877",27469,419
"105881",27470,419
"105885",27471,419
"105889",27472,419
"105893",27473,419
"105897",27474,419
"105901",27475,419
"105905",27476,419
"105909",27477,419
"105913",27478,419
"105917",27479,419
"105921",27480,419
"105925",27481,419
"105929",27482,419
"105933",27483,419
"105937",27484,419
"105941",27485,419
"105945",27486,419
"105949",27487,419
"105953",27488,419
"105957",27489,419
"105961",27490,419
"105965",27491,419
"105969",27492,419
"105973",27493,419
"105977",27494,419
"105981",27495,419
"105985",27496,419
"105989",27497,419
"105993",27498,420
"105997",27499,420
"106001",27500,420
"106005",27501,420
"106009",27502,420
"106013",27503,420
"106017",27504,420
"106021",27505,420
"106025",27506,420
"106029",27507,420
"106033",27508,420
"106037",27509,420
"106041",27510,420
"106045",27511,420
"106049",27512,420
"106053",27513,420
"106057",27514,420
"106061",27515,420
"106065",27516,420
"106069",27517,420
"106073",27518,420
"106077",27519,420
"106081",27520,420
"106085",27521,420
"106089",27522,420
"106093",27523,420
"106097",27524,420
"106101",27525,420
"106105",27526,420
"106109",27527,420
"106113",27528,420
"106117",27529,420
"106121",27530,420
"106125",27531,420
"106129",27532,420
"106133",27533,420
"106137",27534,420
"106141",27535,420
"106145",27536,420
"106149",27537,420
"106153",27538,420
"106157",27539,420
"106161",27540,420
"106165",27541,420
"106169",27542,420
"106173",27543,420
"106177",27544,420
"106181",27545,420
"106185",27546,420
"106189",27547,420
"106193",27548,420
"106197",27549,420
"106201",27550,420
"106205",27551,420
"106209",27552,420
"106213",27553,420
"106217",27554,420
"106221",27555,420
"106225",27556,420
"106229",27557,420
"106233",27558,420
"106237",27559,420
"106241",27560,420
"106245",27561,420
"106249",27562,420
"106253",27563,420
"106257",27564,420
"106261",27565,420
"106265",27566,420
"106269",27567,420
"106273",27568,420
"106277",27569,420
"106281",27570,420
"106285",27571,420
"106289",27572,420
"106293",27573,420
"106297",27574,420
"106301",27575,420
"106305",27576,420
"106309",27577,420
"106313",27578,420
"106317",27579,420
"106321",27580,420
"106325",27581,420
"106329",27582,420
"106333",27583,420
"106337",27584,420
"106341",27585,420
"106345",27586,420
"106349",27587,420
"106353",27588,420
"106357",27589,420
"106361",27590,420
"106365",27591,420
"106369",27592,420
"106373",27593,420
"106377",27594,420
"106381",27595,420
"106385",27596,420
"106389",27597,420
"106393",27598,420
"106397",27599,420
"106401",27600,420
"106405",27601,420
"106409",27602,420
"106413",27603,420
"106417",27604,420
"106421",27605,420
"106425",27606,420
"106429",27607,420
"106433",27608,420
"106437",27609,420
"106441",27610,420
"106445",27611,420
"106449",27612,420
"106453",27613,420
"106457",27614,420
"106461",27615,420
"106465",27616,420
"106469",27617,420
"106473",27618,420
"106477",27619,420
"106481",27620,420
"106485",27621,420
"106489",27622,420
"106493",27623,420
"106497",27624,420
"106501",27625,420
"106505",27626,420
"106509",27627,420
"106513",27628,420
"106517",27629,420
"106521",27630,420
"106525",27631,420
"106529",27632,420
"106533",27633,420
"106537",27634,420
"106541",27635,420
"106545",27636,420
"106549",27637,420
"106553",27638,420
"106557",27639,420
"106561",27640,420
"106565",27641,420
"106569",27642,420
"106573",27643,420
"106577",27644,420
"106581",27645,420
"106585",27646,420
"106589",27647,420
"106593",27648,420
"106597",27649,420
"106601",27650,420
"106605",27651,420
"106609",27652,420
"106613",27653,420
"106617",27654,420
"106621",27655,420
"106625",27656,420
"106629",27657,420
"106633",27658,420
"106637",27659,420
"106641",27660,420
"106645",27661,420
"106649",27662,420
"106653",27663,420
"106657",27664,420
"106661",27665,420
"106665",27666,420
"106669",27667,420
"106673",27668,420
"106677",27669,420
"106681",27670,420
"106685",27671,420
"106689",27672,420
"106693",27673,420
"106697",27674,420
"106701",27675,420
"106705",27676,420
"106709",27677,420
"106713",27678,420
"106717",27679,420
"106721",27680,420
"106725",27681,420
"106729",27682,420
"106733",27683,420
"106737",27684,420
"106741",27685,420
"106745",27686,420
"106749",27687,420
"106753",27688,420
"106757",27689,420
"106761",27690,420
"106765",27691,420
"106769",27692,420
"106773",27693,420
"106777",27694,420
"106781",27695,420
"106785",27696,420
"106789",27697,420
"106793",27698,420
"106797",27699,420
"106801",27700,420
"106805",27701,420
"106809",27702,420
"106813",27703,420
"106817",27704,420
"106821",27705,420
"106825",27706,420
"106829",27707,420
"106833",27708,420
"106837",27709,420
"106841",27710,420
"106845",27711,420
"106849",27712,420
"106853",27713,420
"106857",27714,420
"106861",27715,420
"106865",27716,420
"106869",27717,420
"106873",27718,420
"106877",27719,420
"106881",27720,420
"106885",27721,420
"106889",27722,420
"106893",27723,420
"106897",27724,420
"106901",27725,420
"106905",27726,420
"106909",27727,420
"106913",27728,420
"106917",27729,420
"106921",27730,420
"106925",27731,420
"106929",27732,420
"106933",27733,420
"106937",27734,420
"106941",27735,420
"106945",27736,420
"106949",27737,421
"106953",27738,421
"106957",27739,421
"106961",27740,421
"106965",27741,421
"106969",27742,421
"106973",27743,421
"106977",27744,421
"106981",27745,421
"106985",27746,421
"106989",27747,421
"106993",27748,421
"106997",27749,421
"107001",27750,421
"107005",27751,421
"107009",27752,421
"107013",27753,421
"107017",27754,421
"107021",27755,421
"107025",27756,421
"107029",27757,421
"107033",27758,421
"107037",27759,421
"107041",27760,421
"107045",27761,421
"107049",27762,421
"107053",27763,421
"107057",27764,421
"107061",27765,421
"107065",27766,421
"107069",27767,421
"107073",27768,421
"107077",27769,421
"107081",27770,421
"107085",27771,421
"107089",27772,421
"107093",27773,421
"107097",27774,421
"107101",27775,421
"107105",27776,421
"107109",27777,421
"107113",27778,421
"107117",27779,421
"107121",27780,421
"107125",27781,421
"107129",27782,421
"107133",27783,421
"107137",27784,421
"107141",27785,421
"107145",27786,421
"107149",27787,421
"107153",27788,421
"107157",27789,421
"107161",27790,421
"107165",27791,421
"107169",27792,421
"107173",27793,421
"107177",27794,421
"107181",27795,421
"107185",27796,421
"107189",27797,421
"107193",27798,421
"107197",27799,421
"107201",27800,421
"107205",27801,421
"107209",27802,421
"107213",27803,421
"107217",27804,421
"107221",27805,421
"107225",27806,421
"107229",27807,421
"107233",27808,421
"107237",27809,421
"107241",27810,421
"107245",27811,421
"107249",27812,421
"107253",27813,421
"107257",27814,421
"107261",27815,421
"107265",27816,421
"107269",27817,421
"107273",27818,421
"107277",27819,421
"107281",27820,421
"107285",27821,421
"107289",27822,421
"107293",27823,421
"107297",27824,421
"107301",27825,421
"107305",27826,421
"107309",27827,421
"107313",27828,421
"107317",27829,421
"107321",27830,421
"107325",27831,421
"107329",27832,421
"107333",27833,421
"107337",27834,421
"107341",27835,421
"107345",27836,421
"107349",27837,421
"107353",27838,421
"107357",27839,421
"107361",27840,421
"107365",27841,421
"107369",27842,421
"107373",27843,421
"107377",27844,421
"107381",27845,421
"107385",27846,421
"107389",27847,421
"107393",27848,421
"107397",27849,421
"107401",27850,421
"107405",27851,421
"107409",27852,421
"107413",27853,421
"107417",27854,421
"107421",27855,421
"107425",27856,421
"107429",27857,421
"107433",27858,421
"107437",27859,421
"107441",27860,421
"107445",27861,421
"107449",27862,421
"107453",27863,421
"107457",27864,421
"107461",27865,421
"107465",27866,421
"107469",27867,421
"107473",27868,421
"107477",27869,421
"107481",27870,421
"107485",27871,421
"107489",27872,421
"107493",27873,421
"107497",27874,421
"107501",27875,421
"107505",27876,421
"107509",27877,421
"107513",27878,421
"107517",27879,422
"107521",27880,422
"107525",27881,422
"107529",27882,422
"107533",27883,422
"107537",27884,422
"107541",27885,422
"107545",27886,422
"107549",27887,422
"107553",27888,422
"107557",27889,422
"107561",27890,422
"107565",27891,422
"107569",27892,422
"107573",27893,422
"107577",27894,422
"107581",27895,422
"107585",27896,422
"107589",27897,422
"107593",27898,422
"107597",27899,422
"107601",27900,422
"107605",27901,422
"107609",27902,422
"107613",27903,422
"107617",27904,422
"107621",27905,422
"107625",27906,422
"107629",27907,422
"107633",27908,422
"107637",27909,422
"107641",27910,422
"107645",27911,422
"107649",27912,422
"107653",27913,422
"107657",27914,422
"107661",27915,422
"107665",27916,422
"107669",27917,422
"107673",27918,422
"107677",27919,422
"107681",27920,422
"107685",27921,422
"107689",27922,422
"107693",27923,422
"107697",27924,422
"107701",27925,422
"107705",27926,422
"107709",27927,422
"107713",27928,422
"107717",27929,422
"107721",27930,422
"107725",27931,422
"107729",27932,422
"107733",27933,422
"107737",27934,422
"107741",27935,422
"107745",27936,422
"107749",27937,422
