"","t","k"
"21048",5262,2
"21052",5263,2
"21056",5264,2
"21060",5265,2
"21064",5266,2
"21068",5267,2
"21072",5268,2
"21076",5269,2
"21080",5270,2
"21084",5271,2
"21088",5272,2
"21092",5273,2
"21096",5274,2
"21100",5275,2
"21104",5276,2
"21108",5277,2
"21112",5278,2
"21116",5279,2
"21120",5280,2
"21124",5281,2
"21128",5282,2
"21132",5283,2
"21136",5284,2
"21140",5285,2
"21144",5286,2
"21148",5287,2
"21152",5288,2
"21156",5289,2
"21160",5290,2
"21164",5291,2
"21168",5292,2
"21172",5293,2
"21176",5294,2
"21180",5295,2
"21184",5296,2
"21188",5297,2
"21192",5298,2
"21196",5299,2
"21200",5300,2
"21204",5301,2
"21208",5302,2
"21212",5303,2
"21216",5304,2
"21220",5305,2
"21224",5306,2
"21228",5307,2
"21232",5308,2
"21236",5309,2
"21240",5310,2
"21244",5311,2
"21248",5312,2
"21252",5313,2
"21256",5314,2
"21260",5315,2
"21264",5316,2
"21268",5317,2
"21272",5318,2
"21276",5319,2
"21280",5320,2
"21284",5321,2
"21288",5322,2
"21292",5323,2
"21296",5324,2
"21300",5325,2
"21304",5326,2
"21308",5327,2
"21312",5328,2
"21316",5329,2
"21320",5330,2
"21324",5331,2
"21328",5332,2
"21332",5333,2
"21336",5334,2
"21340",5335,2
"21344",5336,2
"21348",5337,2
"21352",5338,2
"21356",5339,2
"21360",5340,2
"21364",5341,2
"21368",5342,2
"21372",5343,2
"21376",5344,2
"21380",5345,2
"21384",5346,2
"21388",5347,2
"21392",5348,2
"21396",5349,2
"21400",5350,2
"21404",5351,2
"21408",5352,2
"21412",5353,2
"21416",5354,2
"21420",5355,2
"21424",5356,2
"21428",5357,2
"21432",5358,2
"21436",5359,2
"21440",5360,2
"21444",5361,2
"21448",5362,2
"21452",5363,2
"21456",5364,2
"21460",5365,2
"21464",5366,2
"21468",5367,2
"21472",5368,2
"21476",5369,2
"21480",5370,2
"21484",5371,2
"21488",5372,2
"21492",5373,2
"21496",5374,2
"21500",5375,2
"21504",5376,2
"21508",5377,2
"21512",5378,2
"21516",5379,2
"21520",5380,2
"21524",5381,2
"21528",5382,2
"21532",5383,2
"21536",5384,2
"21540",5385,2
"21544",5386,2
"21548",5387,2
"21552",5388,2
"21556",5389,2
"21560",5390,2
"21564",5391,2
"21568",5392,2
"21572",5393,2
"21576",5394,2
"21580",5395,2
"21584",5396,2
"21588",5397,2
"21592",5398,2
"21596",5399,2
"21600",5400,2
"21604",5401,2
"21608",5402,2
"21612",5403,2
"21616",5404,2
"21620",5405,2
"21624",5406,2
"21628",5407,2
"21632",5408,2
"21636",5409,2
"21640",5410,2
"21644",5411,2
"21648",5412,2
"21652",5413,2
"21656",5414,2
"21660",5415,2
"21664",5416,2
"21668",5417,2
"21672",5418,2
"21676",5419,2
"21680",5420,2
"21684",5421,2
"21688",5422,2
"21692",5423,2
"21696",5424,2
"21700",5425,2
"21704",5426,2
"21708",5427,2
"21712",5428,2
"21716",5429,2
"21720",5430,2
"21724",5431,2
"21728",5432,2
"21732",5433,2
"21736",5434,2
"21740",5435,2
"21744",5436,2
"21748",5437,2
"21752",5438,3
"21756",5439,3
"21760",5440,3
"21764",5441,3
"21768",5442,3
"21772",5443,3
"21776",5444,3
"21780",5445,3
"21784",5446,3
"21788",5447,3
"21792",5448,3
"21796",5449,3
"21800",5450,3
"21804",5451,3
"21808",5452,3
"21812",5453,3
"21816",5454,3
"21820",5455,3
"21824",5456,3
"21828",5457,3
"21832",5458,3
"21836",5459,3
"21840",5460,3
"21844",5461,3
"21848",5462,3
"21852",5463,3
"21856",5464,3
"21860",5465,3
"21864",5466,3
"21868",5467,3
"21872",5468,3
"21876",5469,3
"21880",5470,3
"21884",5471,3
"21888",5472,3
"21892",5473,3
"21896",5474,3
"21900",5475,3
"21904",5476,3
"21908",5477,3
"21912",5478,3
"21916",5479,3
"21920",5480,3
"21924",5481,3
"21928",5482,3
"21932",5483,3
"21936",5484,3
"21940",5485,3
"21944",5486,3
"21948",5487,3
"21952",5488,3
"21956",5489,3
"21960",5490,3
"21964",5491,3
"21968",5492,3
"21972",5493,3
"21976",5494,3
"21980",5495,3
"21984",5496,3
"21988",5497,3
"21992",5498,3
"21996",5499,3
"22000",5500,3
"22004",5501,3
"22008",5502,3
"22012",5503,3
"22016",5504,3
"22020",5505,3
"22024",5506,3
"22028",5507,3
"22032",5508,3
"22036",5509,3
"22040",5510,3
"22044",5511,3
"22048",5512,3
"22052",5513,3
"22056",5514,3
"22060",5515,3
"22064",5516,3
"22068",5517,3
"22072",5518,3
"22076",5519,3
"22080",5520,3
"22084",5521,3
"22088",5522,3
"22092",5523,3
"22096",5524,3
"22100",5525,3
"22104",5526,3
"22108",5527,3
"22112",5528,3
"22116",5529,3
"22120",5530,3
"22124",5531,3
"22128",5532,3
"22132",5533,3
"22136",5534,3
"22140",5535,3
"22144",5536,3
"22148",5537,3
"22152",5538,3
"22156",5539,3
"22160",5540,3
"22164",5541,3
"22168",5542,3
"22172",5543,3
"22176",5544,3
"22180",5545,3
"22184",5546,3
"22188",5547,4
"22192",5548,4
"22196",5549,4
"22200",5550,4
"22204",5551,4
"22208",5552,4
"22212",5553,4
"22216",5554,4
"22220",5555,4
"22224",5556,4
"22228",5557,4
"22232",5558,4
"22236",5559,4
"22240",5560,4
"22244",5561,4
"22248",5562,4
"22252",5563,4
"22256",5564,4
"22260",5565,4
"22264",5566,4
"22268",5567,4
"22272",5568,4
"22276",5569,4
"22280",5570,4
"22284",5571,4
"22288",5572,4
"22292",5573,4
"22296",5574,4
"22300",5575,4
"22304",5576,4
"22308",5577,4
"22312",5578,4
"22316",5579,4
"22320",5580,4
"22324",5581,4
"22328",5582,4
"22332",5583,4
"22336",5584,4
"22340",5585,4
"22344",5586,4
"22348",5587,4
"22352",5588,4
"22356",5589,4
"22360",5590,4
"22364",5591,4
"22368",5592,4
"22372",5593,4
"22376",5594,4
"22380",5595,4
"22384",5596,4
"22388",5597,4
"22392",5598,4
"22396",5599,4
"22400",5600,4
"22404",5601,4
"22408",5602,4
"22412",5603,4
"22416",5604,4
"22420",5605,4
"22424",5606,4
"22428",5607,4
"22432",5608,4
"22436",5609,4
"22440",5610,4
"22444",5611,4
"22448",5612,4
"22452",5613,4
"22456",5614,4
"22460",5615,4
"22464",5616,4
"22468",5617,4
"22472",5618,4
"22476",5619,4
"22480",5620,4
"22484",5621,4
"22488",5622,4
"22492",5623,4
"22496",5624,4
"22500",5625,4
"22504",5626,4
"22508",5627,4
"22512",5628,4
"22516",5629,4
"22520",5630,4
"22524",5631,4
"22528",5632,4
"22532",5633,4
"22536",5634,4
"22540",5635,4
"22544",5636,4
"22548",5637,4
"22552",5638,4
"22556",5639,4
"22560",5640,4
"22564",5641,4
"22568",5642,4
"22572",5643,4
"22576",5644,4
"22580",5645,4
"22584",5646,4
"22588",5647,4
"22592",5648,4
"22596",5649,4
"22600",5650,4
"22604",5651,4
"22608",5652,4
"22612",5653,4
"22616",5654,4
"22620",5655,4
"22624",5656,4
"22628",5657,4
"22632",5658,4
"22636",5659,4
"22640",5660,4
"22644",5661,4
"22648",5662,4
"22652",5663,4
"22656",5664,4
"22660",5665,4
"22664",5666,4
"22668",5667,4
"22672",5668,4
"22676",5669,4
"22680",5670,4
"22684",5671,4
"22688",5672,4
"22692",5673,4
"22696",5674,4
"22700",5675,4
"22704",5676,4
"22708",5677,4
"22712",5678,4
"22716",5679,4
"22720",5680,4
"22724",5681,4
"22728",5682,4
"22732",5683,4
"22736",5684,4
"22740",5685,4
"22744",5686,4
"22748",5687,4
"22752",5688,4
"22756",5689,4
"22760",5690,4
"22764",5691,4
"22768",5692,4
"22772",5693,4
"22776",5694,4
"22780",5695,4
"22784",5696,4
"22788",5697,4
"22792",5698,4
"22796",5699,4
"22800",5700,4
"22804",5701,4
"22808",5702,4
"22812",5703,4
"22816",5704,4
"22820",5705,4
"22824",5706,4
"22828",5707,4
"22832",5708,4
"22836",5709,4
"22840",5710,4
"22844",5711,4
"22848",5712,4
"22852",5713,4
"22856",5714,5
"22860",5715,5
"22864",5716,5
"22868",5717,5
"22872",5718,5
"22876",5719,5
"22880",5720,5
"22884",5721,5
"22888",5722,5
"22892",5723,5
"22896",5724,5
"22900",5725,5
"22904",5726,5
"22908",5727,5
"22912",5728,5
"22916",5729,5
"22920",5730,5
"22924",5731,5
"22928",5732,5
"22932",5733,5
"22936",5734,5
"22940",5735,5
"22944",5736,5
"22948",5737,5
"22952",5738,5
"22956",5739,5
"22960",5740,5
"22964",5741,5
"22968",5742,5
"22972",5743,5
"22976",5744,5
"22980",5745,5
"22984",5746,5
"22988",5747,5
"22992",5748,5
"22996",5749,5
"23000",5750,5
"23004",5751,5
"23008",5752,5
"23012",5753,5
"23016",5754,5
"23020",5755,5
"23024",5756,5
"23028",5757,5
"23032",5758,5
"23036",5759,5
"23040",5760,5
"23044",5761,5
"23048",5762,5
"23052",5763,5
"23056",5764,5
"23060",5765,5
"23064",5766,5
"23068",5767,5
"23072",5768,5
"23076",5769,5
"23080",5770,5
"23084",5771,5
"23088",5772,5
"23092",5773,5
"23096",5774,5
"23100",5775,5
"23104",5776,5
"23108",5777,5
"23112",5778,5
"23116",5779,5
"23120",5780,5
"23124",5781,5
"23128",5782,5
"23132",5783,5
"23136",5784,5
"23140",5785,5
"23144",5786,5
"23148",5787,5
"23152",5788,5
"23156",5789,5
"23160",5790,5
"23164",5791,5
"23168",5792,5
"23172",5793,5
"23176",5794,5
"23180",5795,5
"23184",5796,5
"23188",5797,5
"23192",5798,5
"23196",5799,5
"23200",5800,5
"23204",5801,5
"23208",5802,5
"23212",5803,5
"23216",5804,5
"23220",5805,5
"23224",5806,5
"23228",5807,5
"23232",5808,5
"23236",5809,5
"23240",5810,5
"23244",5811,5
"23248",5812,5
"23252",5813,5
"23256",5814,5
"23260",5815,5
"23264",5816,5
"23268",5817,5
"23272",5818,5
"23276",5819,5
"23280",5820,5
"23284",5821,5
"23288",5822,5
"23292",5823,5
"23296",5824,5
"23300",5825,5
"23304",5826,5
"23308",5827,5
"23312",5828,5
"23316",5829,5
"23320",5830,5
"23324",5831,5
"23328",5832,5
"23332",5833,5
"23336",5834,5
"23340",5835,5
"23344",5836,5
"23348",5837,5
"23352",5838,5
"23356",5839,5
"23360",5840,5
"23364",5841,5
"23368",5842,5
"23372",5843,5
"23376",5844,5
"23380",5845,5
"23384",5846,5
"23388",5847,5
"23392",5848,5
"23396",5849,5
"23400",5850,5
"23404",5851,5
"23408",5852,5
"23412",5853,5
"23416",5854,5
"23420",5855,5
"23424",5856,5
"23428",5857,5
"23432",5858,5
"23436",5859,5
"23440",5860,5
"23444",5861,5
"23448",5862,5
"23452",5863,5
"23456",5864,5
"23460",5865,5
"23464",5866,5
"23468",5867,5
"23472",5868,5
"23476",5869,5
"23480",5870,5
"23484",5871,5
"23488",5872,5
"23492",5873,5
"23496",5874,5
"23500",5875,5
"23504",5876,5
"23508",5877,5
"23512",5878,5
"23516",5879,5
"23520",5880,5
"23524",5881,5
"23528",5882,5
"23532",5883,5
"23536",5884,5
"23540",5885,5
"23544",5886,5
"23548",5887,5
"23552",5888,5
"23556",5889,5
"23560",5890,5
"23564",5891,5
"23568",5892,5
"23572",5893,5
"23576",5894,5
"23580",5895,5
"23584",5896,5
"23588",5897,5
"23592",5898,5
"23596",5899,5
"23600",5900,5
"23604",5901,5
"23608",5902,5
"23612",5903,5
"23616",5904,5
"23620",5905,5
"23624",5906,5
"23628",5907,5
"23632",5908,5
"23636",5909,5
"23640",5910,5
"23644",5911,5
"23648",5912,5
"23652",5913,5
"23656",5914,5
"23660",5915,5
"23664",5916,5
"23668",5917,5
"23672",5918,5
"23676",5919,5
"23680",5920,5
"23684",5921,5
"23688",5922,5
"23692",5923,5
"23696",5924,5
"23700",5925,5
"23704",5926,5
"23708",5927,5
"23712",5928,5
"23716",5929,5
"23720",5930,5
"23724",5931,5
"23728",5932,5
"23732",5933,5
"23736",5934,5
"23740",5935,5
"23744",5936,5
"23748",5937,5
"23752",5938,5
"23756",5939,5
"23760",5940,5
"23764",5941,5
"23768",5942,5
"23772",5943,5
"23776",5944,5
"23780",5945,5
"23784",5946,5
"23788",5947,5
"23792",5948,5
"23796",5949,5
"23800",5950,5
"23804",5951,5
"23808",5952,5
"23812",5953,5
"23816",5954,5
"23820",5955,5
"23824",5956,5
"23828",5957,5
"23832",5958,5
"23836",5959,5
"23840",5960,5
"23844",5961,5
"23848",5962,5
"23852",5963,5
"23856",5964,5
"23860",5965,5
"23864",5966,5
"23868",5967,5
"23872",5968,5
"23876",5969,5
"23880",5970,5
"23884",5971,5
"23888",5972,5
"23892",5973,5
"23896",5974,5
"23900",5975,5
"23904",5976,5
"23908",5977,5
"23912",5978,5
"23916",5979,5
"23920",5980,5
"23924",5981,5
"23928",5982,5
"23932",5983,5
"23936",5984,5
"23940",5985,5
"23944",5986,5
"23948",5987,5
"23952",5988,5
"23956",5989,5
"23960",5990,5
"23964",5991,5
"23968",5992,5
"23972",5993,5
"23976",5994,5
"23980",5995,5
"23984",5996,5
"23988",5997,5
"23992",5998,5
"23996",5999,5
"24000",6000,5
"24004",6001,5
"24008",6002,5
"24012",6003,5
"24016",6004,5
"24020",6005,5
"24024",6006,5
"24028",6007,5
"24032",6008,5
"24036",6009,5
"24040",6010,5
"24044",6011,5
"24048",6012,5
"24052",6013,5
"24056",6014,5
"24060",6015,5
"24064",6016,5
"24068",6017,5
"24072",6018,5
"24076",6019,5
"24080",6020,5
"24084",6021,5
"24088",6022,5
"24092",6023,5
"24096",6024,5
"24100",6025,5
"24104",6026,5
"24108",6027,5
"24112",6028,5
"24116",6029,5
"24120",6030,5
"24124",6031,5
"24128",6032,5
"24132",6033,5
"24136",6034,5
"24140",6035,5
"24144",6036,5
"24148",6037,5
"24152",6038,5
"24156",6039,5
"24160",6040,5
"24164",6041,5
"24168",6042,5
"24172",6043,5
"24176",6044,5
"24180",6045,5
"24184",6046,5
"24188",6047,5
"24192",6048,5
"24196",6049,5
"24200",6050,5
"24204",6051,5
"24208",6052,5
"24212",6053,5
"24216",6054,5
"24220",6055,5
"24224",6056,5
"24228",6057,5
"24232",6058,5
"24236",6059,5
"24240",6060,5
"24244",6061,5
"24248",6062,5
"24252",6063,5
"24256",6064,5
"24260",6065,5
"24264",6066,5
"24268",6067,5
"24272",6068,5
"24276",6069,5
"24280",6070,5
"24284",6071,5
"24288",6072,5
"24292",6073,5
"24296",6074,5
"24300",6075,5
"24304",6076,5
"24308",6077,5
"24312",6078,5
"24316",6079,5
"24320",6080,5
"24324",6081,5
"24328",6082,5
"24332",6083,5
"24336",6084,5
"24340",6085,5
"24344",6086,5
"24348",6087,5
"24352",6088,5
"24356",6089,5
"24360",6090,5
"24364",6091,5
"24368",6092,5
"24372",6093,5
"24376",6094,5
"24380",6095,5
"24384",6096,5
"24388",6097,5
"24392",6098,5
"24396",6099,5
"24400",6100,5
"24404",6101,5
"24408",6102,5
"24412",6103,5
"24416",6104,5
"24420",6105,5
"24424",6106,5
"24428",6107,5
"24432",6108,5
"24436",6109,5
"24440",6110,5
"24444",6111,5
"24448",6112,5
"24452",6113,5
"24456",6114,5
"24460",6115,5
"24464",6116,5
"24468",6117,5
"24472",6118,5
"24476",6119,5
"24480",6120,5
"24484",6121,5
"24488",6122,5
"24492",6123,5
"24496",6124,5
"24500",6125,5
"24504",6126,5
"24508",6127,5
"24512",6128,5
"24516",6129,5
"24520",6130,5
"24524",6131,5
"24528",6132,5
"24532",6133,5
"24536",6134,5
"24540",6135,5
"24544",6136,5
"24548",6137,5
"24552",6138,5
"24556",6139,5
"24560",6140,5
"24564",6141,5
"24568",6142,5
"24572",6143,5
"24576",6144,5
"24580",6145,5
"24584",6146,5
"24588",6147,5
"24592",6148,5
"24596",6149,5
"24600",6150,5
"24604",6151,5
"24608",6152,5
"24612",6153,5
"24616",6154,5
"24620",6155,5
"24624",6156,5
"24628",6157,5
"24632",6158,5
"24636",6159,5
"24640",6160,5
"24644",6161,5
"24648",6162,5
"24652",6163,5
"24656",6164,5
"24660",6165,5
"24664",6166,5
"24668",6167,5
"24672",6168,5
"24676",6169,5
"24680",6170,5
"24684",6171,5
"24688",6172,5
"24692",6173,5
"24696",6174,5
"24700",6175,5
"24704",6176,5
"24708",6177,5
"24712",6178,5
"24716",6179,5
"24720",6180,5
"24724",6181,5
"24728",6182,5
"24732",6183,5
"24736",6184,5
"24740",6185,5
"24744",6186,5
"24748",6187,5
"24752",6188,5
"24756",6189,5
"24760",6190,5
"24764",6191,5
"24768",6192,5
"24772",6193,5
"24776",6194,5
"24780",6195,5
"24784",6196,5
"24788",6197,5
"24792",6198,5
"24796",6199,5
"24800",6200,5
"24804",6201,5
"24808",6202,5
"24812",6203,5
"24816",6204,5
"24820",6205,5
"24824",6206,5
"24828",6207,5
"24832",6208,5
"24836",6209,5
"24840",6210,5
"24844",6211,5
"24848",6212,5
"24852",6213,5
"24856",6214,5
"24860",6215,5
"24864",6216,5
"24868",6217,5
"24872",6218,5
"24876",6219,5
"24880",6220,5
"24884",6221,5
"24888",6222,5
"24892",6223,5
"24896",6224,5
"24900",6225,5
"24904",6226,5
"24908",6227,5
"24912",6228,5
"24916",6229,5
"24920",6230,5
"24924",6231,5
"24928",6232,5
"24932",6233,5
"24936",6234,5
"24940",6235,5
"24944",6236,5
"24948",6237,5
"24952",6238,5
"24956",6239,5
"24960",6240,5
"24964",6241,5
"24968",6242,5
"24972",6243,5
"24976",6244,5
"24980",6245,5
"24984",6246,5
"24988",6247,5
"24992",6248,5
"24996",6249,5
"25000",6250,5
"25004",6251,5
"25008",6252,5
"25012",6253,5
"25016",6254,5
"25020",6255,5
"25024",6256,5
"25028",6257,5
"25032",6258,5
"25036",6259,5
"25040",6260,5
"25044",6261,5
"25048",6262,5
"25052",6263,5
"25056",6264,5
"25060",6265,5
"25064",6266,5
"25068",6267,5
"25072",6268,5
"25076",6269,5
"25080",6270,5
"25084",6271,5
"25088",6272,5
"25092",6273,5
"25096",6274,5
"25100",6275,5
"25104",6276,5
"25108",6277,5
"25112",6278,5
"25116",6279,5
"25120",6280,5
"25124",6281,5
"25128",6282,5
"25132",6283,5
"25136",6284,5
"25140",6285,5
"25144",6286,5
"25148",6287,5
"25152",6288,5
"25156",6289,5
"25160",6290,5
"25164",6291,5
"25168",6292,5
"25172",6293,5
"25176",6294,5
"25180",6295,5
"25184",6296,5
"25188",6297,5
"25192",6298,5
"25196",6299,5
"25200",6300,5
"25204",6301,5
"25208",6302,5
"25212",6303,5
"25216",6304,5
"25220",6305,5
"25224",6306,5
"25228",6307,5
"25232",6308,5
"25236",6309,5
"25240",6310,5
"25244",6311,5
"25248",6312,5
"25252",6313,5
"25256",6314,5
"25260",6315,5
"25264",6316,5
"25268",6317,5
"25272",6318,5
"25276",6319,5
"25280",6320,5
"25284",6321,5
"25288",6322,5
"25292",6323,5
"25296",6324,5
"25300",6325,5
"25304",6326,5
"25308",6327,5
"25312",6328,5
"25316",6329,5
"25320",6330,5
"25324",6331,5
"25328",6332,5
"25332",6333,5
"25336",6334,5
"25340",6335,5
"25344",6336,5
"25348",6337,5
"25352",6338,5
"25356",6339,5
"25360",6340,5
"25364",6341,5
"25368",6342,5
"25372",6343,5
"25376",6344,5
"25380",6345,5
"25384",6346,5
"25388",6347,5
"25392",6348,5
"25396",6349,5
"25400",6350,5
"25404",6351,5
"25408",6352,5
"25412",6353,5
"25416",6354,5
"25420",6355,5
"25424",6356,5
"25428",6357,5
"25432",6358,5
"25436",6359,5
"25440",6360,5
"25444",6361,5
"25448",6362,5
"25452",6363,5
"25456",6364,5
"25460",6365,5
"25464",6366,5
"25468",6367,5
"25472",6368,5
"25476",6369,5
"25480",6370,5
"25484",6371,5
"25488",6372,5
"25492",6373,5
"25496",6374,5
"25500",6375,5
"25504",6376,5
"25508",6377,5
"25512",6378,5
"25516",6379,5
"25520",6380,5
"25524",6381,5
"25528",6382,5
"25532",6383,5
"25536",6384,5
"25540",6385,5
"25544",6386,5
"25548",6387,5
"25552",6388,5
"25556",6389,5
"25560",6390,5
"25564",6391,5
"25568",6392,5
"25572",6393,5
"25576",6394,5
"25580",6395,5
"25584",6396,5
"25588",6397,5
"25592",6398,5
"25596",6399,5
"25600",6400,5
"25604",6401,5
"25608",6402,5
"25612",6403,5
"25616",6404,5
"25620",6405,5
"25624",6406,5
"25628",6407,5
"25632",6408,5
"25636",6409,5
"25640",6410,5
"25644",6411,5
"25648",6412,5
"25652",6413,5
"25656",6414,5
"25660",6415,5
"25664",6416,5
"25668",6417,5
"25672",6418,5
"25676",6419,5
"25680",6420,5
"25684",6421,5
"25688",6422,5
"25692",6423,5
"25696",6424,5
"25700",6425,5
"25704",6426,5
"25708",6427,5
"25712",6428,5
"25716",6429,5
"25720",6430,5
"25724",6431,5
"25728",6432,5
"25732",6433,5
"25736",6434,5
"25740",6435,5
"25744",6436,5
"25748",6437,5
"25752",6438,5
"25756",6439,5
"25760",6440,5
"25764",6441,5
"25768",6442,5
"25772",6443,5
"25776",6444,5
"25780",6445,5
"25784",6446,5
"25788",6447,5
"25792",6448,5
"25796",6449,5
"25800",6450,5
"25804",6451,5
"25808",6452,5
"25812",6453,5
"25816",6454,5
"25820",6455,5
"25824",6456,5
"25828",6457,5
"25832",6458,5
"25836",6459,5
"25840",6460,5
"25844",6461,5
"25848",6462,5
"25852",6463,5
"25856",6464,5
"25860",6465,5
"25864",6466,5
"25868",6467,5
"25872",6468,5
"25876",6469,5
"25880",6470,5
"25884",6471,5
"25888",6472,5
"25892",6473,5
"25896",6474,5
"25900",6475,5
"25904",6476,5
"25908",6477,5
"25912",6478,5
"25916",6479,5
"25920",6480,5
"25924",6481,5
"25928",6482,5
"25932",6483,5
"25936",6484,5
"25940",6485,5
"25944",6486,5
"25948",6487,5
"25952",6488,5
"25956",6489,5
"25960",6490,5
"25964",6491,5
"25968",6492,5
"25972",6493,5
"25976",6494,5
"25980",6495,5
"25984",6496,5
"25988",6497,5
"25992",6498,5
"25996",6499,5
"26000",6500,5
"26004",6501,5
"26008",6502,5
"26012",6503,5
"26016",6504,5
"26020",6505,5
"26024",6506,5
"26028",6507,5
"26032",6508,5
"26036",6509,5
"26040",6510,5
"26044",6511,5
"26048",6512,5
"26052",6513,5
"26056",6514,5
"26060",6515,5
"26064",6516,5
"26068",6517,5
"26072",6518,5
"26076",6519,5
"26080",6520,5
"26084",6521,5
"26088",6522,5
"26092",6523,5
"26096",6524,5
"26100",6525,5
"26104",6526,5
"26108",6527,5
"26112",6528,5
"26116",6529,5
"26120",6530,5
"26124",6531,5
"26128",6532,5
"26132",6533,5
"26136",6534,5
"26140",6535,5
"26144",6536,5
"26148",6537,5
"26152",6538,5
"26156",6539,5
"26160",6540,5
"26164",6541,5
"26168",6542,5
"26172",6543,5
"26176",6544,5
"26180",6545,5
"26184",6546,5
"26188",6547,5
"26192",6548,5
"26196",6549,5
"26200",6550,5
"26204",6551,5
"26208",6552,5
"26212",6553,5
"26216",6554,5
"26220",6555,5
"26224",6556,5
"26228",6557,5
"26232",6558,5
"26236",6559,5
"26240",6560,5
"26244",6561,5
"26248",6562,5
"26252",6563,5
"26256",6564,5
"26260",6565,5
"26264",6566,5
"26268",6567,5
"26272",6568,5
"26276",6569,5
"26280",6570,5
"26284",6571,5
"26288",6572,5
"26292",6573,5
"26296",6574,5
"26300",6575,5
"26304",6576,5
"26308",6577,5
"26312",6578,5
"26316",6579,5
"26320",6580,5
"26324",6581,5
"26328",6582,5
"26332",6583,5
"26336",6584,5
"26340",6585,5
"26344",6586,5
"26348",6587,5
"26352",6588,5
"26356",6589,5
"26360",6590,5
"26364",6591,5
"26368",6592,5
"26372",6593,5
"26376",6594,5
"26380",6595,5
"26384",6596,5
"26388",6597,5
"26392",6598,5
"26396",6599,5
"26400",6600,5
"26404",6601,5
"26408",6602,5
"26412",6603,5
"26416",6604,5
"26420",6605,5
"26424",6606,5
"26428",6607,5
"26432",6608,5
"26436",6609,5
"26440",6610,5
"26444",6611,5
"26448",6612,5
"26452",6613,5
"26456",6614,5
"26460",6615,5
"26464",6616,5
"26468",6617,5
"26472",6618,5
"26476",6619,5
"26480",6620,5
"26484",6621,5
"26488",6622,5
"26492",6623,5
"26496",6624,5
"26500",6625,5
"26504",6626,5
"26508",6627,5
"26512",6628,5
"26516",6629,5
"26520",6630,5
"26524",6631,5
"26528",6632,5
"26532",6633,5
"26536",6634,5
"26540",6635,5
"26544",6636,5
"26548",6637,5
"26552",6638,5
"26556",6639,5
"26560",6640,5
"26564",6641,5
"26568",6642,5
"26572",6643,5
"26576",6644,5
"26580",6645,5
"26584",6646,5
"26588",6647,5
"26592",6648,5
"26596",6649,5
"26600",6650,5
"26604",6651,5
"26608",6652,5
"26612",6653,5
"26616",6654,5
"26620",6655,5
"26624",6656,5
"26628",6657,5
"26632",6658,5
"26636",6659,5
"26640",6660,5
"26644",6661,5
"26648",6662,5
"26652",6663,5
"26656",6664,5
"26660",6665,5
"26664",6666,5
"26668",6667,5
"26672",6668,5
"26676",6669,5
"26680",6670,5
"26684",6671,5
"26688",6672,5
"26692",6673,5
"26696",6674,5
"26700",6675,5
"26704",6676,5
"26708",6677,5
"26712",6678,5
"26716",6679,5
"26720",6680,5
"26724",6681,5
"26728",6682,5
"26732",6683,5
"26736",6684,5
"26740",6685,5
"26744",6686,5
"26748",6687,5
"26752",6688,5
"26756",6689,5
"26760",6690,5
"26764",6691,5
"26768",6692,5
"26772",6693,5
"26776",6694,5
"26780",6695,5
"26784",6696,5
"26788",6697,5
"26792",6698,5
"26796",6699,5
"26800",6700,5
"26804",6701,5
"26808",6702,5
"26812",6703,5
"26816",6704,5
"26820",6705,5
"26824",6706,5
"26828",6707,5
"26832",6708,5
"26836",6709,5
"26840",6710,5
"26844",6711,5
"26848",6712,5
"26852",6713,5
"26856",6714,5
"26860",6715,5
"26864",6716,5
"26868",6717,5
"26872",6718,5
"26876",6719,5
"26880",6720,5
"26884",6721,5
"26888",6722,5
"26892",6723,5
"26896",6724,5
"26900",6725,5
"26904",6726,5
"26908",6727,5
"26912",6728,5
"26916",6729,5
"26920",6730,5
"26924",6731,5
"26928",6732,5
"26932",6733,5
"26936",6734,5
"26940",6735,5
"26944",6736,5
"26948",6737,5
"26952",6738,5
"26956",6739,5
"26960",6740,5
"26964",6741,5
"26968",6742,5
"26972",6743,5
"26976",6744,5
"26980",6745,5
"26984",6746,5
"26988",6747,5
"26992",6748,5
"26996",6749,5
"27000",6750,5
"27004",6751,5
"27008",6752,5
"27012",6753,5
"27016",6754,5
"27020",6755,5
"27024",6756,5
"27028",6757,5
"27032",6758,5
"27036",6759,5
"27040",6760,5
"27044",6761,5
"27048",6762,5
"27052",6763,5
"27056",6764,5
"27060",6765,5
"27064",6766,5
"27068",6767,5
"27072",6768,5
"27076",6769,5
"27080",6770,5
"27084",6771,5
"27088",6772,5
"27092",6773,5
"27096",6774,5
"27100",6775,5
"27104",6776,5
"27108",6777,5
"27112",6778,5
"27116",6779,5
"27120",6780,5
"27124",6781,5
"27128",6782,5
"27132",6783,5
"27136",6784,5
"27140",6785,5
"27144",6786,5
"27148",6787,5
"27152",6788,5
"27156",6789,5
"27160",6790,5
"27164",6791,5
"27168",6792,5
"27172",6793,5
"27176",6794,5
"27180",6795,5
"27184",6796,5
"27188",6797,5
"27192",6798,5
"27196",6799,5
"27200",6800,5
"27204",6801,5
"27208",6802,5
"27212",6803,5
"27216",6804,5
"27220",6805,5
"27224",6806,5
"27228",6807,5
"27232",6808,5
"27236",6809,5
"27240",6810,5
"27244",6811,5
"27248",6812,5
"27252",6813,5
"27256",6814,5
"27260",6815,5
