"","node","t","k"
"246473",1,62618,55
"246477",1,62619,55
"246481",1,62620,55
"246485",1,62621,55
"246489",1,62622,55
"246493",1,62623,55
"246497",1,62624,55
"246501",1,62625,55
"246505",1,62626,55
"246509",1,62627,55
"246513",1,62628,55
"246517",1,62629,55
"246521",1,62630,55
"246525",1,62631,55
"246529",1,62632,55
"246533",1,62633,55
"246537",1,62634,55
"246541",1,62635,55
"246545",1,62636,55
"246549",1,62637,55
"246553",1,62638,55
"246557",1,62639,55
"246561",1,62640,55
"246565",1,62641,55
"246569",1,62642,55
"246573",1,62643,55
"246577",1,62644,55
"246581",1,62645,55
"246585",1,62646,55
"246589",1,62647,55
"246593",1,62648,55
"246597",1,62649,55
"246601",1,62650,55
"246605",1,62651,55
"246609",1,62652,55
"246613",1,62653,55
"246617",1,62654,55
"246621",1,62655,55
"246625",1,62656,55
"246629",1,62657,55
"246633",1,62658,55
"246637",1,62659,55
"246641",1,62660,55
"246645",1,62661,55
"246649",1,62662,55
"246653",1,62663,55
"246657",1,62664,55
"246661",1,62665,55
"246665",1,62666,55
"246669",1,62667,55
"246673",1,62668,55
"246677",1,62669,55
"246681",1,62670,55
"246685",1,62671,55
"246689",1,62672,55
"246693",1,62673,55
"246697",1,62674,55
"246701",1,62675,55
"246705",1,62676,55
"246709",1,62677,55
"246713",1,62678,55
"246717",1,62679,55
"246721",1,62680,55
"246725",1,62681,55
"246729",1,62682,55
"246733",1,62683,55
"246737",1,62684,55
"246741",1,62685,55
"246745",1,62686,55
"246749",1,62687,55
"246753",1,62688,55
"246757",1,62689,55
"246761",1,62690,55
"246765",1,62691,55
"246769",1,62692,55
"246773",1,62693,55
"246777",1,62694,55
"246781",1,62695,55
"246785",1,62696,55
"246789",1,62697,55
"246793",1,62698,55
"246797",1,62699,55
"246801",1,62700,55
"246805",1,62701,55
"246809",1,62702,55
"246813",1,62703,55
"246817",1,62704,55
"246821",1,62705,55
"246825",1,62706,55
"246829",1,62707,55
"246833",1,62708,55
"246837",1,62709,55
"246841",1,62710,55
"246845",1,62711,55
"246849",1,62712,55
"246853",1,62713,55
"246857",1,62714,55
"246861",1,62715,55
"246865",1,62716,55
"246869",1,62717,55
"246873",1,62718,55
"246877",1,62719,55
"246881",1,62720,55
"246885",1,62721,55
"246889",1,62722,55
"246893",1,62723,55
"246897",1,62724,55
"246901",1,62725,55
"246905",1,62726,55
"246909",1,62727,55
"246913",1,62728,55
"246917",1,62729,55
"246921",1,62730,55
"246925",1,62731,55
"246929",1,62732,55
"246933",1,62733,55
"246937",1,62734,55
"246941",1,62735,55
"246945",1,62736,55
"246949",1,62737,55
"246953",1,62738,55
"246957",1,62739,55
"246961",1,62740,55
"246965",1,62741,55
"246969",1,62742,55
"246973",1,62743,55
"246977",1,62744,55
"246981",1,62745,55
"246985",1,62746,55
"246989",1,62747,55
"246993",1,62748,55
"246997",1,62749,55
"247001",1,62750,55
"247005",1,62751,55
"247009",1,62752,55
"247013",1,62753,55
"247017",1,62754,55
"247021",1,62755,55
"247025",1,62756,55
"247029",1,62757,55
"247033",1,62758,55
"247037",1,62759,55
"247041",1,62760,55
"247045",1,62761,55
"247049",1,62762,55
"247053",1,62763,55
"247057",1,62764,55
"247061",1,62765,55
"247065",1,62766,55
"247069",1,62767,55
"247073",1,62768,55
"247077",1,62769,55
"247081",1,62770,55
"247085",1,62771,55
"247089",1,62772,55
"247093",1,62773,55
"247097",1,62774,55
"247101",1,62775,55
"247105",1,62776,55
"247109",1,62777,55
"247113",1,62778,55
"247117",1,62779,55
"247121",1,62780,55
"247125",1,62781,55
"247129",1,62782,55
"247133",1,62783,55
"247137",1,62784,55
"247141",1,62785,55
"247145",1,62786,55
"247149",1,62787,55
"247153",1,62788,55
"247157",1,62789,55
"247161",1,62790,55
"247165",1,62791,55
"247169",1,62792,55
"247173",1,62793,55
"247177",1,62794,55
"247181",1,62795,55
"247185",1,62796,55
"247189",1,62797,55
"247193",1,62798,55
"247197",1,62799,55
"247201",1,62800,55
"247205",1,62801,55
"247209",1,62802,55
"247213",1,62803,55
"247217",1,62804,55
"247221",1,62805,55
"247225",1,62806,55
"247229",1,62807,55
"247233",1,62808,55
"247237",1,62809,55
"247241",1,62810,55
"247245",1,62811,55
"247249",1,62812,55
"247253",1,62813,55
"247257",1,62814,55
"247261",1,62815,55
"247265",1,62816,55
"247269",1,62817,55
"247273",1,62818,55
"247277",1,62819,55
"247281",1,62820,55
"247285",1,62821,55
"247289",1,62822,55
"247293",1,62823,55
"247297",1,62824,55
"247301",1,62825,55
"247305",1,62826,55
"247309",1,62827,55
"247313",1,62828,55
"247317",1,62829,55
"247321",1,62830,55
"247325",1,62831,55
"247329",1,62832,55
"247333",1,62833,55
"247337",1,62834,55
"247341",1,62835,55
"247345",1,62836,55
"247349",1,62837,55
"247353",1,62838,55
"247357",1,62839,55
"247361",1,62840,55
"247365",1,62841,55
"247369",1,62842,55
"247373",1,62843,55
"247377",1,62844,55
"247381",1,62845,55
"247385",1,62846,55
"247389",1,62847,55
"247393",1,62848,55
"247397",1,62849,55
"247401",1,62850,55
"247405",1,62851,55
"247409",1,62852,55
"247413",1,62853,55
"247417",1,62854,55
"247421",1,62855,55
"247425",1,62856,55
"247429",1,62857,55
"247433",1,62858,55
"247437",1,62859,55
"247441",1,62860,55
"247445",1,62861,55
"247449",1,62862,55
"247453",1,62863,55
"247457",1,62864,55
"247461",1,62865,55
"247465",1,62866,55
"247469",1,62867,55
"247473",1,62868,55
"247477",1,62869,55
"247481",1,62870,55
"247485",1,62871,55
"247489",1,62872,55
"247493",1,62873,55
"247497",1,62874,55
"247501",1,62875,55
"247505",1,62876,55
"247509",1,62877,55
"247513",1,62878,55
"247517",1,62879,55
"247521",1,62880,55
"247525",1,62881,55
"247529",1,62882,55
"247533",1,62883,55
"247537",1,62884,55
"247541",1,62885,55
"247545",1,62886,55
"247549",1,62887,55
"247553",1,62888,55
"247557",1,62889,55
"247561",1,62890,55
"247565",1,62891,55
"247569",1,62892,55
"247573",1,62893,55
"247577",1,62894,55
"247581",1,62895,55
"247585",1,62896,55
"247589",1,62897,55
"247593",1,62898,55
"247597",1,62899,55
"247601",1,62900,55
"247605",1,62901,55
"247609",1,62902,55
"247613",1,62903,55
"247617",1,62904,55
"247621",1,62905,55
"247625",1,62906,55
"247629",1,62907,55
"247633",1,62908,55
"247637",1,62909,55
"247641",1,62910,55
"247645",1,62911,55
"247649",1,62912,55
"247653",1,62913,55
"247657",1,62914,55
"247661",1,62915,55
"247665",1,62916,55
"247669",1,62917,55
"247673",1,62918,55
"247677",1,62919,55
"247681",1,62920,55
"247685",1,62921,55
"247689",1,62922,55
"247693",1,62923,55
"247697",1,62924,55
"247701",1,62925,55
"247705",1,62926,55
"247709",1,62927,55
"247713",1,62928,55
"247717",1,62929,55
"247721",1,62930,55
"247725",1,62931,55
"247729",1,62932,55
"247733",1,62933,55
"247737",1,62934,55
"247741",1,62935,55
"247745",1,62936,55
"247749",1,62937,55
"247753",1,62938,55
"247757",1,62939,55
"247761",1,62940,55
"247765",1,62941,55
"247769",1,62942,55
"247773",1,62943,55
"247777",1,62944,55
"247781",1,62945,55
"247785",1,62946,55
"247789",1,62947,55
"247793",1,62948,55
"247797",1,62949,55
"247801",1,62950,55
"247805",1,62951,55
"247809",1,62952,55
"247813",1,62953,55
"247817",1,62954,55
"247821",1,62955,55
"247825",1,62956,55
"247829",1,62957,55
"247833",1,62958,55
"247837",1,62959,55
"247841",1,62960,55
"247845",1,62961,55
"247849",1,62962,55
"247853",1,62963,55
"247857",1,62964,55
"247861",1,62965,55
"247865",1,62966,55
"247869",1,62967,55
"247873",1,62968,55
"247877",1,62969,55
"247881",1,62970,55
"247885",1,62971,55
"247889",1,62972,55
"247893",1,62973,55
"247897",1,62974,55
"247901",1,62975,55
"247905",1,62976,55
"247909",1,62977,55
"247913",1,62978,55
"247917",1,62979,55
"247921",1,62980,55
"247925",1,62981,55
"247929",1,62982,55
"247933",1,62983,55
"247937",1,62984,55
"247941",1,62985,55
"247945",1,62986,55
"247949",1,62987,55
"247953",1,62988,55
"247957",1,62989,55
"247961",1,62990,55
"247965",1,62991,55
"247969",1,62992,55
"247973",1,62993,55
"247977",1,62994,55
"247981",1,62995,55
"247985",1,62996,55
"247989",1,62997,55
"247993",1,62998,55
"247997",1,62999,55
"248001",1,63000,55
"248005",1,63001,55
"248009",1,63002,55
"248013",1,63003,55
"248017",1,63004,55
"248021",1,63005,55
"248025",1,63006,55
"248029",1,63007,55
"248033",1,63008,55
"248037",1,63009,55
"248041",1,63010,55
"248045",1,63011,55
"248049",1,63012,55
"248053",1,63013,55
"248057",1,63014,55
"248061",1,63015,55
"248065",1,63016,55
"248069",1,63017,55
"248073",1,63018,55
"248077",1,63019,55
"248081",1,63020,55
"248085",1,63021,55
"248089",1,63022,55
"248093",1,63023,55
"248097",1,63024,55
"248101",1,63025,55
"248105",1,63026,55
"248109",1,63027,55
"248113",1,63028,55
"248117",1,63029,55
"248121",1,63030,55
"248125",1,63031,55
"248129",1,63032,55
"248133",1,63033,55
"248137",1,63034,55
"248141",1,63035,55
"248145",1,63036,55
"248149",1,63037,55
"248153",1,63038,55
"248157",1,63039,55
"248161",1,63040,55
"248165",1,63041,55
"248169",1,63042,55
"248173",1,63043,55
"248177",1,63044,55
"248181",1,63045,55
"248185",1,63046,55
"248189",1,63047,55
"248193",1,63048,55
"248197",1,63049,55
"248201",1,63050,55
"248205",1,63051,55
"248209",1,63052,55
"248213",1,63053,55
"248217",1,63054,55
"248221",1,63055,55
"248225",1,63056,55
"248229",1,63057,55
"248233",1,63058,55
"248237",1,63059,55
"248241",1,63060,55
"248245",1,63061,55
"248249",1,63062,55
"248253",1,63063,55
"248257",1,63064,55
"248261",1,63065,55
"248265",1,63066,55
"248269",1,63067,55
"248273",1,63068,55
"248277",1,63069,55
"248281",1,63070,55
"248285",1,63071,55
"248289",1,63072,55
"248293",1,63073,55
"248297",1,63074,55
"248301",1,63075,55
"248305",1,63076,55
"248309",1,63077,55
"248313",1,63078,55
"248317",1,63079,55
"248321",1,63080,55
"248325",1,63081,55
"248329",1,63082,55
"248333",1,63083,55
"248337",1,63084,55
"248341",1,63085,55
"248345",1,63086,55
"248349",1,63087,55
"248353",1,63088,55
"248357",1,63089,55
"248361",1,63090,55
"248365",1,63091,55
"248369",1,63092,55
"248373",1,63093,55
"248377",1,63094,55
"248381",1,63095,55
"248385",1,63096,55
"248389",1,63097,55
"248393",1,63098,55
"248397",1,63099,55
"248401",1,63100,55
"248405",1,63101,55
"248409",1,63102,55
"248413",1,63103,55
"248417",1,63104,55
"248421",1,63105,55
"248425",1,63106,55
"248429",1,63107,55
"248433",1,63108,55
"248437",1,63109,55
"248441",1,63110,55
"248445",1,63111,55
"248449",1,63112,55
"248453",1,63113,55
"248457",1,63114,55
"248461",1,63115,55
"248465",1,63116,55
"248469",1,63117,55
"248473",1,63118,55
"248477",1,63119,55
"248481",1,63120,55
"248485",1,63121,55
"248489",1,63122,55
"248493",1,63123,55
"248497",1,63124,55
"248501",1,63125,55
"248505",1,63126,55
"248509",1,63127,55
"248513",1,63128,55
"248517",1,63129,55
"248521",1,63130,55
"248525",1,63131,55
"248529",1,63132,55
"248533",1,63133,55
"248537",1,63134,55
"248541",1,63135,55
"248545",1,63136,55
"248549",1,63137,55
"248553",1,63138,55
"248557",1,63139,55
"248561",1,63140,55
"248565",1,63141,55
"248569",1,63142,55
"248573",1,63143,55
"248577",1,63144,55
"248581",1,63145,55
"248585",1,63146,55
"248589",1,63147,55
"248593",1,63148,55
"248597",1,63149,55
"248601",1,63150,55
"248605",1,63151,55
"248609",1,63152,55
"248613",1,63153,55
"248617",1,63154,55
"248621",1,63155,55
"248625",1,63156,55
"248629",1,63157,55
"248633",1,63158,55
"248637",1,63159,55
"248641",1,63160,55
"248645",1,63161,55
"248649",1,63162,55
"248653",1,63163,55
"248657",1,63164,55
"248661",1,63165,55
"248665",1,63166,55
"248669",1,63167,55
"248673",1,63168,55
"248677",1,63169,55
"248681",1,63170,55
"248685",1,63171,55
"248689",1,63172,55
"248693",1,63173,55
"248697",1,63174,55
"248701",1,63175,55
"248705",1,63176,55
"248709",1,63177,55
"248713",1,63178,55
"248717",1,63179,55
"248721",1,63180,55
"248725",1,63181,55
"248729",1,63182,55
"248733",1,63183,55
"248737",1,63184,55
"248741",1,63185,55
"248745",1,63186,55
"248749",1,63187,55
"248753",1,63188,55
"248757",1,63189,55
"248761",1,63190,55
"248765",1,63191,55
"248769",1,63192,55
"248773",1,63193,55
"248777",1,63194,55
"248781",1,63195,55
"248785",1,63196,55
"248789",1,63197,55
"248793",1,63198,55
"248797",1,63199,55
"248801",1,63200,55
"248805",1,63201,55
"248809",1,63202,55
"248813",1,63203,55
"248817",1,63204,55
"248821",1,63205,55
"248825",1,63206,55
"248829",1,63207,55
"248833",1,63208,55
"248837",1,63209,55
"248841",1,63210,55
"248845",1,63211,55
"248849",1,63212,55
"248853",1,63213,55
"248857",1,63214,55
"248861",1,63215,55
"248865",1,63216,55
"248869",1,63217,55
"248873",1,63218,55
"248877",1,63219,55
"248881",1,63220,55
"248885",1,63221,55
"248889",1,63222,55
"248893",1,63223,55
"248897",1,63224,55
"248901",1,63225,55
"248905",1,63226,55
"248909",1,63227,55
"248913",1,63228,55
"248917",1,63229,55
"248921",1,63230,55
"248925",1,63231,55
"248929",1,63232,55
"248933",1,63233,55
"248937",1,63234,55
"248941",1,63235,55
"248945",1,63236,55
"248949",1,63237,55
"248953",1,63238,55
"248957",1,63239,55
"248961",1,63240,55
"248965",1,63241,55
"248969",1,63242,55
"248973",1,63243,55
"248977",1,63244,55
"248981",1,63245,55
"248985",1,63246,55
"248989",1,63247,55
"248993",1,63248,55
"248997",1,63249,55
"249001",1,63250,55
"249005",1,63251,55
"249009",1,63252,55
"249013",1,63253,55
"249017",1,63254,55
"249021",1,63255,55
"249025",1,63256,55
"249029",1,63257,55
"249033",1,63258,55
"249037",1,63259,55
"249041",1,63260,55
"249045",1,63261,55
"249049",1,63262,55
"249053",1,63263,55
"249057",1,63264,55
"249061",1,63265,55
"249065",1,63266,55
"249069",1,63267,55
"249073",1,63268,55
"249077",1,63269,55
"249081",1,63270,55
"249085",1,63271,55
"249089",1,63272,55
"249093",1,63273,55
"249097",1,63274,55
"249101",1,63275,55
"249105",1,63276,55
"249109",1,63277,55
"249113",1,63278,55
"249117",1,63279,55
"249121",1,63280,55
"249125",1,63281,55
"249129",1,63282,55
"249133",1,63283,55
"249137",1,63284,55
"249141",1,63285,55
"249145",1,63286,55
"249149",1,63287,55
"249153",1,63288,55
"249157",1,63289,55
"249161",1,63290,55
"249165",1,63291,55
"249169",1,63292,55
"249173",1,63293,55
"249177",1,63294,55
"249181",1,63295,55
"249185",1,63296,55
"249189",1,63297,55
"249193",1,63298,55
"249197",1,63299,55
"249201",1,63300,55
"249205",1,63301,55
"249209",1,63302,55
"249213",1,63303,55
"249217",1,63304,55
"249221",1,63305,55
"249225",1,63306,55
"249229",1,63307,55
"249233",1,63308,55
"249237",1,63309,55
"249241",1,63310,55
"249245",1,63311,55
"249249",1,63312,55
"249253",1,63313,55
"249257",1,63314,55
"249261",1,63315,55
"249265",1,63316,55
"249269",1,63317,55
"249273",1,63318,55
"249277",1,63319,55
"249281",1,63320,55
"249285",1,63321,55
"249289",1,63322,55
"249293",1,63323,55
"249297",1,63324,55
"249301",1,63325,55
"249305",1,63326,55
"249309",1,63327,55
"249313",1,63328,55
"249317",1,63329,55
"249321",1,63330,55
"249325",1,63331,55
"249329",1,63332,55
"249333",1,63333,55
"249337",1,63334,55
"249341",1,63335,55
"249345",1,63336,55
"249349",1,63337,55
"249353",1,63338,55
"249357",1,63339,55
"249361",1,63340,55
"249365",1,63341,55
"249369",1,63342,55
"249373",1,63343,55
"249377",1,63344,55
"249381",1,63345,55
"249385",1,63346,55
"249389",1,63347,55
"249393",1,63348,55
"249397",1,63349,55
"249401",1,63350,55
"249405",1,63351,55
"249409",1,63352,55
"249413",1,63353,55
"249417",1,63354,55
"249421",1,63355,55
"249425",1,63356,55
"249429",1,63357,55
"249433",1,63358,55
"249437",1,63359,55
"249441",1,63360,55
"249445",1,63361,55
"249449",1,63362,55
"249453",1,63363,55
"249457",1,63364,55
"249461",1,63365,55
"249465",1,63366,55
"249469",1,63367,55
"249473",1,63368,55
"249477",1,63369,55
"249481",1,63370,55
"249485",1,63371,55
"249489",1,63372,55
"249493",1,63373,55
"249497",1,63374,55
"249501",1,63375,55
"249505",1,63376,55
"249509",1,63377,55
"249513",1,63378,55
"249517",1,63379,55
"249521",1,63380,55
"249525",1,63381,55
"249529",1,63382,55
"249533",1,63383,55
"249537",1,63384,55
"249541",1,63385,55
"249545",1,63386,55
"249549",1,63387,55
"249553",1,63388,55
"249557",1,63389,55
"249561",1,63390,55
"249565",1,63391,55
"249569",1,63392,55
"249573",1,63393,55
"249577",1,63394,55
"249581",1,63395,55
"249585",1,63396,55
"249589",1,63397,55
"249593",1,63398,55
"249597",1,63399,55
"249601",1,63400,55
"249605",1,63401,55
"249609",1,63402,55
"249613",1,63403,55
"249617",1,63404,55
"249621",1,63405,55
"249625",1,63406,55
"249629",1,63407,55
"249633",1,63408,55
"249637",1,63409,55
"249641",1,63410,55
"249645",1,63411,55
"249649",1,63412,55
"249653",1,63413,55
"249657",1,63414,55
"249661",1,63415,55
"249665",1,63416,55
"249669",1,63417,55
"249673",1,63418,55
"249677",1,63419,55
"249681",1,63420,55
"249685",1,63421,55
"249689",1,63422,55
"249693",1,63423,55
"249697",1,63424,55
"249701",1,63425,55
"249705",1,63426,55
"249709",1,63427,55
"249713",1,63428,55
"249717",1,63429,55
"249721",1,63430,55
"249725",1,63431,55
"249729",1,63432,55
"249733",1,63433,55
"249737",1,63434,55
"249741",1,63435,55
"249745",1,63436,55
"249749",1,63437,55
"249753",1,63438,55
"249757",1,63439,55
"249761",1,63440,55
"249765",1,63441,55
"249769",1,63442,55
"249773",1,63443,55
"249777",1,63444,55
"249781",1,63445,55
"249785",1,63446,55
"249789",1,63447,55
"249793",1,63448,55
"249797",1,63449,55
"249801",1,63450,55
"249805",1,63451,55
"249809",1,63452,55
"249813",1,63453,55
"249817",1,63454,55
"249821",1,63455,55
"249825",1,63456,55
"249829",1,63457,55
"249833",1,63458,55
"249837",1,63459,55
"249841",1,63460,55
"249845",1,63461,55
"249849",1,63462,55
"249853",1,63463,55
"249857",1,63464,55
"249861",1,63465,55
"249865",1,63466,55
"249869",1,63467,55
"249873",1,63468,55
"249877",1,63469,55
"249881",1,63470,55
"249885",1,63471,55
"249889",1,63472,55
"249893",1,63473,55
"249897",1,63474,55
"249901",1,63475,55
"249905",1,63476,55
"249909",1,63477,55
"249913",1,63478,55
"249917",1,63479,55
"249921",1,63480,55
"249925",1,63481,55
"249929",1,63482,55
"249933",1,63483,55
"249937",1,63484,55
"249941",1,63485,55
"249945",1,63486,55
"249949",1,63487,55
"249953",1,63488,55
"249957",1,63489,55
"249961",1,63490,55
"249965",1,63491,55
"249969",1,63492,55
"249973",1,63493,55
"249977",1,63494,55
"249981",1,63495,55
"249985",1,63496,55
"249989",1,63497,55
"249993",1,63498,55
"249997",1,63499,55
"250001",1,63500,55
"250005",1,63501,55
"250009",1,63502,55
"250013",1,63503,55
"250017",1,63504,55
"250021",1,63505,55
"250025",1,63506,55
"250029",1,63507,55
"250033",1,63508,55
"250037",1,63509,55
"250041",1,63510,55
"250045",1,63511,55
"250049",1,63512,55
"250053",1,63513,55
"250057",1,63514,55
"250061",1,63515,55
"250065",1,63516,55
"250069",1,63517,55
"250073",1,63518,55
"250077",1,63519,55
"250081",1,63520,55
"250085",1,63521,55
"250089",1,63522,55
"250093",1,63523,55
"250097",1,63524,55
"250101",1,63525,55
"250105",1,63526,55
"250109",1,63527,55
"250113",1,63528,55
"250117",1,63529,55
"250121",1,63530,55
"250125",1,63531,55
"250129",1,63532,55
"250133",1,63533,55
"250137",1,63534,55
"250141",1,63535,55
"250145",1,63536,55
"250149",1,63537,55
"250153",1,63538,55
"250157",1,63539,55
"250161",1,63540,55
"250165",1,63541,55
"250169",1,63542,55
"250173",1,63543,55
"250177",1,63544,55
"250181",1,63545,55
"250185",1,63546,55
"250189",1,63547,55
"250193",1,63548,55
"250197",1,63549,55
"250201",1,63550,55
"250205",1,63551,55
"250209",1,63552,55
"250213",1,63553,55
"250217",1,63554,55
"250221",1,63555,55
"250225",1,63556,55
"250229",1,63557,55
"250233",1,63558,55
"250237",1,63559,55
"250241",1,63560,55
"250245",1,63561,55
"250249",1,63562,55
"250253",1,63563,55
"250257",1,63564,55
"250261",1,63565,55
"250265",1,63566,55
"250269",1,63567,55
"250273",1,63568,55
"250277",1,63569,55
"250281",1,63570,55
"250285",1,63571,55
"250289",1,63572,55
"250293",1,63573,55
"250297",1,63574,55
"250301",1,63575,55
"250305",1,63576,55
"250309",1,63577,55
"250313",1,63578,55
"250317",1,63579,55
"250321",1,63580,55
"250325",1,63581,55
"250329",1,63582,55
"250333",1,63583,55
"250337",1,63584,55
"250341",1,63585,55
"250345",1,63586,55
"250349",1,63587,55
"250353",1,63588,55
"250357",1,63589,55
"250361",1,63590,55
"250365",1,63591,55
"250369",1,63592,55
"250373",1,63593,55
"250377",1,63594,55
"250381",1,63595,55
"250385",1,63596,55
"250389",1,63597,55
"250393",1,63598,55
"250397",1,63599,55
"250401",1,63600,55
"250405",1,63601,55
"250409",1,63602,55
"250413",1,63603,55
"250417",1,63604,55
"250421",1,63605,55
"250425",1,63606,55
"250429",1,63607,55
"250433",1,63608,55
"250437",1,63609,55
"250441",1,63610,55
"250445",1,63611,55
"250449",1,63612,55
"250453",1,63613,55
"250457",1,63614,55
"250461",1,63615,55
"250465",1,63616,55
"250469",1,63617,55
"250473",1,63618,55
"250477",1,63619,55
"250481",1,63620,55
"250485",1,63621,55
"250489",1,63622,55
"250493",1,63623,55
"250497",1,63624,55
"250501",1,63625,55
"250505",1,63626,55
"250509",1,63627,55
"250513",1,63628,55
"250517",1,63629,55
"250521",1,63630,55
"250525",1,63631,55
"250529",1,63632,55
"250533",1,63633,55
"250537",1,63634,55
"250541",1,63635,55
"250545",1,63636,55
"250549",1,63637,55
"250553",1,63638,55
"250557",1,63639,55
"250561",1,63640,55
"250565",1,63641,55
"250569",1,63642,55
"250573",1,63643,55
"250577",1,63644,55
"250581",1,63645,55
"250585",1,63646,55
"250589",1,63647,55
"250593",1,63648,55
"250597",1,63649,55
"250601",1,63650,55
"250605",1,63651,55
"250609",1,63652,55
"250613",1,63653,55
"250617",1,63654,55
"250621",1,63655,55
"250625",1,63656,55
"250629",1,63657,55
"250633",1,63658,55
"250637",1,63659,55
"250641",1,63660,55
"250645",1,63661,55
"250649",1,63662,55
"250653",1,63663,55
"250657",1,63664,55
"250661",1,63665,55
"250665",1,63666,55
"250669",1,63667,55
"250673",1,63668,55
"250677",1,63669,55
"250681",1,63670,55
"250685",1,63671,55
"250689",1,63672,55
"250693",1,63673,55
"250697",1,63674,55
"250701",1,63675,55
"250705",1,63676,55
"250709",1,63677,55
"250713",1,63678,55
"250717",1,63679,55
"250721",1,63680,55
"250725",1,63681,55
"250729",1,63682,55
"250733",1,63683,55
"250737",1,63684,55
"250741",1,63685,55
"250745",1,63686,55
"250749",1,63687,55
"250753",1,63688,55
"250757",1,63689,55
"250761",1,63690,55
"250765",1,63691,55
"250769",1,63692,55
"250773",1,63693,55
"250777",1,63694,55
"250781",1,63695,55
"250785",1,63696,55
"250789",1,63697,55
"250793",1,63698,55
"250797",1,63699,55
"250801",1,63700,55
"250805",1,63701,55
"250809",1,63702,55
"250813",1,63703,55
"250817",1,63704,55
"250821",1,63705,55
"250825",1,63706,55
"250829",1,63707,55
"250833",1,63708,55
"250837",1,63709,55
"250841",1,63710,55
"250845",1,63711,55
"250849",1,63712,55
"250853",1,63713,55
"250857",1,63714,55
"250861",1,63715,55
"250865",1,63716,55
"250869",1,63717,55
"250873",1,63718,55
"250877",1,63719,55
"250881",1,63720,55
"250885",1,63721,55
"250889",1,63722,55
"250893",1,63723,55
"250897",1,63724,55
"250901",1,63725,55
"250905",1,63726,55
"250909",1,63727,55
"250913",1,63728,55
"250917",1,63729,55
"250921",1,63730,55
"250925",1,63731,55
"250929",1,63732,55
"250933",1,63733,55
"250937",1,63734,55
"250941",1,63735,55
"250945",1,63736,55
"250949",1,63737,55
"250953",1,63738,55
"250957",1,63739,55
"250961",1,63740,55
"250965",1,63741,55
"250969",1,63742,55
"250973",1,63743,55
"250977",1,63744,55
"250981",1,63745,55
"250985",1,63746,55
"250989",1,63747,55
"250993",1,63748,55
"250997",1,63749,55
"251001",1,63750,55
"251005",1,63751,55
"251009",1,63752,55
"251013",1,63753,55
"251017",1,63754,55
"251021",1,63755,55
"251025",1,63756,55
"251029",1,63757,55
"251033",1,63758,55
"251037",1,63759,55
"251041",1,63760,55
"251045",1,63761,55
"251049",1,63762,55
"251053",1,63763,55
"251057",1,63764,55
"251061",1,63765,55
"251065",1,63766,55
"251069",1,63767,55
"251073",1,63768,55
"251077",1,63769,55
"251081",1,63770,55
"251085",1,63771,55
"251089",1,63772,55
"251093",1,63773,55
"251097",1,63774,55
"251101",1,63775,55
"251105",1,63776,55
"251109",1,63777,55
"251113",1,63778,55
"251117",1,63779,55
"251121",1,63780,55
"251125",1,63781,55
"251129",1,63782,55
"251133",1,63783,55
"251137",1,63784,55
"251141",1,63785,55
"251145",1,63786,55
"251149",1,63787,55
"251153",1,63788,55
"251157",1,63789,55
"251161",1,63790,55
"251165",1,63791,55
"251169",1,63792,55
"251173",1,63793,55
"251177",1,63794,55
"251181",1,63795,55
"251185",1,63796,55
"251189",1,63797,55
"251193",1,63798,55
"251197",1,63799,55
"251201",1,63800,55
"251205",1,63801,55
"251209",1,63802,55
"251213",1,63803,55
"251217",1,63804,55
"251221",1,63805,55
"251225",1,63806,55
"251229",1,63807,55
"251233",1,63808,55
"251237",1,63809,55
"251241",1,63810,55
"251245",1,63811,55
"251249",1,63812,55
"251253",1,63813,55
"251257",1,63814,55
"251261",1,63815,55
"251265",1,63816,55
"251269",1,63817,55
"251273",1,63818,55
"251277",1,63819,55
"251281",1,63820,55
"251285",1,63821,55
"251289",1,63822,55
"251293",1,63823,55
"251297",1,63824,55
"251301",1,63825,55
"251305",1,63826,55
"251309",1,63827,55
"251313",1,63828,55
"251317",1,63829,55
"251321",1,63830,55
"251325",1,63831,55
"251329",1,63832,55
"251333",1,63833,55
"251337",1,63834,55
"251341",1,63835,55
"251345",1,63836,55
"251349",1,63837,55
"251353",1,63838,55
"251357",1,63839,55
"251361",1,63840,55
"251365",1,63841,55
"251369",1,63842,55
"251373",1,63843,55
"251377",1,63844,55
"251381",1,63845,55
"251385",1,63846,55
"251389",1,63847,55
"251393",1,63848,55
"251397",1,63849,55
"251401",1,63850,55
"251405",1,63851,55
"251409",1,63852,55
"251413",1,63853,55
"251417",1,63854,55
"251421",1,63855,55
"251425",1,63856,55
"251429",1,63857,55
"251433",1,63858,55
"251437",1,63859,55
"251441",1,63860,55
"251445",1,63861,55
"251449",1,63862,55
"251453",1,63863,55
"251457",1,63864,55
"251461",1,63865,55
"251465",1,63866,55
"251469",1,63867,55
"251473",1,63868,55
"251477",1,63869,55
"251481",1,63870,55
"251485",1,63871,55
"251489",1,63872,55
"251493",1,63873,55
"251497",1,63874,55
"251501",1,63875,55
"251505",1,63876,55
"251509",1,63877,55
"251513",1,63878,55
"251517",1,63879,55
"251521",1,63880,55
"251525",1,63881,55
"251529",1,63882,55
"251533",1,63883,55
"251537",1,63884,55
"251541",1,63885,55
"251545",1,63886,55
"251549",1,63887,55
"251553",1,63888,55
