"","t","k"
"129751",33437,120
"129755",33438,120
"129759",33439,120
"129763",33440,120
"129767",33441,120
"129771",33442,120
"129775",33443,120
"129779",33444,120
"129783",33445,120
"129787",33446,120
"129791",33447,120
"129795",33448,120
"129799",33449,120
"129803",33450,120
"129807",33451,120
"129811",33452,120
"129815",33453,120
"129819",33454,120
"129823",33455,120
"129827",33456,120
"129831",33457,120
"129835",33458,120
"129839",33459,120
"129843",33460,120
"129847",33461,120
"129851",33462,120
"129855",33463,120
"129859",33464,120
"129863",33465,120
"129867",33466,120
"129871",33467,120
"129875",33468,120
"129879",33469,120
"129883",33470,120
"129887",33471,120
"129891",33472,120
"129895",33473,120
"129899",33474,120
"129903",33475,120
"129907",33476,120
"129911",33477,120
"129915",33478,120
"129919",33479,120
"129923",33480,120
"129927",33481,120
"129931",33482,120
"129935",33483,120
"129939",33484,120
"129943",33485,120
"129947",33486,120
"129951",33487,120
"129955",33488,120
"129959",33489,120
"129963",33490,120
"129967",33491,120
"129971",33492,120
"129975",33493,120
"129979",33494,120
"129983",33495,120
"129987",33496,120
"129991",33497,120
"129995",33498,120
"129999",33499,120
"130003",33500,120
"130007",33501,120
"130011",33502,120
"130015",33503,120
"130019",33504,120
"130023",33505,120
"130027",33506,120
"130031",33507,120
"130035",33508,120
"130039",33509,120
"130043",33510,120
"130047",33511,120
"130051",33512,120
"130055",33513,120
"130059",33514,120
"130063",33515,120
"130067",33516,120
"130071",33517,120
"130075",33518,120
"130079",33519,120
"130083",33520,120
"130087",33521,120
"130091",33522,120
"130095",33523,120
"130099",33524,120
"130103",33525,120
"130107",33526,120
"130111",33527,120
"130115",33528,120
"130119",33529,120
"130123",33530,120
"130127",33531,120
"130131",33532,120
"130135",33533,120
"130139",33534,120
"130143",33535,120
"130147",33536,120
"130151",33537,120
"130155",33538,120
"130159",33539,120
"130163",33540,120
"130167",33541,120
"130171",33542,120
"130175",33543,120
"130179",33544,120
"130183",33545,120
"130187",33546,120
"130191",33547,120
"130195",33548,120
"130199",33549,120
"130203",33550,120
"130207",33551,120
"130211",33552,120
"130215",33553,120
"130219",33554,120
"130223",33555,120
"130227",33556,120
"130231",33557,120
"130235",33558,120
"130239",33559,120
"130243",33560,120
"130247",33561,120
"130251",33562,120
"130255",33563,120
"130259",33564,120
"130263",33565,120
"130267",33566,120
"130271",33567,120
"130275",33568,120
"130279",33569,120
"130283",33570,120
"130287",33571,120
"130291",33572,120
"130295",33573,120
"130299",33574,120
"130303",33575,120
"130307",33576,120
"130311",33577,120
"130315",33578,120
"130319",33579,120
"130323",33580,120
"130327",33581,120
"130331",33582,120
"130335",33583,120
"130339",33584,120
"130343",33585,120
"130347",33586,120
"130351",33587,120
"130355",33588,120
"130359",33589,120
"130363",33590,120
"130367",33591,120
"130371",33592,120
"130375",33593,120
"130379",33594,120
"130383",33595,120
"130387",33596,120
"130391",33597,120
"130395",33598,120
"130399",33599,120
"130403",33600,120
"130407",33601,120
"130411",33602,120
"130415",33603,120
"130419",33604,120
"130423",33605,120
"130427",33606,120
"130431",33607,120
"130435",33608,120
"130439",33609,120
"130443",33610,120
"130447",33611,120
"130451",33612,120
"130455",33613,120
"130459",33614,120
"130463",33615,120
"130467",33616,120
"130471",33617,120
"130475",33618,120
"130479",33619,120
"130483",33620,120
"130487",33621,120
"130491",33622,120
"130495",33623,120
"130499",33624,120
"130503",33625,120
"130507",33626,120
"130511",33627,120
"130515",33628,120
"130519",33629,120
"130523",33630,120
"130527",33631,120
"130531",33632,120
"130535",33633,120
"130539",33634,120
"130543",33635,120
"130547",33636,120
"130551",33637,120
"130555",33638,120
"130559",33639,120
"130563",33640,120
"130567",33641,120
"130571",33642,120
"130575",33643,120
"130579",33644,120
"130583",33645,120
"130587",33646,120
"130591",33647,120
"130595",33648,120
"130599",33649,120
"130603",33650,120
"130607",33651,120
"130611",33652,120
"130615",33653,120
"130619",33654,120
"130623",33655,120
"130627",33656,120
"130631",33657,120
"130635",33658,120
"130639",33659,120
"130643",33660,120
"130647",33661,120
"130651",33662,120
"130655",33663,120
"130659",33664,120
"130663",33665,120
"130667",33666,120
"130671",33667,120
"130675",33668,120
"130679",33669,120
"130683",33670,120
"130687",33671,120
"130691",33672,120
"130695",33673,120
"130699",33674,120
"130703",33675,120
"130707",33676,120
"130711",33677,120
"130715",33678,120
"130719",33679,120
"130723",33680,120
"130727",33681,120
"130731",33682,120
"130735",33683,120
"130739",33684,120
"130743",33685,120
"130747",33686,120
"130751",33687,120
"130755",33688,120
"130759",33689,120
"130763",33690,120
"130767",33691,120
"130771",33692,120
"130775",33693,120
"130779",33694,120
"130783",33695,120
"130787",33696,120
"130791",33697,120
"130795",33698,120
"130799",33699,120
"130803",33700,120
"130807",33701,120
"130811",33702,120
"130815",33703,120
"130819",33704,120
"130823",33705,120
"130827",33706,120
"130831",33707,120
"130835",33708,120
"130839",33709,120
"130843",33710,120
"130847",33711,120
"130851",33712,120
"130855",33713,120
"130859",33714,120
"130863",33715,120
"130867",33716,120
"130871",33717,120
"130875",33718,121
"130879",33719,121
"130883",33720,121
"130887",33721,121
"130891",33722,121
"130895",33723,121
"130899",33724,121
"130903",33725,121
"130907",33726,121
"130911",33727,121
"130915",33728,121
"130919",33729,121
"130923",33730,121
"130927",33731,121
"130931",33732,121
"130935",33733,121
"130939",33734,121
"130943",33735,121
"130947",33736,121
"130951",33737,121
"130955",33738,121
"130959",33739,121
"130963",33740,121
"130967",33741,121
"130971",33742,121
"130975",33743,121
"130979",33744,121
"130983",33745,121
"130987",33746,121
"130991",33747,121
"130995",33748,121
"130999",33749,121
"131003",33750,121
"131007",33751,121
"131011",33752,121
"131015",33753,121
"131019",33754,121
"131023",33755,121
"131027",33756,121
"131031",33757,121
"131035",33758,121
"131039",33759,121
"131043",33760,121
"131047",33761,121
"131051",33762,121
"131055",33763,121
"131059",33764,121
"131063",33765,121
"131067",33766,121
"131071",33767,121
"131075",33768,121
"131079",33769,121
"131083",33770,121
"131087",33771,121
"131091",33772,121
"131095",33773,121
"131099",33774,121
"131103",33775,121
"131107",33776,121
"131111",33777,121
"131115",33778,121
"131119",33779,121
"131123",33780,121
"131127",33781,121
"131131",33782,121
"131135",33783,121
"131139",33784,121
"131143",33785,121
"131147",33786,121
"131151",33787,121
"131155",33788,121
"131159",33789,121
"131163",33790,121
"131167",33791,121
"131171",33792,121
"131175",33793,121
"131179",33794,121
"131183",33795,121
"131187",33796,121
"131191",33797,121
"131195",33798,121
"131199",33799,121
"131203",33800,121
"131207",33801,121
"131211",33802,121
"131215",33803,121
"131219",33804,121
"131223",33805,121
"131227",33806,121
"131231",33807,121
"131235",33808,121
"131239",33809,121
"131243",33810,121
"131247",33811,121
"131251",33812,121
"131255",33813,121
"131259",33814,121
"131263",33815,121
"131267",33816,121
"131271",33817,121
"131275",33818,121
"131279",33819,121
"131283",33820,121
"131287",33821,121
"131291",33822,121
"131295",33823,121
"131299",33824,121
"131303",33825,121
"131307",33826,121
"131311",33827,121
"131315",33828,121
"131319",33829,121
"131323",33830,121
"131327",33831,121
"131331",33832,121
"131335",33833,121
"131339",33834,121
"131343",33835,121
"131347",33836,121
"131351",33837,121
"131355",33838,121
"131359",33839,121
"131363",33840,121
"131367",33841,121
"131371",33842,121
"131375",33843,121
"131379",33844,121
"131383",33845,121
"131387",33846,121
"131391",33847,121
"131395",33848,121
"131399",33849,121
"131403",33850,121
"131407",33851,121
"131411",33852,121
"131415",33853,121
"131419",33854,121
"131423",33855,121
"131427",33856,121
"131431",33857,121
"131435",33858,121
"131439",33859,121
"131443",33860,121
"131447",33861,121
"131451",33862,121
"131455",33863,121
"131459",33864,121
"131463",33865,121
"131467",33866,121
"131471",33867,121
"131475",33868,121
"131479",33869,121
"131483",33870,121
"131487",33871,121
"131491",33872,121
"131495",33873,121
"131499",33874,121
"131503",33875,121
"131507",33876,121
"131511",33877,121
"131515",33878,121
"131519",33879,121
"131523",33880,121
"131527",33881,121
"131531",33882,121
"131535",33883,121
"131539",33884,121
"131543",33885,121
"131547",33886,121
"131551",33887,121
"131555",33888,121
"131559",33889,121
"131563",33890,121
"131567",33891,121
"131571",33892,121
"131575",33893,121
"131579",33894,121
"131583",33895,121
"131587",33896,121
"131591",33897,121
"131595",33898,121
"131599",33899,121
"131603",33900,121
"131607",33901,121
"131611",33902,121
"131615",33903,121
"131619",33904,121
"131623",33905,121
"131627",33906,121
"131631",33907,121
"131635",33908,121
"131639",33909,121
"131643",33910,121
"131647",33911,121
"131651",33912,121
"131655",33913,121
"131659",33914,121
"131663",33915,121
"131667",33916,121
"131671",33917,121
"131675",33918,121
"131679",33919,121
"131683",33920,121
"131687",33921,121
"131691",33922,121
"131695",33923,121
"131699",33924,121
"131703",33925,121
"131707",33926,121
"131711",33927,121
"131715",33928,121
"131719",33929,121
"131723",33930,121
"131727",33931,121
"131731",33932,121
"131735",33933,121
"131739",33934,121
"131743",33935,121
"131747",33936,121
"131751",33937,121
"131755",33938,121
"131759",33939,121
"131763",33940,121
"131767",33941,121
"131771",33942,121
"131775",33943,121
"131779",33944,121
"131783",33945,121
"131787",33946,121
"131791",33947,121
"131795",33948,121
"131799",33949,121
"131803",33950,121
"131807",33951,121
"131811",33952,121
"131815",33953,121
"131819",33954,121
"131823",33955,121
"131827",33956,121
"131831",33957,121
"131835",33958,121
"131839",33959,121
"131843",33960,121
"131847",33961,121
"131851",33962,121
"131855",33963,121
"131859",33964,121
"131863",33965,121
"131867",33966,121
"131871",33967,121
"131875",33968,121
"131879",33969,121
"131883",33970,121
"131887",33971,121
"131891",33972,121
"131895",33973,121
"131899",33974,121
"131903",33975,121
"131907",33976,121
"131911",33977,121
"131915",33978,121
"131919",33979,121
"131923",33980,121
"131927",33981,121
"131931",33982,121
"131935",33983,121
"131939",33984,121
"131943",33985,121
"131947",33986,121
"131951",33987,121
"131955",33988,121
"131959",33989,121
"131963",33990,121
"131967",33991,121
"131971",33992,121
"131975",33993,121
"131979",33994,121
"131983",33995,121
"131987",33996,121
"131991",33997,121
"131995",33998,121
"131999",33999,121
"132003",34000,121
"132007",34001,121
"132011",34002,121
"132015",34003,121
"132019",34004,121
"132023",34005,121
"132027",34006,121
"132031",34007,121
"132035",34008,121
"132039",34009,121
"132043",34010,121
"132047",34011,121
"132051",34012,121
"132055",34013,121
"132059",34014,121
"132063",34015,121
"132067",34016,121
"132071",34017,121
"132075",34018,121
"132079",34019,121
"132083",34020,121
"132087",34021,121
"132091",34022,121
"132095",34023,121
"132099",34024,121
"132103",34025,121
"132107",34026,121
"132111",34027,121
"132115",34028,121
"132119",34029,121
"132123",34030,121
"132127",34031,121
"132131",34032,121
"132135",34033,121
"132139",34034,121
"132143",34035,121
"132147",34036,121
"132151",34037,121
"132155",34038,121
"132159",34039,121
"132163",34040,121
"132167",34041,121
"132171",34042,121
"132175",34043,121
"132179",34044,121
"132183",34045,121
"132187",34046,121
"132191",34047,121
"132195",34048,121
"132199",34049,121
"132203",34050,121
"132207",34051,121
"132211",34052,121
"132215",34053,121
"132219",34054,121
"132223",34055,121
"132227",34056,121
"132231",34057,121
"132235",34058,121
"132239",34059,121
"132243",34060,121
"132247",34061,121
"132251",34062,121
"132255",34063,121
"132259",34064,121
"132263",34065,121
"132267",34066,121
"132271",34067,121
"132275",34068,121
"132279",34069,121
"132283",34070,121
"132287",34071,121
"132291",34072,121
"132295",34073,121
"132299",34074,121
"132303",34075,121
"132307",34076,121
"132311",34077,121
"132315",34078,121
"132319",34079,121
"132323",34080,121
"132327",34081,121
"132331",34082,121
"132335",34083,121
"132339",34084,121
"132343",34085,121
"132347",34086,121
"132351",34087,121
"132355",34088,121
"132359",34089,121
"132363",34090,121
"132367",34091,121
"132371",34092,121
"132375",34093,121
"132379",34094,121
"132383",34095,121
"132387",34096,121
"132391",34097,121
"132395",34098,121
"132399",34099,121
"132403",34100,121
"132407",34101,121
"132411",34102,121
"132415",34103,121
"132419",34104,121
"132423",34105,121
"132427",34106,121
"132431",34107,121
"132435",34108,121
"132439",34109,121
"132443",34110,121
"132447",34111,121
"132451",34112,121
"132455",34113,121
"132459",34114,121
"132463",34115,121
"132467",34116,121
"132471",34117,121
"132475",34118,121
"132479",34119,121
"132483",34120,121
"132487",34121,121
"132491",34122,121
"132495",34123,121
"132499",34124,121
"132503",34125,121
"132507",34126,121
"132511",34127,121
"132515",34128,121
"132519",34129,121
"132523",34130,121
"132527",34131,121
"132531",34132,121
"132535",34133,121
"132539",34134,121
"132543",34135,121
"132547",34136,121
"132551",34137,121
"132555",34138,121
"132559",34139,121
"132563",34140,121
"132567",34141,121
"132571",34142,121
"132575",34143,121
"132579",34144,121
"132583",34145,121
"132587",34146,121
"132591",34147,121
"132595",34148,121
"132599",34149,121
"132603",34150,121
"132607",34151,121
"132611",34152,121
"132615",34153,121
"132619",34154,121
"132623",34155,121
"132627",34156,121
"132631",34157,121
"132635",34158,121
"132639",34159,121
"132643",34160,121
"132647",34161,121
"132651",34162,121
"132655",34163,121
"132659",34164,121
"132663",34165,121
"132667",34166,121
"132671",34167,121
"132675",34168,121
"132679",34169,121
"132683",34170,121
"132687",34171,121
"132691",34172,121
"132695",34173,121
"132699",34174,121
"132703",34175,121
"132707",34176,121
"132711",34177,121
"132715",34178,121
"132719",34179,121
"132723",34180,121
"132727",34181,121
"132731",34182,121
"132735",34183,121
"132739",34184,121
"132743",34185,121
"132747",34186,121
"132751",34187,121
"132755",34188,121
"132759",34189,121
"132763",34190,121
"132767",34191,121
"132771",34192,121
"132775",34193,121
"132779",34194,121
"132783",34195,121
"132787",34196,121
"132791",34197,121
"132795",34198,121
"132799",34199,121
"132803",34200,121
"132807",34201,121
"132811",34202,121
"132815",34203,121
"132819",34204,121
"132823",34205,121
"132827",34206,121
"132831",34207,121
"132835",34208,121
"132839",34209,121
"132843",34210,121
"132847",34211,121
"132851",34212,121
"132855",34213,121
"132859",34214,121
"132863",34215,121
"132867",34216,121
"132871",34217,121
"132875",34218,121
"132879",34219,121
"132883",34220,121
"132887",34221,121
"132891",34222,121
"132895",34223,121
"132899",34224,121
"132903",34225,121
"132907",34226,121
"132911",34227,121
"132915",34228,121
"132919",34229,121
"132923",34230,121
"132927",34231,121
"132931",34232,121
"132935",34233,121
"132939",34234,121
"132943",34235,121
"132947",34236,121
"132951",34237,121
"132955",34238,121
"132959",34239,121
"132963",34240,121
"132967",34241,121
"132971",34242,121
"132975",34243,121
"132979",34244,121
"132983",34245,121
"132987",34246,121
"132991",34247,121
"132995",34248,121
"132999",34249,121
"133003",34250,121
"133007",34251,121
"133011",34252,121
"133015",34253,121
"133019",34254,121
"133023",34255,121
"133027",34256,121
"133031",34257,121
"133035",34258,121
"133039",34259,121
"133043",34260,121
"133047",34261,121
"133051",34262,121
"133055",34263,121
"133059",34264,121
"133063",34265,121
"133067",34266,121
"133071",34267,121
"133075",34268,121
"133079",34269,121
"133083",34270,121
"133087",34271,121
"133091",34272,121
"133095",34273,121
"133099",34274,121
"133103",34275,121
"133107",34276,121
"133111",34277,121
"133115",34278,121
"133119",34279,121
"133123",34280,121
"133127",34281,121
"133131",34282,121
"133135",34283,121
"133139",34284,121
"133143",34285,121
"133147",34286,121
"133151",34287,121
"133155",34288,121
"133159",34289,121
"133163",34290,121
"133167",34291,121
"133171",34292,121
"133175",34293,121
"133179",34294,121
"133183",34295,121
"133187",34296,121
"133191",34297,121
"133195",34298,121
"133199",34299,121
"133203",34300,121
"133207",34301,121
"133211",34302,121
"133215",34303,121
"133219",34304,121
"133223",34305,121
"133227",34306,121
"133231",34307,121
"133235",34308,121
"133239",34309,121
"133243",34310,121
"133247",34311,121
"133251",34312,121
"133255",34313,121
"133259",34314,121
"133263",34315,121
"133267",34316,121
"133271",34317,121
"133275",34318,121
"133279",34319,121
"133283",34320,121
"133287",34321,121
"133291",34322,121
"133295",34323,121
"133299",34324,121
"133303",34325,121
"133307",34326,121
"133311",34327,121
"133315",34328,121
"133319",34329,121
"133323",34330,121
"133327",34331,121
"133331",34332,121
"133335",34333,121
"133339",34334,121
"133343",34335,121
"133347",34336,121
"133351",34337,121
"133355",34338,121
"133359",34339,121
"133363",34340,121
"133367",34341,121
"133371",34342,121
"133375",34343,121
"133379",34344,121
"133383",34345,121
"133387",34346,121
"133391",34347,121
"133395",34348,121
"133399",34349,121
"133403",34350,121
"133407",34351,121
"133411",34352,121
"133415",34353,121
"133419",34354,121
"133423",34355,121
"133427",34356,121
"133431",34357,121
"133435",34358,121
"133439",34359,121
"133443",34360,121
"133447",34361,121
"133451",34362,121
"133455",34363,121
"133459",34364,121
"133463",34365,121
"133467",34366,121
"133471",34367,121
"133475",34368,121
"133479",34369,121
"133483",34370,121
"133487",34371,121
"133491",34372,121
"133495",34373,121
"133499",34374,121
"133503",34375,121
"133507",34376,121
"133511",34377,121
"133515",34378,121
"133519",34379,121
"133523",34380,121
"133527",34381,121
"133531",34382,121
"133535",34383,121
"133539",34384,121
"133543",34385,121
"133547",34386,121
"133551",34387,121
"133555",34388,121
"133559",34389,121
"133563",34390,121
"133567",34391,121
"133571",34392,121
"133575",34393,121
"133579",34394,121
"133583",34395,121
"133587",34396,121
"133591",34397,121
"133595",34398,121
"133599",34399,121
"133603",34400,121
"133607",34401,121
"133611",34402,121
"133615",34403,121
"133619",34404,121
"133623",34405,121
"133627",34406,121
"133631",34407,121
"133635",34408,121
"133639",34409,121
"133643",34410,121
"133647",34411,121
"133651",34412,121
"133655",34413,121
"133659",34414,121
"133663",34415,121
"133667",34416,121
"133671",34417,121
"133675",34418,121
"133679",34419,121
"133683",34420,121
"133687",34421,121
"133691",34422,121
"133695",34423,121
"133699",34424,121
"133703",34425,121
"133707",34426,121
"133711",34427,121
"133715",34428,121
"133719",34429,121
"133723",34430,121
"133727",34431,121
"133731",34432,121
"133735",34433,121
"133739",34434,121
"133743",34435,121
"133747",34436,121
"133751",34437,121
"133755",34438,121
"133759",34439,121
"133763",34440,121
"133767",34441,121
"133771",34442,121
"133775",34443,121
"133779",34444,121
"133783",34445,121
"133787",34446,121
"133791",34447,121
"133795",34448,121
"133799",34449,121
"133803",34450,121
"133807",34451,121
"133811",34452,121
"133815",34453,121
"133819",34454,121
"133823",34455,121
"133827",34456,121
"133831",34457,121
"133835",34458,121
"133839",34459,121
"133843",34460,121
"133847",34461,121
"133851",34462,121
"133855",34463,121
"133859",34464,121
"133863",34465,121
"133867",34466,121
"133871",34467,121
"133875",34468,121
"133879",34469,121
"133883",34470,121
"133887",34471,121
"133891",34472,121
"133895",34473,121
"133899",34474,121
"133903",34475,121
"133907",34476,121
"133911",34477,121
"133915",34478,121
"133919",34479,121
"133923",34480,121
"133927",34481,121
"133931",34482,121
"133935",34483,121
"133939",34484,121
"133943",34485,121
"133947",34486,121
"133951",34487,121
"133955",34488,121
"133959",34489,121
"133963",34490,121
"133967",34491,121
"133971",34492,121
"133975",34493,121
"133979",34494,121
"133983",34495,121
"133987",34496,121
"133991",34497,121
"133995",34498,121
"133999",34499,121
"134003",34500,121
"134007",34501,121
"134011",34502,121
"134015",34503,121
"134019",34504,121
"134023",34505,121
"134027",34506,121
"134031",34507,121
"134035",34508,121
"134039",34509,121
"134043",34510,121
"134047",34511,121
"134051",34512,121
"134055",34513,121
"134059",34514,121
"134063",34515,121
"134067",34516,121
"134071",34517,121
"134075",34518,121
"134079",34519,121
"134083",34520,121
"134087",34521,121
"134091",34522,121
"134095",34523,121
"134099",34524,121
"134103",34525,121
"134107",34526,121
"134111",34527,121
"134115",34528,121
"134119",34529,121
"134123",34530,121
"134127",34531,121
"134131",34532,121
"134135",34533,121
"134139",34534,121
"134143",34535,121
"134147",34536,121
"134151",34537,121
"134155",34538,121
"134159",34539,121
"134163",34540,121
"134167",34541,121
"134171",34542,121
"134175",34543,121
"134179",34544,121
"134183",34545,121
"134187",34546,121
"134191",34547,121
"134195",34548,121
"134199",34549,121
"134203",34550,121
"134207",34551,121
"134211",34552,121
"134215",34553,121
"134219",34554,121
"134223",34555,121
"134227",34556,121
"134231",34557,121
"134235",34558,121
"134239",34559,121
"134243",34560,121
"134247",34561,121
"134251",34562,121
"134255",34563,121
"134259",34564,121
"134263",34565,121
"134267",34566,121
"134271",34567,121
"134275",34568,121
"134279",34569,121
"134283",34570,121
"134287",34571,121
"134291",34572,121
"134295",34573,121
"134299",34574,121
"134303",34575,121
"134307",34576,121
"134311",34577,121
"134315",34578,121
"134319",34579,121
"134323",34580,121
"134327",34581,121
"134331",34582,121
"134335",34583,121
"134339",34584,121
"134343",34585,121
"134347",34586,121
"134351",34587,121
"134355",34588,121
"134359",34589,121
"134363",34590,121
"134367",34591,121
"134371",34592,121
"134375",34593,121
"134379",34594,121
"134383",34595,121
"134387",34596,121
"134391",34597,121
"134395",34598,121
"134399",34599,121
"134403",34600,121
"134407",34601,121
"134411",34602,121
"134415",34603,121
"134419",34604,121
"134423",34605,121
"134427",34606,121
"134431",34607,121
"134435",34608,121
"134439",34609,121
"134443",34610,121
"134447",34611,121
"134451",34612,121
"134455",34613,121
"134459",34614,121
"134463",34615,121
"134467",34616,121
"134471",34617,121
"134475",34618,121
"134479",34619,121
"134483",34620,121
"134487",34621,121
"134491",34622,121
"134495",34623,121
"134499",34624,121
"134503",34625,121
"134507",34626,121
"134511",34627,121
"134515",34628,121
"134519",34629,121
"134523",34630,121
"134527",34631,121
"134531",34632,121
"134535",34633,121
"134539",34634,121
"134543",34635,121
"134547",34636,121
"134551",34637,121
"134555",34638,121
"134559",34639,121
"134563",34640,121
"134567",34641,121
"134571",34642,121
"134575",34643,121
"134579",34644,121
"134583",34645,121
"134587",34646,121
"134591",34647,121
"134595",34648,121
"134599",34649,121
"134603",34650,121
"134607",34651,121
"134611",34652,121
"134615",34653,121
"134619",34654,121
"134623",34655,121
"134627",34656,121
"134631",34657,121
"134635",34658,121
"134639",34659,121
"134643",34660,121
"134647",34661,121
"134651",34662,121
"134655",34663,121
"134659",34664,121
"134663",34665,121
"134667",34666,121
"134671",34667,121
"134675",34668,121
"134679",34669,121
"134683",34670,121
"134687",34671,121
"134691",34672,121
"134695",34673,121
"134699",34674,121
"134703",34675,121
"134707",34676,121
"134711",34677,121
"134715",34678,121
"134719",34679,121
"134723",34680,121
"134727",34681,121
"134731",34682,121
"134735",34683,121
"134739",34684,121
"134743",34685,121
"134747",34686,121
"134751",34687,121
"134755",34688,121
"134759",34689,121
"134763",34690,121
"134767",34691,121
"134771",34692,121
"134775",34693,121
"134779",34694,121
"134783",34695,121
"134787",34696,121
"134791",34697,121
"134795",34698,121
"134799",34699,121
"134803",34700,121
"134807",34701,121
"134811",34702,121
"134815",34703,121
"134819",34704,121
"134823",34705,121
"134827",34706,121
"134831",34707,121
"134835",34708,121
"134839",34709,121
"134843",34710,121
"134847",34711,121
"134851",34712,121
"134855",34713,121
"134859",34714,121
"134863",34715,121
"134867",34716,121
"134871",34717,121
"134875",34718,121
"134879",34719,121
"134883",34720,121
"134887",34721,121
"134891",34722,121
"134895",34723,121
"134899",34724,121
"134903",34725,121
"134907",34726,121
"134911",34727,121
"134915",34728,121
"134919",34729,121
"134923",34730,121
"134927",34731,121
"134931",34732,121
"134935",34733,121
"134939",34734,121
"134943",34735,121
"134947",34736,121
"134951",34737,121
"134955",34738,121
"134959",34739,121
"134963",34740,121
"134967",34741,121
"134971",34742,121
"134975",34743,121
"134979",34744,121
"134983",34745,121
"134987",34746,121
"134991",34747,121
"134995",34748,121
"134999",34749,121
"135003",34750,121
"135007",34751,121
"135011",34752,121
"135015",34753,121
"135019",34754,121
"135023",34755,121
"135027",34756,121
"135031",34757,121
"135035",34758,121
"135039",34759,121
"135043",34760,121
"135047",34761,121
"135051",34762,121
"135055",34763,121
"135059",34764,121
"135063",34765,121
"135067",34766,121
"135071",34767,121
"135075",34768,121
"135079",34769,121
"135083",34770,121
"135087",34771,121
"135091",34772,121
"135095",34773,121
"135099",34774,121
"135103",34775,121
"135107",34776,121
"135111",34777,121
"135115",34778,121
"135119",34779,121
"135123",34780,121
"135127",34781,121
"135131",34782,121
"135135",34783,121
"135139",34784,121
"135143",34785,121
"135147",34786,121
"135151",34787,121
"135155",34788,121
"135159",34789,121
"135163",34790,121
"135167",34791,121
"135171",34792,121
"135175",34793,121
"135179",34794,121
"135183",34795,121
"135187",34796,121
"135191",34797,121
"135195",34798,121
"135199",34799,121
"135203",34800,121
"135207",34801,121
"135211",34802,121
"135215",34803,121
"135219",34804,121
"135223",34805,121
"135227",34806,121
"135231",34807,121
"135235",34808,121
"135239",34809,121
"135243",34810,121
"135247",34811,121
"135251",34812,121
"135255",34813,121
"135259",34814,121
"135263",34815,121
"135267",34816,121
"135271",34817,121
"135275",34818,121
"135279",34819,121
"135283",34820,121
"135287",34821,121
"135291",34822,121
"135295",34823,121
"135299",34824,121
"135303",34825,121
"135307",34826,121
"135311",34827,121
"135315",34828,121
"135319",34829,121
"135323",34830,121
"135327",34831,121
"135331",34832,121
"135335",34833,121
"135339",34834,121
"135343",34835,121
"135347",34836,121
"135351",34837,121
"135355",34838,121
"135359",34839,121
"135363",34840,121
"135367",34841,121
"135371",34842,121
"135375",34843,121
"135379",34844,121
"135383",34845,121
"135387",34846,121
"135391",34847,121
"135395",34848,121
"135399",34849,121
"135403",34850,121
"135407",34851,121
"135411",34852,121
"135415",34853,121
"135419",34854,121
"135423",34855,121
"135427",34856,121
"135431",34857,121
"135435",34858,121
"135439",34859,121
"135443",34860,121
"135447",34861,121
"135451",34862,121
"135455",34863,121
"135459",34864,121
"135463",34865,121
"135467",34866,121
"135471",34867,121
"135475",34868,121
"135479",34869,121
"135483",34870,121
"135487",34871,121
"135491",34872,121
"135495",34873,121
"135499",34874,121
"135503",34875,121
"135507",34876,121
"135511",34877,121
"135515",34878,121
"135519",34879,121
"135523",34880,121
"135527",34881,121
"135531",34882,121
"135535",34883,121
"135539",34884,121
"135543",34885,121
"135547",34886,121
"135551",34887,121
"135555",34888,121
"135559",34889,121
"135563",34890,121
"135567",34891,121
"135571",34892,121
"135575",34893,121
"135579",34894,121
"135583",34895,121
"135587",34896,121
"135591",34897,121
"135595",34898,121
"135599",34899,121
"135603",34900,121
"135607",34901,121
"135611",34902,121
"135615",34903,121
"135619",34904,121
"135623",34905,121
"135627",34906,121
"135631",34907,121
"135635",34908,121
"135639",34909,121
"135643",34910,121
"135647",34911,121
"135651",34912,121
"135655",34913,121
"135659",34914,121
"135663",34915,121
"135667",34916,121
"135671",34917,121
"135675",34918,121
"135679",34919,121
"135683",34920,121
"135687",34921,121
"135691",34922,121
"135695",34923,121
"135699",34924,121
"135703",34925,121
"135707",34926,121
"135711",34927,121
"135715",34928,121
"135719",34929,121
"135723",34930,121
"135727",34931,121
"135731",34932,121
"135735",34933,121
"135739",34934,121
"135743",34935,121
"135747",34936,121
"135751",34937,121
"135755",34938,121
"135759",34939,121
"135763",34940,121
"135767",34941,121
"135771",34942,121
"135775",34943,121
"135779",34944,121
"135783",34945,121
"135787",34946,121
"135791",34947,121
"135795",34948,121
"135799",34949,121
"135803",34950,121
"135807",34951,121
"135811",34952,121
"135815",34953,121
"135819",34954,121
"135823",34955,121
"135827",34956,121
"135831",34957,121
"135835",34958,121
"135839",34959,121
"135843",34960,121
"135847",34961,121
"135851",34962,121
"135855",34963,121
"135859",34964,121
"135863",34965,121
"135867",34966,121
"135871",34967,121
"135875",34968,121
"135879",34969,121
"135883",34970,121
"135887",34971,121
"135891",34972,121
"135895",34973,121
"135899",34974,121
"135903",34975,121
"135907",34976,121
"135911",34977,121
"135915",34978,121
"135919",34979,121
"135923",34980,121
"135927",34981,121
"135931",34982,121
"135935",34983,121
"135939",34984,121
"135943",34985,121
"135947",34986,121
"135951",34987,121
"135955",34988,121
"135959",34989,121
"135963",34990,121
