"","node","t","k"
"317404",1000,80350,37
"317408",1000,80351,37
"317412",1000,80352,37
"317416",1000,80353,37
"317420",1000,80354,37
"317424",1000,80355,37
"317428",1000,80356,37
"317432",1000,80357,37
"317436",1000,80358,37
"317440",1000,80359,37
"317444",1000,80360,37
"317448",1000,80361,37
"317452",1000,80362,37
"317456",1000,80363,37
"317460",1000,80364,37
"317464",1000,80365,37
"317468",1000,80366,37
"317472",1000,80367,37
"317476",1000,80368,37
"317480",1000,80369,37
"317484",1000,80370,37
"317488",1000,80371,37
"317492",1000,80372,37
"317496",1000,80373,37
"317500",1000,80374,37
"317504",1000,80375,37
"317508",1000,80376,37
"317512",1000,80377,37
"317516",1000,80378,37
"317520",1000,80379,37
"317524",1000,80380,37
"317528",1000,80381,37
"317532",1000,80382,37
"317536",1000,80383,37
"317540",1000,80384,37
"317544",1000,80385,37
"317548",1000,80386,37
"317552",1000,80387,37
"317556",1000,80388,37
"317560",1000,80389,37
"317564",1000,80390,37
"317568",1000,80391,37
"317572",1000,80392,37
"317576",1000,80393,37
"317580",1000,80394,37
"317584",1000,80395,37
"317588",1000,80396,37
"317592",1000,80397,37
"317596",1000,80398,37
"317600",1000,80399,37
"317604",1000,80400,37
"317608",1000,80401,37
"317612",1000,80402,37
"317616",1000,80403,37
"317620",1000,80404,37
"317624",1000,80405,37
"317628",1000,80406,37
"317632",1000,80407,37
"317636",1000,80408,37
"317640",1000,80409,37
"317644",1000,80410,37
"317648",1000,80411,37
"317652",1000,80412,37
"317656",1000,80413,37
"317660",1000,80414,37
"317664",1000,80415,37
"317668",1000,80416,37
"317672",1000,80417,37
"317676",1000,80418,37
"317680",1000,80419,37
"317684",1000,80420,37
"317688",1000,80421,37
"317692",1000,80422,37
"317696",1000,80423,37
"317700",1000,80424,37
"317704",1000,80425,37
"317708",1000,80426,37
"317712",1000,80427,37
"317716",1000,80428,37
"317720",1000,80429,37
"317724",1000,80430,37
"317728",1000,80431,37
"317732",1000,80432,37
"317736",1000,80433,37
"317740",1000,80434,37
"317744",1000,80435,37
"317748",1000,80436,37
"317752",1000,80437,37
"317756",1000,80438,37
"317760",1000,80439,37
"317764",1000,80440,37
"317768",1000,80441,37
"317772",1000,80442,37
"317776",1000,80443,37
"317780",1000,80444,37
"317784",1000,80445,37
"317788",1000,80446,37
"317792",1000,80447,37
"317796",1000,80448,37
"317800",1000,80449,37
"317804",1000,80450,37
"317808",1000,80451,37
"317812",1000,80452,37
"317816",1000,80453,37
"317820",1000,80454,37
"317824",1000,80455,37
"317828",1000,80456,37
"317832",1000,80457,37
"317836",1000,80458,37
"317840",1000,80459,37
"317844",1000,80460,37
"317848",1000,80461,37
"317852",1000,80462,37
"317856",1000,80463,37
"317860",1000,80464,37
"317864",1000,80465,37
"317868",1000,80466,37
"317872",1000,80467,37
"317876",1000,80468,37
"317880",1000,80469,37
"317884",1000,80470,37
"317888",1000,80471,37
"317892",1000,80472,37
"317896",1000,80473,37
"317900",1000,80474,37
"317904",1000,80475,37
"317908",1000,80476,37
"317912",1000,80477,37
"317916",1000,80478,37
"317920",1000,80479,37
"317924",1000,80480,37
"317928",1000,80481,37
"317932",1000,80482,37
"317936",1000,80483,37
"317940",1000,80484,37
"317944",1000,80485,37
"317948",1000,80486,37
"317952",1000,80487,37
"317956",1000,80488,37
"317960",1000,80489,37
"317964",1000,80490,37
"317968",1000,80491,37
"317972",1000,80492,37
"317976",1000,80493,37
"317980",1000,80494,37
"317984",1000,80495,37
"317988",1000,80496,37
"317992",1000,80497,37
"317996",1000,80498,37
"318000",1000,80499,37
"318004",1000,80500,37
"318008",1000,80501,37
"318012",1000,80502,37
"318016",1000,80503,37
"318020",1000,80504,37
"318024",1000,80505,37
"318028",1000,80506,37
"318032",1000,80507,37
"318036",1000,80508,37
"318040",1000,80509,37
"318044",1000,80510,37
"318048",1000,80511,37
"318052",1000,80512,37
"318056",1000,80513,37
"318060",1000,80514,37
"318064",1000,80515,37
"318068",1000,80516,37
"318072",1000,80517,37
"318076",1000,80518,37
"318080",1000,80519,37
"318084",1000,80520,37
"318088",1000,80521,37
"318092",1000,80522,37
"318096",1000,80523,37
"318100",1000,80524,37
"318104",1000,80525,37
"318108",1000,80526,37
"318112",1000,80527,37
"318116",1000,80528,37
"318120",1000,80529,37
"318124",1000,80530,37
"318128",1000,80531,37
"318132",1000,80532,37
"318136",1000,80533,37
"318140",1000,80534,37
"318144",1000,80535,37
"318148",1000,80536,37
"318152",1000,80537,37
"318156",1000,80538,37
"318160",1000,80539,37
"318164",1000,80540,37
"318168",1000,80541,37
"318172",1000,80542,37
"318176",1000,80543,37
"318180",1000,80544,37
"318184",1000,80545,37
"318188",1000,80546,37
"318192",1000,80547,37
"318196",1000,80548,37
"318200",1000,80549,37
"318204",1000,80550,37
"318208",1000,80551,37
"318212",1000,80552,37
"318216",1000,80553,37
"318220",1000,80554,37
"318224",1000,80555,37
"318228",1000,80556,37
"318232",1000,80557,37
"318236",1000,80558,37
"318240",1000,80559,37
"318244",1000,80560,37
"318248",1000,80561,37
"318252",1000,80562,37
"318256",1000,80563,37
"318260",1000,80564,37
"318264",1000,80565,37
"318268",1000,80566,37
"318272",1000,80567,37
"318276",1000,80568,37
"318280",1000,80569,37
"318284",1000,80570,37
"318288",1000,80571,37
"318292",1000,80572,37
"318296",1000,80573,37
"318300",1000,80574,37
"318304",1000,80575,37
"318308",1000,80576,37
"318312",1000,80577,37
"318316",1000,80578,37
"318320",1000,80579,37
"318324",1000,80580,37
"318328",1000,80581,37
"318332",1000,80582,37
"318336",1000,80583,37
"318340",1000,80584,37
"318344",1000,80585,37
"318348",1000,80586,37
"318352",1000,80587,37
"318356",1000,80588,37
"318360",1000,80589,37
"318364",1000,80590,37
"318368",1000,80591,37
"318372",1000,80592,37
"318376",1000,80593,37
"318380",1000,80594,37
"318384",1000,80595,37
"318388",1000,80596,37
"318392",1000,80597,37
"318396",1000,80598,37
"318400",1000,80599,37
"318404",1000,80600,37
"318408",1000,80601,37
"318412",1000,80602,37
"318416",1000,80603,37
"318420",1000,80604,37
"318424",1000,80605,37
"318428",1000,80606,37
"318432",1000,80607,37
"318436",1000,80608,37
"318440",1000,80609,37
"318444",1000,80610,37
"318448",1000,80611,37
"318452",1000,80612,37
"318456",1000,80613,37
"318460",1000,80614,37
"318464",1000,80615,37
"318468",1000,80616,37
"318472",1000,80617,37
"318476",1000,80618,37
"318480",1000,80619,37
"318484",1000,80620,37
"318488",1000,80621,37
"318492",1000,80622,37
"318496",1000,80623,37
"318500",1000,80624,37
"318504",1000,80625,37
"318508",1000,80626,37
"318512",1000,80627,37
"318516",1000,80628,37
"318520",1000,80629,37
"318524",1000,80630,37
"318528",1000,80631,37
"318532",1000,80632,37
"318536",1000,80633,37
"318540",1000,80634,37
"318544",1000,80635,37
"318548",1000,80636,37
"318552",1000,80637,37
"318556",1000,80638,37
"318560",1000,80639,37
"318564",1000,80640,37
"318568",1000,80641,37
"318572",1000,80642,37
"318576",1000,80643,37
"318580",1000,80644,37
"318584",1000,80645,37
"318588",1000,80646,37
"318592",1000,80647,37
"318596",1000,80648,37
"318600",1000,80649,37
"318604",1000,80650,37
"318608",1000,80651,37
"318612",1000,80652,37
"318616",1000,80653,37
"318620",1000,80654,37
"318624",1000,80655,37
"318628",1000,80656,37
"318632",1000,80657,37
"318636",1000,80658,37
"318640",1000,80659,37
"318644",1000,80660,37
"318648",1000,80661,37
"318652",1000,80662,37
"318656",1000,80663,37
"318660",1000,80664,37
"318664",1000,80665,37
"318668",1000,80666,37
"318672",1000,80667,37
"318676",1000,80668,37
"318680",1000,80669,37
"318684",1000,80670,37
"318688",1000,80671,37
"318692",1000,80672,37
"318696",1000,80673,37
"318700",1000,80674,37
"318704",1000,80675,37
"318708",1000,80676,37
"318712",1000,80677,37
"318716",1000,80678,37
"318720",1000,80679,37
"318724",1000,80680,37
"318728",1000,80681,37
"318732",1000,80682,37
"318736",1000,80683,37
"318740",1000,80684,37
"318744",1000,80685,37
"318748",1000,80686,37
"318752",1000,80687,37
"318756",1000,80688,37
"318760",1000,80689,37
"318764",1000,80690,37
"318768",1000,80691,37
"318772",1000,80692,37
"318776",1000,80693,37
"318780",1000,80694,37
"318784",1000,80695,37
"318788",1000,80696,37
"318792",1000,80697,37
"318796",1000,80698,37
"318800",1000,80699,37
"318804",1000,80700,37
"318808",1000,80701,37
"318812",1000,80702,37
"318816",1000,80703,37
"318820",1000,80704,37
"318824",1000,80705,37
"318828",1000,80706,37
"318832",1000,80707,37
"318836",1000,80708,37
"318840",1000,80709,37
"318844",1000,80710,37
"318848",1000,80711,37
"318852",1000,80712,37
"318856",1000,80713,37
"318860",1000,80714,37
"318864",1000,80715,37
"318868",1000,80716,37
"318872",1000,80717,37
"318876",1000,80718,37
"318880",1000,80719,37
"318884",1000,80720,37
"318888",1000,80721,37
"318892",1000,80722,37
"318896",1000,80723,37
"318900",1000,80724,37
"318904",1000,80725,37
"318908",1000,80726,37
"318912",1000,80727,37
"318916",1000,80728,37
"318920",1000,80729,37
"318924",1000,80730,37
"318928",1000,80731,37
"318932",1000,80732,37
"318936",1000,80733,37
"318940",1000,80734,37
"318944",1000,80735,37
"318948",1000,80736,37
"318952",1000,80737,37
"318956",1000,80738,37
"318960",1000,80739,37
"318964",1000,80740,37
"318968",1000,80741,37
"318972",1000,80742,37
"318976",1000,80743,37
"318980",1000,80744,37
"318984",1000,80745,37
"318988",1000,80746,37
"318992",1000,80747,37
"318996",1000,80748,37
"319000",1000,80749,37
"319004",1000,80750,37
"319008",1000,80751,37
"319012",1000,80752,37
"319016",1000,80753,37
"319020",1000,80754,37
"319024",1000,80755,37
"319028",1000,80756,37
"319032",1000,80757,37
"319036",1000,80758,37
"319040",1000,80759,37
"319044",1000,80760,37
"319048",1000,80761,37
"319052",1000,80762,37
"319056",1000,80763,37
"319060",1000,80764,37
"319064",1000,80765,37
"319068",1000,80766,37
"319072",1000,80767,37
"319076",1000,80768,37
"319080",1000,80769,37
"319084",1000,80770,37
"319088",1000,80771,37
"319092",1000,80772,37
"319096",1000,80773,37
"319100",1000,80774,37
"319104",1000,80775,37
"319108",1000,80776,37
"319112",1000,80777,37
"319116",1000,80778,37
"319120",1000,80779,37
"319124",1000,80780,37
"319128",1000,80781,37
"319132",1000,80782,37
"319136",1000,80783,37
"319140",1000,80784,37
"319144",1000,80785,37
"319148",1000,80786,37
"319152",1000,80787,37
"319156",1000,80788,37
"319160",1000,80789,37
"319164",1000,80790,37
"319168",1000,80791,37
"319172",1000,80792,37
"319176",1000,80793,37
"319180",1000,80794,37
"319184",1000,80795,37
"319188",1000,80796,37
"319192",1000,80797,37
"319196",1000,80798,37
"319200",1000,80799,37
"319204",1000,80800,37
"319208",1000,80801,37
"319212",1000,80802,37
"319216",1000,80803,37
"319220",1000,80804,37
"319224",1000,80805,37
"319228",1000,80806,37
"319232",1000,80807,37
"319236",1000,80808,37
"319240",1000,80809,37
"319244",1000,80810,37
"319248",1000,80811,37
"319252",1000,80812,37
"319256",1000,80813,37
"319260",1000,80814,37
"319264",1000,80815,37
"319268",1000,80816,37
"319272",1000,80817,37
"319276",1000,80818,37
"319280",1000,80819,37
"319284",1000,80820,37
"319288",1000,80821,37
"319292",1000,80822,37
"319296",1000,80823,37
"319300",1000,80824,37
"319304",1000,80825,37
"319308",1000,80826,37
"319312",1000,80827,37
"319316",1000,80828,37
"319320",1000,80829,37
"319324",1000,80830,37
"319328",1000,80831,37
"319332",1000,80832,37
"319336",1000,80833,37
"319340",1000,80834,37
"319344",1000,80835,37
"319348",1000,80836,37
"319352",1000,80837,37
"319356",1000,80838,37
"319360",1000,80839,37
"319364",1000,80840,37
"319368",1000,80841,37
"319372",1000,80842,37
"319376",1000,80843,37
"319380",1000,80844,37
"319384",1000,80845,37
"319388",1000,80846,37
"319392",1000,80847,37
"319396",1000,80848,37
"319400",1000,80849,37
"319404",1000,80850,37
"319408",1000,80851,37
"319412",1000,80852,37
"319416",1000,80853,37
"319420",1000,80854,37
"319424",1000,80855,37
"319428",1000,80856,37
"319432",1000,80857,37
"319436",1000,80858,37
"319440",1000,80859,37
"319444",1000,80860,37
"319448",1000,80861,37
"319452",1000,80862,37
"319456",1000,80863,37
"319460",1000,80864,37
"319464",1000,80865,37
"319468",1000,80866,37
"319472",1000,80867,37
"319476",1000,80868,37
"319480",1000,80869,37
"319484",1000,80870,37
"319488",1000,80871,37
"319492",1000,80872,37
"319496",1000,80873,37
"319500",1000,80874,37
"319504",1000,80875,37
"319508",1000,80876,37
"319512",1000,80877,37
"319516",1000,80878,37
"319520",1000,80879,37
"319524",1000,80880,37
"319528",1000,80881,37
"319532",1000,80882,37
"319536",1000,80883,37
"319540",1000,80884,37
"319544",1000,80885,37
"319548",1000,80886,37
"319552",1000,80887,37
"319556",1000,80888,37
"319560",1000,80889,37
"319564",1000,80890,37
"319568",1000,80891,37
"319572",1000,80892,37
"319576",1000,80893,37
"319580",1000,80894,37
"319584",1000,80895,37
"319588",1000,80896,37
"319592",1000,80897,37
"319596",1000,80898,37
"319600",1000,80899,37
"319604",1000,80900,37
"319608",1000,80901,37
"319612",1000,80902,37
"319616",1000,80903,37
"319620",1000,80904,37
"319624",1000,80905,37
"319628",1000,80906,37
"319632",1000,80907,37
"319636",1000,80908,37
"319640",1000,80909,37
"319644",1000,80910,37
"319648",1000,80911,37
"319652",1000,80912,37
"319656",1000,80913,37
"319660",1000,80914,37
"319664",1000,80915,37
"319668",1000,80916,37
"319672",1000,80917,37
"319676",1000,80918,37
"319680",1000,80919,37
"319684",1000,80920,37
"319688",1000,80921,37
"319692",1000,80922,37
"319696",1000,80923,37
"319700",1000,80924,37
"319704",1000,80925,37
"319708",1000,80926,37
"319712",1000,80927,37
"319716",1000,80928,37
"319720",1000,80929,37
"319724",1000,80930,37
"319728",1000,80931,37
"319732",1000,80932,37
"319736",1000,80933,37
"319740",1000,80934,37
"319744",1000,80935,37
"319748",1000,80936,37
"319752",1000,80937,37
"319756",1000,80938,37
"319760",1000,80939,37
"319764",1000,80940,37
"319768",1000,80941,37
"319772",1000,80942,37
"319776",1000,80943,37
"319780",1000,80944,37
"319784",1000,80945,37
"319788",1000,80946,37
"319792",1000,80947,37
"319796",1000,80948,37
"319800",1000,80949,37
"319804",1000,80950,37
"319808",1000,80951,37
"319812",1000,80952,37
"319816",1000,80953,37
"319820",1000,80954,37
"319824",1000,80955,37
"319828",1000,80956,37
"319832",1000,80957,37
"319836",1000,80958,37
"319840",1000,80959,37
"319844",1000,80960,37
"319848",1000,80961,37
"319852",1000,80962,37
"319856",1000,80963,37
"319860",1000,80964,37
"319864",1000,80965,37
"319868",1000,80966,37
"319872",1000,80967,37
"319876",1000,80968,37
"319880",1000,80969,37
"319884",1000,80970,37
"319888",1000,80971,37
"319892",1000,80972,37
"319896",1000,80973,37
"319900",1000,80974,37
"319904",1000,80975,37
"319908",1000,80976,37
"319912",1000,80977,37
"319916",1000,80978,37
"319920",1000,80979,37
"319924",1000,80980,37
"319928",1000,80981,37
"319932",1000,80982,37
"319936",1000,80983,37
"319940",1000,80984,37
"319944",1000,80985,37
"319948",1000,80986,37
"319952",1000,80987,37
"319956",1000,80988,37
"319960",1000,80989,37
"319964",1000,80990,37
"319968",1000,80991,37
"319972",1000,80992,37
"319976",1000,80993,37
"319980",1000,80994,37
"319984",1000,80995,37
"319988",1000,80996,37
"319992",1000,80997,37
"319996",1000,80998,37
"320000",1000,80999,37
"320004",1000,81000,37
"320008",1000,81001,37
"320012",1000,81002,37
"320016",1000,81003,37
"320020",1000,81004,37
"320024",1000,81005,37
"320028",1000,81006,37
"320032",1000,81007,37
"320036",1000,81008,37
"320040",1000,81009,37
"320044",1000,81010,37
"320048",1000,81011,37
"320052",1000,81012,37
"320056",1000,81013,37
"320060",1000,81014,37
"320064",1000,81015,37
"320068",1000,81016,37
"320072",1000,81017,37
"320076",1000,81018,37
"320080",1000,81019,37
"320084",1000,81020,37
"320088",1000,81021,37
"320092",1000,81022,37
"320096",1000,81023,37
"320100",1000,81024,37
"320104",1000,81025,37
"320108",1000,81026,37
"320112",1000,81027,37
"320116",1000,81028,37
"320120",1000,81029,37
"320124",1000,81030,37
"320128",1000,81031,37
"320132",1000,81032,37
"320136",1000,81033,37
"320140",1000,81034,37
"320144",1000,81035,37
"320148",1000,81036,37
"320152",1000,81037,37
"320156",1000,81038,37
"320160",1000,81039,37
"320164",1000,81040,37
"320168",1000,81041,37
"320172",1000,81042,37
"320176",1000,81043,37
"320180",1000,81044,37
"320184",1000,81045,37
"320188",1000,81046,37
"320192",1000,81047,37
"320196",1000,81048,37
"320200",1000,81049,37
"320204",1000,81050,37
"320208",1000,81051,37
"320212",1000,81052,37
"320216",1000,81053,37
"320220",1000,81054,37
"320224",1000,81055,37
"320228",1000,81056,37
"320232",1000,81057,37
"320236",1000,81058,37
"320240",1000,81059,37
"320244",1000,81060,37
"320248",1000,81061,37
"320252",1000,81062,37
"320256",1000,81063,37
"320260",1000,81064,37
"320264",1000,81065,37
"320268",1000,81066,37
"320272",1000,81067,37
"320276",1000,81068,37
"320280",1000,81069,37
"320284",1000,81070,37
"320288",1000,81071,37
"320292",1000,81072,37
"320296",1000,81073,37
"320300",1000,81074,37
"320304",1000,81075,37
"320308",1000,81076,37
"320312",1000,81077,37
"320316",1000,81078,37
"320320",1000,81079,37
"320324",1000,81080,37
"320328",1000,81081,37
"320332",1000,81082,37
"320336",1000,81083,37
"320340",1000,81084,37
"320344",1000,81085,37
"320348",1000,81086,37
"320352",1000,81087,37
"320356",1000,81088,37
"320360",1000,81089,37
"320364",1000,81090,37
"320368",1000,81091,37
"320372",1000,81092,37
"320376",1000,81093,37
"320380",1000,81094,37
"320384",1000,81095,37
"320388",1000,81096,37
"320392",1000,81097,37
"320396",1000,81098,37
"320400",1000,81099,37
"320404",1000,81100,37
"320408",1000,81101,37
"320412",1000,81102,37
"320416",1000,81103,37
"320420",1000,81104,37
"320424",1000,81105,37
"320428",1000,81106,37
"320432",1000,81107,37
"320436",1000,81108,37
"320440",1000,81109,37
"320444",1000,81110,37
"320448",1000,81111,37
"320452",1000,81112,37
"320456",1000,81113,37
"320460",1000,81114,37
"320464",1000,81115,37
"320468",1000,81116,37
"320472",1000,81117,37
"320476",1000,81118,37
"320480",1000,81119,37
"320484",1000,81120,37
"320488",1000,81121,37
"320492",1000,81122,37
"320496",1000,81123,37
"320500",1000,81124,37
"320504",1000,81125,37
"320508",1000,81126,37
"320512",1000,81127,37
"320516",1000,81128,37
"320520",1000,81129,37
"320524",1000,81130,37
"320528",1000,81131,37
"320532",1000,81132,37
"320536",1000,81133,37
"320540",1000,81134,37
"320544",1000,81135,37
"320548",1000,81136,37
"320552",1000,81137,37
"320556",1000,81138,37
"320560",1000,81139,37
"320564",1000,81140,37
"320568",1000,81141,37
"320572",1000,81142,37
"320576",1000,81143,37
"320580",1000,81144,37
"320584",1000,81145,37
"320588",1000,81146,37
"320592",1000,81147,37
"320596",1000,81148,37
"320600",1000,81149,37
"320604",1000,81150,37
"320608",1000,81151,37
"320612",1000,81152,37
"320616",1000,81153,37
"320620",1000,81154,37
"320624",1000,81155,37
"320628",1000,81156,37
"320632",1000,81157,37
"320636",1000,81158,37
"320640",1000,81159,37
"320644",1000,81160,37
"320648",1000,81161,37
"320652",1000,81162,37
"320656",1000,81163,37
"320660",1000,81164,37
"320664",1000,81165,37
"320668",1000,81166,37
"320672",1000,81167,37
"320676",1000,81168,37
"320680",1000,81169,37
"320684",1000,81170,37
"320688",1000,81171,37
"320692",1000,81172,37
"320696",1000,81173,37
"320700",1000,81174,37
"320704",1000,81175,37
"320708",1000,81176,37
"320712",1000,81177,37
"320716",1000,81178,37
"320720",1000,81179,37
"320724",1000,81180,37
"320728",1000,81181,37
"320732",1000,81182,37
"320736",1000,81183,37
"320740",1000,81184,37
"320744",1000,81185,37
"320748",1000,81186,37
"320752",1000,81187,37
"320756",1000,81188,37
"320760",1000,81189,37
"320764",1000,81190,37
"320768",1000,81191,37
"320772",1000,81192,37
"320776",1000,81193,37
"320780",1000,81194,37
"320784",1000,81195,37
"320788",1000,81196,37
"320792",1000,81197,37
"320796",1000,81198,37
"320800",1000,81199,37
"320804",1000,81200,37
"320808",1000,81201,37
"320812",1000,81202,37
"320816",1000,81203,37
"320820",1000,81204,37
"320824",1000,81205,37
"320828",1000,81206,37
"320832",1000,81207,37
"320836",1000,81208,37
"320840",1000,81209,37
"320844",1000,81210,37
"320848",1000,81211,37
"320852",1000,81212,37
"320856",1000,81213,37
"320860",1000,81214,37
"320864",1000,81215,37
"320868",1000,81216,37
"320872",1000,81217,37
"320876",1000,81218,37
"320880",1000,81219,37
"320884",1000,81220,37
"320888",1000,81221,37
"320892",1000,81222,37
"320896",1000,81223,37
"320900",1000,81224,37
"320904",1000,81225,37
"320908",1000,81226,37
"320912",1000,81227,37
"320916",1000,81228,37
"320920",1000,81229,37
"320924",1000,81230,37
"320928",1000,81231,37
"320932",1000,81232,37
"320936",1000,81233,37
"320940",1000,81234,37
"320944",1000,81235,37
"320948",1000,81236,37
"320952",1000,81237,37
"320956",1000,81238,37
"320960",1000,81239,37
"320964",1000,81240,37
"320968",1000,81241,37
"320972",1000,81242,37
"320976",1000,81243,37
"320980",1000,81244,37
"320984",1000,81245,37
"320988",1000,81246,37
"320992",1000,81247,37
"320996",1000,81248,37
"321000",1000,81249,37
"321004",1000,81250,37
"321008",1000,81251,37
"321012",1000,81252,37
"321016",1000,81253,37
"321020",1000,81254,37
"321024",1000,81255,37
"321028",1000,81256,37
"321032",1000,81257,37
"321036",1000,81258,37
"321040",1000,81259,37
"321044",1000,81260,37
"321048",1000,81261,37
"321052",1000,81262,37
"321056",1000,81263,37
"321060",1000,81264,37
"321064",1000,81265,37
"321068",1000,81266,37
"321072",1000,81267,37
"321076",1000,81268,37
"321080",1000,81269,37
"321084",1000,81270,37
"321088",1000,81271,37
"321092",1000,81272,37
"321096",1000,81273,37
"321100",1000,81274,37
"321104",1000,81275,37
"321108",1000,81276,37
"321112",1000,81277,37
"321116",1000,81278,37
"321120",1000,81279,37
"321124",1000,81280,37
"321128",1000,81281,37
"321132",1000,81282,37
"321136",1000,81283,37
"321140",1000,81284,37
"321144",1000,81285,37
"321148",1000,81286,37
"321152",1000,81287,37
"321156",1000,81288,37
"321160",1000,81289,37
"321164",1000,81290,37
"321168",1000,81291,37
"321172",1000,81292,37
"321176",1000,81293,37
"321180",1000,81294,37
"321184",1000,81295,37
"321188",1000,81296,37
"321192",1000,81297,37
"321196",1000,81298,37
"321200",1000,81299,37
"321204",1000,81300,37
"321208",1000,81301,37
"321212",1000,81302,37
"321216",1000,81303,37
"321220",1000,81304,37
"321224",1000,81305,37
"321228",1000,81306,37
"321232",1000,81307,37
"321236",1000,81308,37
"321240",1000,81309,37
"321244",1000,81310,37
"321248",1000,81311,37
"321252",1000,81312,37
"321256",1000,81313,37
"321260",1000,81314,37
"321264",1000,81315,37
"321268",1000,81316,37
"321272",1000,81317,37
"321276",1000,81318,37
"321280",1000,81319,37
"321284",1000,81320,37
"321288",1000,81321,37
"321292",1000,81322,37
"321296",1000,81323,37
"321300",1000,81324,37
"321304",1000,81325,37
"321308",1000,81326,37
"321312",1000,81327,37
"321316",1000,81328,37
"321320",1000,81329,37
"321324",1000,81330,37
"321328",1000,81331,37
"321332",1000,81332,37
"321336",1000,81333,37
"321340",1000,81334,37
"321344",1000,81335,37
"321348",1000,81336,37
"321352",1000,81337,37
"321356",1000,81338,37
"321360",1000,81339,37
"321364",1000,81340,37
"321368",1000,81341,37
"321372",1000,81342,37
"321376",1000,81343,37
"321380",1000,81344,37
"321384",1000,81345,37
"321388",1000,81346,37
"321392",1000,81347,37
"321396",1000,81348,37
"321400",1000,81349,37
"321404",1000,81350,37
"321408",1000,81351,37
"321412",1000,81352,37
"321416",1000,81353,37
"321420",1000,81354,37
"321424",1000,81355,37
"321428",1000,81356,37
"321432",1000,81357,37
"321436",1000,81358,37
"321440",1000,81359,37
"321444",1000,81360,37
"321448",1000,81361,37
"321452",1000,81362,37
"321456",1000,81363,37
"321460",1000,81364,37
"321464",1000,81365,37
"321468",1000,81366,37
"321472",1000,81367,37
"321476",1000,81368,37
"321480",1000,81369,37
"321484",1000,81370,37
"321488",1000,81371,37
"321492",1000,81372,37
"321496",1000,81373,37
"321500",1000,81374,37
"321504",1000,81375,37
"321508",1000,81376,37
"321512",1000,81377,37
"321516",1000,81378,37
"321520",1000,81379,37
"321524",1000,81380,37
"321528",1000,81381,37
"321532",1000,81382,37
"321536",1000,81383,37
"321540",1000,81384,37
"321544",1000,81385,37
"321548",1000,81386,37
"321552",1000,81387,37
"321556",1000,81388,37
"321560",1000,81389,37
"321564",1000,81390,37
"321568",1000,81391,37
"321572",1000,81392,37
"321576",1000,81393,37
"321580",1000,81394,37
"321584",1000,81395,37
"321588",1000,81396,37
"321592",1000,81397,37
"321596",1000,81398,37
"321600",1000,81399,37
"321604",1000,81400,37
"321608",1000,81401,37
"321612",1000,81402,37
"321616",1000,81403,37
"321620",1000,81404,37
"321624",1000,81405,37
"321628",1000,81406,37
"321632",1000,81407,37
"321636",1000,81408,37
"321640",1000,81409,37
"321644",1000,81410,37
"321648",1000,81411,37
"321652",1000,81412,37
"321656",1000,81413,37
"321660",1000,81414,37
"321664",1000,81415,37
"321668",1000,81416,37
"321672",1000,81417,37
"321676",1000,81418,37
"321680",1000,81419,37
"321684",1000,81420,37
"321688",1000,81421,37
"321692",1000,81422,37
"321696",1000,81423,37
"321700",1000,81424,37
"321704",1000,81425,37
"321708",1000,81426,37
"321712",1000,81427,37
"321716",1000,81428,37
"321720",1000,81429,37
"321724",1000,81430,37
"321728",1000,81431,37
"321732",1000,81432,37
"321736",1000,81433,37
"321740",1000,81434,37
"321744",1000,81435,37
"321748",1000,81436,37
"321752",1000,81437,37
"321756",1000,81438,37
"321760",1000,81439,37
"321764",1000,81440,37
"321768",1000,81441,37
"321772",1000,81442,37
"321776",1000,81443,37
"321780",1000,81444,37
"321784",1000,81445,37
"321788",1000,81446,37
"321792",1000,81447,37
"321796",1000,81448,37
"321800",1000,81449,37
"321804",1000,81450,37
"321808",1000,81451,37
"321812",1000,81452,37
"321816",1000,81453,37
"321820",1000,81454,37
"321824",1000,81455,37
"321828",1000,81456,37
"321832",1000,81457,37
"321836",1000,81458,37
"321840",1000,81459,37
"321844",1000,81460,37
"321848",1000,81461,37
"321852",1000,81462,37
"321856",1000,81463,37
"321860",1000,81464,37
"321864",1000,81465,37
"321868",1000,81466,37
"321872",1000,81467,37
"321876",1000,81468,37
"321880",1000,81469,37
"321884",1000,81470,37
"321888",1000,81471,37
"321892",1000,81472,37
"321896",1000,81473,37
"321900",1000,81474,37
"321904",1000,81475,37
"321908",1000,81476,37
"321912",1000,81477,37
"321916",1000,81478,37
"321920",1000,81479,37
"321924",1000,81480,37
"321928",1000,81481,37
"321932",1000,81482,37
"321936",1000,81483,37
"321940",1000,81484,37
"321944",1000,81485,37
"321948",1000,81486,37
"321952",1000,81487,37
"321956",1000,81488,37
"321960",1000,81489,37
"321964",1000,81490,37
"321968",1000,81491,37
"321972",1000,81492,37
"321976",1000,81493,37
"321980",1000,81494,37
"321984",1000,81495,37
"321988",1000,81496,37
"321992",1000,81497,37
"321996",1000,81498,37
"322000",1000,81499,37
"322004",1000,81500,37
"322008",1000,81501,37
"322012",1000,81502,37
"322016",1000,81503,37
"322020",1000,81504,37
"322024",1000,81505,37
"322028",1000,81506,37
"322032",1000,81507,37
"322036",1000,81508,37
"322040",1000,81509,37
"322044",1000,81510,37
"322048",1000,81511,37
"322052",1000,81512,37
"322056",1000,81513,37
"322060",1000,81514,37
